fiscal_yr;org_id;service_id;channel;volume
2023-2024;135;2297;email;1.0
2023-2024;282;1158;email;18.0
2023-2024;282;1372;email;580.0
2023-2024;282;1176;email;1646.0
2023-2024;136;13;email;2527.0
2023-2024;136;10;email;6852.0
2023-2024;136;942;email;32.0
2023-2024;136;940;email;4449.0
2023-2024;136;844;email;1500.0
2023-2024;136;843;email;6770.0
2023-2024;136;1130;email;34.0
2023-2024;136;1095;email;15.0
2023-2024;136;911;email;1188.0
2023-2024;136;916;email;505.0
2023-2024;136;900;email;54944.0
2023-2024;136;914;email;7371.0
2023-2024;136;906;email;12949.0
2023-2024;136;966;email;12761.0
2023-2024;136;970;email;750.0
2023-2024;136;SRV03400;email;49.0
2023-2024;136;3590;email;20.0
2023-2024;136;871;email;1890.0
2023-2024;136;872;email;775.0
2023-2024;136;1147;email;5095.0
2023-2024;295;2445;email;36.0
2023-2024;295;2444;email;99.0
2023-2024;295;928;email;12723.0
2023-2024;295;2449;email;11.0
2023-2024;295;935;email;1009.0
2023-2024;295;1866;email;70000.0
2023-2024;295;3651;email;4440.0
2023-2024;313;995;email;105.0
2023-2024;313;1354;email;5586.0
2023-2024;313;1330;email;736.0
2023-2024;313;1299;email;132580.0
2023-2024;313;1352;email;1620.0
2023-2024;313;1353;email;85.0
2023-2024;313;1343;email;79.0
2023-2024;138;SRV03527;email;104.0
2023-2024;138;SRV03472;email;4.0
2023-2024;138;SRV03562;email;116.0
2023-2024;138;SRV03476;email;35.0
2023-2024;138;SRV03513;email;14.0
2023-2024;138;SRV03520;email;112.0
2023-2024;138;SRV03564;email;64.0
2023-2024;138;SRV03471;email;37.0
2023-2024;138;SRV03544;email;127.0
2023-2024;138;SRV03546;email;17.0
2023-2024;138;SRV03534;email;1527.0
2023-2024;138;SRV03560;email;59.0
2023-2024;138;SRV03533;email;90.0
2023-2024;138;SRV03488;email;108.0
2023-2024;138;SRV03479;email;1294.0
2023-2024;138;SRV03551;email;2701.0
2023-2024;138;SRV03517;email;873.0
2023-2024;138;SRV03555;email;3.0
2023-2024;138;SRV03539;email;104.0
2023-2024;138;SRV03477;email;89.0
2023-2024;138;SRV03568;email;798.0
2023-2024;138;SRV03541;email;41.0
2023-2024;138;SRV03554;email;1963.0
2023-2024;138;SRV03521;email;1819.0
2023-2024;138;SRV03545;email;54.0
2023-2024;138;SRV03552;email;1319.0
2023-2024;138;SRV03516;email;1000.0
2023-2024;138;SRV03556;email;10.0
2023-2024;138;SRV03565;email;1.0
2023-2024;138;SRV03563;email;1288.0
2023-2024;138;SRV03461;email;62.0
2023-2024;138;SRV03501;email;264.0
2023-2024;138;SRV03510;email;3.0
2023-2024;138;SRV03498;email;7.0
2023-2024;138;SRV03493;email;156.0
2023-2024;138;SRV03530;email;19.0
2023-2024;138;SRV03500;email;7.0
2023-2024;138;SRV03507;email;890.0
2023-2024;138;SRV03480;email;16331.0
2023-2024;138;SRV03543;email;61.0
2023-2024;138;SRV03526;email;1534.0
2023-2024;138;SRV03535;email;7868.0
2023-2024;138;SRV03475;email;6002.0
2023-2024;138;SRV03485;email;3194.0
2023-2024;138;SRV03489;email;796.0
2023-2024;138;SRV03499;email;731.0
2023-2024;138;SRV03486;email;432.0
2023-2024;138;3660;email;26.0
2023-2024;138;3665;email;1277.0
2023-2024;138;SRV03566;email;17.0
2023-2024;138;SRV03529;email;19.0
2023-2024;138;SRV03553;email;149.0
2023-2024;138;SRV03514;email;700.0
2023-2024;138;SRV03473;email;2965.0
2023-2024;138;SRV03502;email;91.0
2023-2024;138;SRV03512;email;1524.0
2023-2024;138;SRV03547;email;552.0
2023-2024;138;SRV03503;email;21.0
2023-2024;138;SRV03487;email;610.0
2023-2024;138;SRV03567;email;895.0
2023-2024;138;SRV03462;email;1.0
2023-2024;138;SRV03525;email;72000.0
2023-2024;138;3658;email;6985.0
2023-2024;138;3663;email;119.0
2023-2024;138;3654;email;8.0
2023-2024;138;3662;email;144.0
2023-2024;138;3664;email;1585.0
2023-2024;138;SRV03537;email;491.0
2023-2024;326;1347;email;41.0
2023-2024;326;2024;email;374.0
2023-2024;326;SRV03456;email;25.0
2023-2024;326;SRV03454;email;7.0
2023-2024;326;3674;email;426.0
2023-2024;326;1114;email;1907.0
2023-2024;139;1973;email;4729.0
2023-2024;139;SRV03062;email;402.0
2023-2024;246;2104;email;2.0
2023-2024;246;2105;email;1.0
2023-2024;246;2106;email;4.0
2021-2022;128;1003;fax;78545.0
2021-2022;125;1013;fax;11.0
2020-2021;127;1088;fax;12707.0
2020-2021;46;1104;fax;3.0
2021-2022;46;1104;fax;3.0
2020-2021;46;1113;fax;1864.0
2021-2022;46;1113;fax;2578.0
2021-2022;46;1137;fax;197.0
2020-2021;130;1235;fax;4324.0
2021-2022;130;1237;fax;1.0
2022-2023;130;1253;fax;783.0
2020-2021;130;1253;fax;926.0
2021-2022;130;1253;fax;816.0
2020-2021;128;1254;fax;11.0
2022-2023;130;1255;fax;173.0
2020-2021;130;1255;fax;198.0
2021-2022;130;1255;fax;173.0
2022-2023;130;1258;fax;8407.0
2020-2021;130;1258;fax;20342.0
2021-2022;130;1258;fax;11329.0
2022-2023;130;1267;fax;7597.0
2020-2021;130;1267;fax;19895.0
2021-2022;130;1267;fax;8548.0
2022-2023;130;1276;fax;1.0
2021-2022;130;1276;fax;1.0
2020-2021;130;1282;fax;1.0
2022-2023;130;1304;fax;5.0
2020-2021;130;1304;fax;3.0
2021-2022;130;1304;fax;1.0
2022-2023;130;1332;fax;2.0
2021-2022;130;1332;fax;5.0
2022-2023;326;1347;fax;1.0
2022-2023;1;135;fax;35.0
2020-2021;1;135;fax;130.0
2021-2022;1;135;fax;69.0
2022-2023;348;1367;fax;172.0
2021-2022;348;1367;fax;151.0
2021-2022;1;145;fax;35.0
2022-2023;228;1553;fax;96.0
2020-2021;228;1553;fax;97.0
2021-2022;228;1553;fax;81.0
2022-2023;117;155;fax;55.0
2021-2022;117;155;fax;61.0
2020-2021;138;1620;fax;4.0
2021-2022;138;1620;fax;16.0
2021-2022;138;1625;fax;5.0
2021-2022;134;1647;fax;5.0
2020-2021;99;165;fax;17.0
2021-2022;99;165;fax;20.0
2022-2023;134;1672;fax;1215.0
2021-2022;99;168;fax;107.0
2020-2021;199;1848;fax;7.0
2022-2023;199;1854;fax;91.0
2020-2021;199;1854;fax;289.0
2020-2021;199;1869;fax;1.0
2021-2022;240;1882;fax;100.0
2021-2022;122;1910;fax;4.0
2022-2023;1;1986;fax;720.0
2020-2021;1;1986;fax;1303.0
2021-2022;1;1986;fax;754.0
2021-2022;130;2015;fax;5.0
2020-2021;348;2048;fax;149.0
2020-2021;297;2150;fax;1.0
2020-2021;297;2151;fax;1.0
2020-2021;297;2152;fax;1.0
2020-2021;302;2154;fax;1.0
2021-2022;1;2201;fax;31.0
2020-2021;46;2450;fax;1752.0
2021-2022;46;2450;fax;2677.0
2020-2021;199;2531;fax;2.0
2021-2022;199;2531;fax;2.0
2022-2023;199;2534;fax;6.0
2020-2021;199;2534;fax;6.0
2021-2022;199;2534;fax;3.0
2020-2021;199;2542;fax;179.0
2022-2023;199;2545;fax;333.0
2020-2021;199;2545;fax;509.0
2020-2021;210;423;fax;2.0
2022-2023;132;660;fax;9.0
2022-2023;127;747;fax;1.0
2021-2022;127;747;fax;3.0
2020-2021;26;755;fax;3.0
2020-2021;127;762;fax;6000.0
2021-2022;127;762;fax;2000.0
2020-2021;127;763;fax;153.0
2022-2023;127;768;fax;10.0
2021-2022;127;768;fax;10.0
2022-2023;127;771;fax;260.0
2021-2022;127;771;fax;10.0
2021-2022;280;898;fax;10.0
2022-2023;280;899;fax;260.0
2020-2021;280;899;fax;9.0
2021-2022;280;899;fax;10.0
2022-2023;136;900;fax;92324.0
2020-2021;136;900;fax;46778.0
2021-2022;136;900;fax;82100.0
2022-2023;151;907;fax;2.0
2021-2022;151;907;fax;17.0
2022-2023;136;940;fax;22.0
2020-2021;136;940;fax;227.0
2021-2022;136;940;fax;55.0
2020-2021;136;970;fax;10.0
2021-2022;136;970;fax;10.0
2022-2023;1;SRV02747;fax;1.0
2021-2022;138;SRV02955;fax;8.0
2022-2023;139;SRV03062;fax;1.0
2022-2023;134;SRV03193;fax;5.0
2022-2023;138;SRV03533;fax;7.0
2022-2023;138;SRV03560;fax;1.0
2022-2023;46;1137;fax;180.0
2022-2023;46;1113;fax;2322.0
2022-2023;46;3718;fax;9840.0
2022-2023;46;2450;fax;717.0
2022-2023;46;1117;fax;1312.0
2022-2023;46;3721;fax;3801.0
2023-2024;1;135;fax;27.0
2023-2024;46;1113;fax;3038.0
2023-2024;46;3721;fax;3021.0
2023-2024;46;1104;fax;1.0
2023-2024;46;1117;fax;1313.0
2023-2024;46;1137;fax;97.0
2023-2024;46;2450;fax;624.0
2023-2024;46;3718;fax;12421.0
2023-2024;297;2150;fax;145.0
2023-2024;117;155;fax;51.0
2023-2024;128;1254;fax;9.0
2023-2024;127;768;fax;9.0
2023-2024;127;771;fax;100.0
2023-2024;127;762;fax;100.0
2023-2024;127;763;fax;180.0
2023-2024;127;3631;fax;25.0
2023-2024;348;1367;fax;164.0
2023-2024;130;1304;fax;5.0
2023-2024;130;1253;fax;803.0
2023-2024;130;1255;fax;201.0
2023-2024;130;1258;fax;6312.0
2023-2024;130;1267;fax;9056.0
2023-2024;130;1276;fax;1.0
2023-2024;130;2015;fax;5.0
2023-2024;130;1332;fax;7.0
2023-2024;130;1235;fax;1.0
2023-2024;199;1854;fax;334.0
2023-2024;199;3577;fax;1.0
2023-2024;228;1553;fax;51.0
2023-2024;134;2597;fax;11.0
2023-2024;134;3193;fax;5.0
2023-2024;278;2626;fax;2.0
2023-2024;136;940;fax;31.0
2023-2024;136;900;fax;77306.0
2023-2024;138;SRV03533;fax;6.0
2023-2024;138;SRV03526;fax;200.0
2023-2024;138;SRV03485;fax;114.0
2023-2024;138;SRV03486;fax;24.0
2023-2024;326;1347;fax;1.0
2023-2024;139;SRV03062;fax;7.0
2022-2023;128;1001;other;2218002.0
2018-2019;128;1001;other;2232272.0
2019-2020;128;1001;other;2286963.0
2020-2021;128;1001;other;2217235.0
2021-2022;128;1001;other;2210087.0
2022-2023;128;1003;other;61214.0
2020-2021;128;1003;other;1286067.0
2018-2019;125;1006;other;50.0
2019-2020;125;1006;other;180.0
2020-2021;125;1006;other;180.0
2021-2022;125;1006;other;108.0
2019-2020;125;1008;other;86.0
2018-2019;125;1010;other;110.0
2018-2019;125;1013;other;865.0
2018-2019;125;1015;other;6.0
2019-2020;125;1015;other;8.0
2018-2019;125;1016;other;3.0
2018-2019;125;1017;other;1.0
2018-2019;125;1018;other;9.0
2019-2020;125;1018;other;2.0
2020-2021;125;1018;other;2.0
2022-2023;129;1019;other;5.0
2019-2020;129;1019;other;5.0
2020-2021;129;1019;other;5.0
2021-2022;129;1019;other;5.0
2018-2019;125;1020;other;1.0
2019-2020;125;1020;other;1.0
2018-2019;125;1021;other;3.0
2019-2020;125;1021;other;5.0
2018-2019;125;1022;other;4.0
2019-2020;125;1022;other;3.0
2022-2023;129;1023;other;3.0
2021-2022;129;1023;other;3.0
2018-2019;125;1024;other;6.0
2019-2020;125;1024;other;1.0
2018-2019;125;1025;other;8.0
2019-2020;125;1025;other;11.0
2020-2021;125;1025;other;11.0
2018-2019;125;1028;other;340.0
2019-2020;125;1028;other;200.0
2020-2021;125;1028;other;200.0
2018-2019;125;1029;other;53.0
2019-2020;125;1029;other;77.0
2018-2019;125;1033;other;8.0
2018-2019;125;1034;other;2.0
2019-2020;125;1037;other;411.0
2020-2021;125;1037;other;411.0
2019-2020;125;1038;other;434677.0
2019-2020;125;1039;other;434677.0
2019-2020;125;1040;other;434677.0
2019-2020;125;1041;other;5101.0
2020-2021;125;1041;other;5101.0
2021-2022;125;1041;other;2822.0
2018-2019;282;1042;other;116.0
2019-2020;282;1042;other;239.0
2019-2020;125;1043;other;5101.0
2020-2021;125;1043;other;5101.0
2021-2022;125;1043;other;2822.0
2019-2020;125;1044;other;434677.0
2018-2019;133;1051;other;3414.0
2018-2019;133;1053;other;50.0
2022-2023;127;1055;other;4365.0
2018-2019;127;1055;other;1008.0
2020-2021;127;1055;other;12474.0
2021-2022;127;1055;other;4831.0
2018-2019;133;1057;other;25.0
2022-2023;127;1059;other;12598.0
2021-2022;127;1059;other;12598.0
2022-2023;127;1060;other;1623.0
2021-2022;127;1060;other;1623.0
2018-2019;127;1062;other;32998.0
2022-2023;133;1064;other;43.0
2020-2021;133;1064;other;479.0
2018-2019;133;1065;other;109.0
2019-2020;133;1065;other;99.0
2018-2019;133;1066;other;2770.0
2019-2020;133;1066;other;2346.0
2022-2023;127;1088;other;16366.0
2018-2019;127;1088;other;14687.0
2020-2021;127;1088;other;3744.0
2021-2022;127;1088;other;17033.0
2018-2019;127;1089;other;12.0
2018-2019;128;1096;other;46.0
2018-2019;136;10;other;3379.0
2019-2020;136;10;other;6643.0
2020-2021;46;1100;other;970.0
2021-2022;46;1100;other;686.0
2019-2020;46;1104;other;75.0
2020-2021;46;1105;other;72548.0
2018-2019;46;1113;other;4703.0
2019-2020;46;1113;other;4055.0
2020-2021;46;1113;other;82.0
2021-2022;46;1113;other;27.0
2022-2023;326;1114;other;24543.0
2018-2019;326;1114;other;4731.0
2019-2020;326;1114;other;3173.0
2018-2019;46;1116;other;44912.0
2019-2020;46;1116;other;42475.0
2020-2021;46;1116;other;36118.0
2021-2022;46;1116;other;25869.0
2018-2019;46;1117;other;4724.0
2019-2020;46;1117;other;4397.0
2020-2021;46;1117;other;2503.0
2021-2022;46;1117;other;2503.0
2018-2019;278;1118;other;1536768.0
2019-2020;278;1118;other;1773944.0
2018-2019;114;1119;other;70.0
2018-2019;114;1120;other;31.0
2022-2023;74;1121;other;38000.0
2020-2021;74;1121;other;37151.0
2018-2019;74;1122;other;46474.0
2019-2020;74;1122;other;31886.0
2020-2021;280;1132;other;43742.0
2022-2023;129;1133;other;2800.0
2018-2019;129;1133;other;514.0
2021-2022;129;1133;other;2800.0
2018-2019;129;1134;other;387.0
2020-2021;129;1136;other;22.0
2020-2021;280;1142;other;5.0
2020-2021;46;1146;other;220240.0
2018-2019;71;1153;other;849.0
2019-2020;71;1153;other;9554.0
2018-2019;282;1156;other;82.0
2019-2020;282;1156;other;153.0
2018-2019;129;1157;other;435.0
2019-2020;129;1157;other;90.0
2018-2019;282;1158;other;3.0
2019-2020;282;1158;other;1.0
2021-2022;129;1160;other;169.0
2021-2022;129;1162;other;50.0
2022-2023;129;1164;other;13.0
2021-2022;129;1164;other;7.0
2018-2019;129;1166;other;19.0
2019-2020;129;1166;other;36.0
2020-2021;129;1166;other;45.0
2021-2022;129;1166;other;45.0
2018-2019;129;1167;other;21.0
2019-2020;71;1173;other;10.0
2018-2019;129;1178;other;31.0
2018-2019;129;1182;other;250.0
2019-2020;282;1183;other;60.0
2018-2019;71;1187;other;43.0
2019-2020;71;1187;other;35.0
2018-2019;129;1190;other;100.0
2018-2019;129;1197;other;35.0
2018-2019;278;1200;other;1389.0
2019-2020;278;1200;other;9824184.0
2018-2019;282;1202;other;3000.0
2019-2020;282;1202;other;3500.0
2018-2019;282;1210;other;992.0
2019-2020;282;1210;other;1780.0
2019-2020;253;1220;other;714.0
2018-2019;130;1221;other;6326.0
2019-2020;253;1228;other;1.0
2020-2021;263;1232;other;1476.0
2022-2023;130;1235;other;1181.0
2018-2019;130;1235;other;666.0
2019-2020;130;1235;other;560.0
2020-2021;130;1235;other;4324.0
2018-2019;348;1241;other;86.0
2022-2023;128;1242;other;1109615.0
2021-2022;128;1242;other;241687.0
2018-2019;130;1244;other;196.0
2019-2020;130;1244;other;225.0
2020-2021;130;1244;other;177.0
2019-2020;130;1246;other;917.0
2019-2020;253;1249;other;791.0
2018-2019;130;1250;other;2.0
2019-2020;253;1251;other;20.0
2019-2020;130;1253;other;629.0
2018-2019;128;1254;other;22.0
2019-2020;128;1254;other;62.0
2019-2020;130;1255;other;61.0
2022-2023;128;1256;other;82533.0
2019-2020;128;1256;other;50916.0
2021-2022;128;1256;other;52842.0
2022-2023;139;1257;other;6967.0
2019-2020;139;1257;other;7590.0
2020-2021;139;1257;other;4107.0
2021-2022;139;1257;other;4894.0
2019-2020;130;1258;other;32203.0
2018-2019;1;125;other;2809.0
2019-2020;1;125;other;2640.0
2022-2023;139;1262;other;843.0
2019-2020;139;1262;other;340.0
2020-2021;139;1262;other;329.0
2021-2022;139;1262;other;669.0
2022-2023;139;1264;other;2777.0
2019-2020;139;1264;other;2097.0
2020-2021;139;1264;other;1706.0
2021-2022;139;1264;other;3617.0
2019-2020;130;1267;other;9594.0
2021-2022;139;1271;other;3771.0
2022-2023;139;1273;other;5.0
2021-2022;139;1273;other;76.0
2022-2023;228;1275;other;2342.0
2019-2020;130;1276;other;1.0
2022-2023;139;1279;other;15304.0
2020-2021;139;1279;other;9887.0
2021-2022;139;1279;other;15346.0
2018-2019;1;127;other;109.0
2019-2020;1;127;other;103.0
2022-2023;139;1280;other;185.0
2020-2021;139;1280;other;158.0
2021-2022;139;1280;other;175.0
2022-2023;139;1281;other;623.0
2020-2021;139;1281;other;1009.0
2021-2022;139;1281;other;951.0
2020-2021;139;1283;other;1178.0
2021-2022;139;1283;other;1318.0
2021-2022;139;1284;other;1308.0
2020-2021;139;1286;other;54.0
2019-2020;128;1290;other;2868.0
2022-2023;128;1292;other;331461.0
2020-2021;128;1292;other;336981.0
2022-2023;128;1293;other;43464.0
2019-2020;128;1293;other;34354.0
2020-2021;128;1293;other;33277.0
2021-2022;128;1293;other;40246.0
2022-2023;128;1294;other;43464.0
2019-2020;128;1294;other;34354.0
2020-2021;128;1294;other;33277.0
2021-2022;128;1294;other;40246.0
2018-2019;128;1295;other;5592.0
2018-2019;313;1299;other;39679.0
2019-2020;313;1299;other;60225.0
2020-2021;313;1299;other;14897.0
2018-2019;1;129;other;121.0
2019-2020;1;129;other;132.0
2018-2019;130;1301;other;970.0
2019-2020;130;1301;other;532.0
2020-2021;130;1301;other;462.0
2018-2019;130;1303;other;111.0
2019-2020;130;1303;other;169.0
2020-2021;130;1303;other;84.0
2021-2022;130;1303;other;63.0
2018-2019;130;1304;other;2600.0
2019-2020;130;1304;other;1581.0
2022-2023;130;1306;other;678.0
2019-2020;130;1306;other;3097.0
2020-2021;130;1306;other;1219.0
2021-2022;130;1306;other;2419.0
2018-2019;130;1307;other;63.0
2018-2019;1;130;other;142.0
2019-2020;1;130;other;134.0
2019-2020;1;131;other;113.0
2018-2019;313;1321;other;78.0
2019-2020;313;1321;other;1.0
2022-2023;139;1325;other;93.0
2019-2020;139;1325;other;45.0
2020-2021;139;1325;other;55.0
2021-2022;139;1325;other;58.0
2018-2019;253;1326;other;11.0
2019-2020;253;1326;other;7.0
2019-2020;1;132;other;41.0
2018-2019;313;1330;other;748.0
2019-2020;313;1330;other;322.0
2020-2021;313;1330;other;327.0
2019-2020;130;1332;other;14.0
2020-2021;130;1332;other;8.0
2019-2020;130;1336;other;17.0
2022-2023;128;1337;other;491.0
2018-2019;128;1337;other;4570.0
2019-2020;128;1337;other;4633.0
2020-2021;128;1337;other;245.0
2018-2019;130;1338;other;3.0
2021-2022;130;1338;other;107.0
2019-2020;228;1339;other;17393.0
2022-2023;1;133;other;24712.0
2018-2019;1;133;other;13600.0
2021-2022;1;133;other;1372.0
2018-2019;130;1340;other;1.0
2021-2022;130;1340;other;33.0
2018-2019;130;1342;other;6.0
2018-2019;130;1344;other;1.0
2021-2022;130;1344;other;7.0
2021-2022;130;1345;other;7.0
2019-2020;326;1347;other;10.0
2022-2023;326;1348;other;368.0
2021-2022;326;1348;other;7747.0
2022-2023;1;134;other;310.0
2018-2019;1;134;other;2475.0
2021-2022;1;134;other;620.0
2018-2019;326;1350;other;4.0
2019-2020;313;1354;other;933.0
2022-2023;129;1356;other;935.0
2018-2019;129;1356;other;955.0
2019-2020;129;1356;other;175.0
2020-2021;129;1356;other;222.0
2021-2022;129;1356;other;953.0
2022-2023;129;1357;other;72.0
2018-2019;129;1357;other;2.0
2021-2022;129;1357;other;105.0
2018-2019;129;1358;other;2.0
2019-2020;129;1358;other;1.0
2020-2021;129;1358;other;1.0
2018-2019;348;1359;other;955.0
2018-2019;1;135;other;292.0
2019-2020;1;135;other;285.0
2018-2019;348;1360;other;7.0
2018-2019;348;1361;other;1.0
2019-2020;278;1364;other;1171.0
2018-2019;278;1365;other;1389.0
2019-2020;278;1365;other;1773944.0
2018-2019;348;1366;other;642.0
2018-2019;348;1367;other;9900.0
2021-2022;139;1368;other;16.0
2018-2019;128;1369;other;11.0
2019-2020;128;1369;other;5.0
2018-2019;1;136;other;1.0
2019-2020;1;136;other;4.0
2018-2019;128;1370;other;8.0
2018-2019;128;1371;other;7021.0
2019-2020;128;1371;other;13990.0
2018-2019;282;1372;other;420.0
2019-2020;282;1372;other;660.0
2022-2023;128;1373;other;245.0
2019-2020;128;1373;other;217.0
2020-2021;128;1373;other;110.0
2022-2023;128;1374;other;4105.0
2018-2019;1;137;other;1.0
2019-2020;1;137;other;5.0
2018-2019;128;1383;other;12.0
2019-2020;278;1387;other;417.0
2019-2020;278;1388;other;350.0
2018-2019;1;138;other;19.0
2019-2020;1;138;other;9.0
2020-2021;282;1397;other;394.0
2018-2019;1;139;other;2.0
2019-2020;1;139;other;8.0
2022-2023;136;13;other;45103.0
2018-2019;136;13;other;5986.0
2019-2020;136;13;other;6912.0
2021-2022;136;13;other;22613.0
2018-2019;282;1403;other;1000.0
2019-2020;282;1403;other;1000.0
2019-2020;282;1407;other;43.0
2020-2021;139;1419;other;4996.0
2021-2022;139;1419;other;5832.0
2018-2019;123;1420;other;1859.0
2019-2020;123;1420;other;961.0
2020-2021;123;1420;other;743.0
2021-2022;123;1420;other;70987.0
2018-2019;123;1421;other;4571.0
2019-2020;123;1422;other;512.0
2020-2021;123;1422;other;49.0
2022-2023;123;1423;other;929414.0
2018-2019;123;1423;other;17836.0
2019-2020;123;1423;other;11497.0
2020-2021;123;1423;other;262.0
2021-2022;123;1423;other;838.0
2018-2019;123;1424;other;764.0
2019-2020;123;1424;other;72.0
2020-2021;123;1424;other;137.0
2021-2022;123;1424;other;87.0
2019-2020;123;1425;other;215.0
2020-2021;123;1425;other;977.0
2021-2022;123;1425;other;952.0
2022-2023;123;1426;other;1373.0
2018-2019;123;1426;other;762.0
2019-2020;123;1426;other;447.0
2020-2021;123;1426;other;505.0
2021-2022;123;1426;other;4635.0
2018-2019;123;1427;other;105.0
2019-2020;123;1427;other;180.0
2020-2021;123;1427;other;97.0
2021-2022;123;1427;other;58.0
2022-2023;123;1428;other;49210.0
2018-2019;123;1428;other;369.0
2019-2020;123;1428;other;1255.0
2020-2021;123;1428;other;1682.0
2021-2022;123;1428;other;2360.0
2019-2020;123;1429;other;9.0
2021-2022;123;1429;other;3.0
2019-2020;123;1430;other;20.0
2020-2021;123;1430;other;11.0
2021-2022;123;1430;other;13.0
2019-2020;123;1431;other;1.0
2022-2023;129;1432;other;20.0
2019-2020;129;1432;other;20.0
2020-2021;129;1432;other;20.0
2021-2022;129;1432;other;20.0
2019-2020;123;1433;other;7.0
2020-2021;123;1433;other;34.0
2021-2022;123;1433;other;208.0
2021-2022;123;1436;other;19.0
2019-2020;123;1437;other;1.0
2020-2021;123;1437;other;1.0
2021-2022;123;1438;other;4805.0
2019-2020;123;1439;other;2.0
2020-2021;123;1439;other;6.0
2021-2022;123;1439;other;4347.0
2019-2020;123;1441;other;31.0
2020-2021;123;1441;other;56.0
2021-2022;123;1441;other;15227.0
2019-2020;123;1442;other;4.0
2020-2021;123;1442;other;36992.0
2021-2022;123;1442;other;7392.0
2019-2020;123;1443;other;2.0
2021-2022;123;1443;other;31365.0
2020-2021;123;1444;other;1.0
2021-2022;123;1444;other;247.0
2018-2019;306;1445;other;42.0
2019-2020;306;1445;other;50.0
2019-2020;123;1446;other;6.0
2020-2021;123;1446;other;3.0
2021-2022;123;1446;other;2930.0
2019-2020;123;1447;other;1.0
2019-2020;123;1449;other;19.0
2020-2021;123;1449;other;24.0
2021-2022;123;1449;other;2227.0
2018-2019;1;144;other;1.0
2022-2023;123;1450;other;6906.0
2019-2020;123;1450;other;28475.0
2020-2021;123;1450;other;39714.0
2021-2022;123;1450;other;38695.0
2019-2020;123;1451;other;9.0
2020-2021;123;1451;other;39.0
2021-2022;123;1451;other;36.0
2019-2020;123;1454;other;1162.0
2022-2023;123;1455;other;3.0
2019-2020;123;1455;other;18.0
2020-2021;123;1455;other;7.0
2021-2022;123;1455;other;2679.0
2019-2020;123;1457;other;620.0
2020-2021;123;1457;other;1.0
2019-2020;95;1458;other;15.0
2019-2020;123;1459;other;26.0
2020-2021;123;1459;other;39.0
2021-2022;123;1459;other;50.0
2018-2019;1;145;other;54.0
2019-2020;1;145;other;93.0
2019-2020;95;1462;other;2.0
2019-2020;123;1463;other;4239.0
2020-2021;123;1463;other;902.0
2021-2022;123;1463;other;2973.0
2019-2020;123;1464;other;348.0
2020-2021;123;1464;other;12.0
2021-2022;123;1464;other;6.0
2019-2020;123;1465;other;104.0
2020-2021;123;1465;other;4350.0
2021-2022;123;1465;other;11037.0
2018-2019;95;1469;other;16.0
2019-2020;1;146;other;3.0
2022-2023;123;1470;other;23885.0
2019-2020;123;1470;other;10940.0
2020-2021;123;1470;other;1536.0
2019-2020;296;1472;other;5.0
2018-2019;95;1473;other;12.0
2019-2020;123;1480;other;265013.0
2021-2022;123;1480;other;53767.0
2019-2020;123;1481;other;24.0
2020-2021;123;1481;other;8315.0
2021-2022;123;1481;other;7629.0
2022-2023;129;1483;other;3.0
2021-2022;129;1483;other;7.0
2022-2023;123;1488;other;11.0
2021-2022;123;1490;other;596094.0
2019-2020;123;1491;other;104974.0
2020-2021;123;1491;other;60374.0
2019-2020;123;1492;other;672.0
2020-2021;123;1492;other;1055.0
2019-2020;123;1493;other;83.0
2020-2021;123;1493;other;2500.0
2019-2020;123;1494;other;4.0
2019-2020;123;1495;other;57.0
2020-2021;123;1495;other;90.0
2019-2020;123;1496;other;4364.0
2020-2021;123;1496;other;1027.0
2018-2019;123;1497;other;1345.0
2019-2020;123;1497;other;932.0
2020-2021;123;1497;other;895.0
2021-2022;123;1497;other;354.0
2018-2019;123;1499;other;44.0
2018-2019;1;149;other;141.0
2019-2020;1;149;other;225.0
2019-2020;123;1500;other;327.0
2020-2021;123;1500;other;481.0
2021-2022;123;1500;other;937.0
2019-2020;123;1501;other;2773.0
2020-2021;123;1501;other;1030.0
2019-2020;123;1503;other;5.0
2020-2021;123;1503;other;26.0
2021-2022;123;1503;other;19.0
2019-2020;282;1505;other;40.0
2018-2019;223;1506;other;8000.0
2019-2020;223;1506;other;5000.0
2019-2020;282;1507;other;94.0
2019-2020;123;1508;other;180.0
2020-2021;123;1508;other;63.0
2021-2022;123;1508;other;113.0
2018-2019;282;1509;other;40.0
2019-2020;282;1509;other;43.0
2019-2020;1;150;other;316.0
2019-2020;123;1510;other;5789.0
2020-2021;123;1510;other;509.0
2021-2022;123;1510;other;1987.0
2019-2020;123;1511;other;74.0
2020-2021;123;1511;other;19.0
2021-2022;123;1511;other;182.0
2019-2020;123;1513;other;1.0
2018-2019;248;1517;other;28.0
2019-2020;248;1517;other;3.0
2019-2020;123;1518;other;1684.0
2018-2019;123;1520;other;60.0
2019-2020;123;1520;other;4.0
2020-2021;123;1520;other;5.0
2019-2020;123;1523;other;2.0
2020-2021;123;1523;other;2.0
2021-2022;123;1523;other;2920.0
2018-2019;223;1526;other;4620.0
2019-2020;223;1526;other;4470.0
2018-2019;348;1528;other;681.0
2018-2019;129;1529;other;330.0
2018-2019;1;152;other;3.0
2019-2020;1;152;other;33.0
2018-2019;86;1530;other;30.0
