service_id;fiscal_yr;program_id;org_id;si_yr;report_yr;measure_yr;planned_actual;ftes;spending;si_link_yr
5;2020-2021;BUH12;65;2021;2021.0;2021.0;actual;359.0;40353484.55;2021.0
5;2021-2022;BUH02;65;2022;2022.0;2022.0;actual;23.36;2334903.73;2022.0
5;2021-2022;BUH06;65;2022;2022.0;2022.0;actual;69.82;7902027.83;2022.0
5;2021-2022;BUH10;65;2022;2022.0;2022.0;actual;143.83;18289046.15;2022.0
655;2022-2023;BNT01;306;2023;2023.0;2023.0;actual;98.0;251730120.98;2023.0
655;2022-2023;BNT02;306;2023;2023.0;2023.0;actual;39.0;136133065.61;2023.0
655;2022-2023;BNT03;306;2023;2023.0;2023.0;actual;51.0;104628526.53;2023.0
655;2022-2023;BNT04;306;2023;2023.0;2023.0;actual;28.0;95220622.91;2023.0
655;2022-2023;BNT06;306;2023;2023.0;2023.0;actual;12.0;3090821.25;2023.0
655;2022-2023;BNU01;306;2023;2023.0;2023.0;actual;7.0;452361157.14;2023.0
655;2018-2019;BNT01;306;2019;2019.0;2019.0;actual;66.0;223595066.72;2019.0
655;2018-2019;BNT02;306;2019;2019.0;2019.0;actual;37.0;118920710.16;2019.0
655;2018-2019;BNT03;306;2019;2019.0;2019.0;actual;28.0;94941297.4;2019.0
655;2018-2019;BNT04;306;2019;2019.0;2019.0;actual;10.0;20324657.58;2019.0
655;2018-2019;BNU01;306;2019;2019.0;2019.0;actual;3.0;397648742.21;2019.0
655;2019-2020;BNT01;306;2020;2020.0;2020.0;actual;76.0;235767187.18;2020.0
655;2019-2020;BNT02;306;2020;2020.0;2020.0;actual;37.0;130523397.99;2020.0
655;2019-2020;BNT03;306;2020;2020.0;2020.0;actual;32.0;92979866.13;2020.0
655;2019-2020;BNT04;306;2020;2020.0;2020.0;actual;14.0;54800601.79;2020.0
655;2019-2020;BNU01;306;2020;2020.0;2020.0;actual;4.0;407067650.63;2020.0
655;2020-2021;BNT01;306;2021;2021.0;2021.0;actual;82.0;247024115.98;2021.0
655;2020-2021;BNT02;306;2021;2021.0;2021.0;actual;39.0;146554180.88;2021.0
655;2020-2021;BNT03;306;2021;2021.0;2021.0;actual;39.0;111840051.92;2021.0
655;2020-2021;BNT04;306;2021;2021.0;2021.0;actual;15.0;44361718.32;2021.0
655;2020-2021;BNT05;306;2021;2021.0;2021.0;actual;5.0;434458507.0;2021.0
655;2020-2021;BNU01;306;2021;2021.0;2021.0;actual;4.0;414635293.55;2021.0
655;2021-2022;BNT01;306;2022;2022.0;2022.0;actual;95.0;244844094.1;2022.0
655;2021-2022;BNT02;306;2022;2022.0;2022.0;actual;38.0;137431638.54;2022.0
655;2021-2022;BNT03;306;2022;2022.0;2022.0;actual;51.0;109499310.02;2022.0
655;2021-2022;BNT04;306;2022;2022.0;2022.0;actual;25.0;75894111.77;2022.0
655;2021-2022;BNT05;306;2022;2022.0;2022.0;actual;0.0;;2022.0
655;2021-2022;BNU01;306;2022;2022.0;2022.0;actual;7.0;429418014.13;2022.0
656;2022-2023;BNT01;306;2023;2023.0;2023.0;actual;98.0;251730120.98;2023.0
656;2022-2023;BNT02;306;2023;2023.0;2023.0;actual;39.0;136133065.61;2023.0
656;2022-2023;BNT03;306;2023;2023.0;2023.0;actual;51.0;104628526.53;2023.0
656;2022-2023;BNT04;306;2023;2023.0;2023.0;actual;28.0;95220622.91;2023.0
656;2022-2023;BNT06;306;2023;2023.0;2023.0;actual;12.0;3090821.25;2023.0
656;2022-2023;BNU01;306;2023;2023.0;2023.0;actual;7.0;452361157.14;2023.0
656;2018-2019;BNT01;306;2019;2019.0;2019.0;actual;66.0;223595066.72;2019.0
656;2018-2019;BNT02;306;2019;2019.0;2019.0;actual;37.0;118920710.16;2019.0
656;2018-2019;BNT03;306;2019;2019.0;2019.0;actual;28.0;94941297.4;2019.0
656;2018-2019;BNT04;306;2019;2019.0;2019.0;actual;10.0;20324657.58;2019.0
656;2018-2019;BNU01;306;2019;2019.0;2019.0;actual;3.0;397648742.21;2019.0
656;2019-2020;BNT01;306;2020;2020.0;2020.0;actual;76.0;235767187.18;2020.0
656;2019-2020;BNT02;306;2020;2020.0;2020.0;actual;37.0;130523397.99;2020.0
656;2019-2020;BNT03;306;2020;2020.0;2020.0;actual;32.0;92979866.13;2020.0
656;2019-2020;BNT04;306;2020;2020.0;2020.0;actual;14.0;54800601.79;2020.0
656;2019-2020;BNU01;306;2020;2020.0;2020.0;actual;4.0;407067650.63;2020.0
656;2020-2021;BNT01;306;2021;2021.0;2021.0;actual;82.0;247024115.98;2021.0
656;2020-2021;BNT02;306;2021;2021.0;2021.0;actual;39.0;146554180.88;2021.0
656;2020-2021;BNT03;306;2021;2021.0;2021.0;actual;39.0;111840051.92;2021.0
656;2020-2021;BNT04;306;2021;2021.0;2021.0;actual;15.0;44361718.32;2021.0
656;2020-2021;BNT05;306;2021;2021.0;2021.0;actual;5.0;434458507.0;2021.0
656;2020-2021;BNU01;306;2021;2021.0;2021.0;actual;4.0;414635293.55;2021.0
656;2021-2022;BNT01;306;2022;2022.0;2022.0;actual;95.0;244844094.1;2022.0
656;2021-2022;BNT02;306;2022;2022.0;2022.0;actual;38.0;137431638.54;2022.0
656;2021-2022;BNT03;306;2022;2022.0;2022.0;actual;51.0;109499310.02;2022.0
656;2021-2022;BNT04;306;2022;2022.0;2022.0;actual;25.0;75894111.77;2022.0
656;2021-2022;BNT05;306;2022;2022.0;2022.0;actual;0.0;;2022.0
656;2021-2022;BNU01;306;2022;2022.0;2022.0;actual;7.0;429418014.13;2022.0
657;2018-2019;BNL01;86;2019;2019.0;2019.0;actual;13.0;13687915.83;2019.0
657;2018-2019;BNL02;86;2019;2019.0;2019.0;actual;16.0;22112023.69;2019.0
657;2019-2020;BNL01;86;2020;2020.0;2020.0;actual;27.0;18308568.69;2020.0
657;2019-2020;BNL02;86;2020;2020.0;2020.0;actual;17.0;36921593.79;2020.0
657;2020-2021;BNL01;86;2021;2021.0;2021.0;actual;29.0;18917761.66;2021.0
657;2020-2021;BNL02;86;2021;2021.0;2021.0;actual;22.0;68732301.55;2021.0
657;2021-2022;BNL01;86;2022;2022.0;2022.0;actual;26.0;24599717.35;2022.0
657;2021-2022;BNL02;86;2022;2022.0;2022.0;actual;21.0;50647678.52;2022.0
658;2018-2019;ISS02;132;2019;2019.0;2019.0;actual;54.0;4305449.94;2019.0
659;2022-2023;BNY06;132;2023;2023.0;2023.0;actual;5.0;202143485.37;2023.0
659;2018-2019;BNY06;132;2019;2019.0;2019.0;actual;4.0;157690275.17;2019.0
659;2019-2020;BNY06;132;2020;2020.0;2020.0;actual;5.0;156591097.03;2020.0
659;2020-2021;BNY06;132;2021;2021.0;2021.0;actual;5.0;156947206.18;2021.0
659;2021-2022;BNY06;132;2022;2022.0;2022.0;actual;5.0;201168430.93;2022.0
660;2022-2023;BNY05;132;2023;2023.0;2023.0;actual;6.0;31608414.29;2023.0
660;2018-2019;BNY05;132;2019;2019.0;2019.0;actual;7.0;29376952.25;2019.0
660;2019-2020;BNY05;132;2020;2020.0;2020.0;actual;8.0;28734459.1;2020.0
660;2020-2021;BNY05;132;2021;2021.0;2021.0;actual;7.0;26483305.8;2021.0
660;2021-2022;BNY05;132;2022;2022.0;2022.0;actual;7.0;29046594.36;2022.0
661;2022-2023;BNY09;132;2023;2023.0;2023.0;actual;8.0;47180419.79;2023.0
661;2018-2019;BNY09;132;2019;2019.0;2019.0;actual;3.0;11699809.24;2019.0
661;2019-2020;BNY09;132;2020;2020.0;2020.0;actual;2.0;18420814.66;2020.0
661;2020-2021;BNY09;132;2021;2021.0;2021.0;actual;5.0;20496986.31;2021.0
661;2021-2022;BNY09;132;2022;2022.0;2022.0;actual;6.0;28885686.86;2022.0
662;2022-2023;BNY08;132;2023;2023.0;2023.0;actual;19.0;50371800.75;2023.0
662;2018-2019;BNY08;132;2019;2019.0;2019.0;actual;17.0;23766898.08;2019.0
662;2019-2020;BNY08;132;2020;2020.0;2020.0;actual;19.0;23232633.71;2020.0
662;2020-2021;BNY08;132;2021;2021.0;2021.0;actual;19.0;23248928.8;2021.0
662;2021-2022;BNY08;132;2022;2022.0;2022.0;actual;20.0;33591937.11;2022.0
663;2022-2023;BNY09;132;2023;2023.0;2023.0;actual;8.0;47180419.79;2023.0
663;2018-2019;BNY09;132;2019;2019.0;2019.0;actual;3.0;11699809.24;2019.0
663;2019-2020;BNY09;132;2020;2020.0;2020.0;actual;2.0;18420814.66;2020.0
663;2020-2021;BNY09;132;2021;2021.0;2021.0;actual;5.0;20496986.31;2021.0
663;2021-2022;BNY09;132;2022;2022.0;2022.0;actual;6.0;28885686.86;2022.0
664;2022-2023;BUF07;26;2023;2023.0;2023.0;actual;205.0;7345615.96;2023.0
664;2018-2019;BUF07;26;2019;2019.0;2019.0;actual;259.0;19560983.02;2019.0
664;2019-2020;BUF07;26;2020;2020.0;2020.0;actual;197.0;7140358.47;2020.0
664;2020-2021;BUF07;26;2021;2021.0;2021.0;actual;176.0;11910057.07;2021.0
664;2021-2022;BUF07;26;2022;2022.0;2022.0;actual;152.0;9994156.19;2022.0
665;2022-2023;BUF07;26;2023;2023.0;2023.0;actual;205.0;7345615.96;2023.0
665;2018-2019;BUF07;26;2019;2019.0;2019.0;actual;259.0;19560983.02;2019.0
665;2019-2020;BUF07;26;2020;2020.0;2020.0;actual;197.0;7140358.47;2020.0
665;2020-2021;BUF07;26;2021;2021.0;2021.0;actual;176.0;11910057.07;2021.0
665;2021-2022;BUF07;26;2022;2022.0;2022.0;actual;152.0;9994156.19;2022.0
666;2022-2023;BUF07;26;2023;2023.0;2023.0;actual;205.0;7345615.96;2023.0
666;2018-2019;BUF07;26;2019;2019.0;2019.0;actual;259.0;19560983.02;2019.0
666;2019-2020;BUF07;26;2020;2020.0;2020.0;actual;197.0;7140358.47;2020.0
666;2020-2021;BUF07;26;2021;2021.0;2021.0;actual;176.0;11910057.07;2021.0
666;2021-2022;BUF07;26;2022;2022.0;2022.0;actual;152.0;9994156.19;2022.0
667;2022-2023;BUF07;26;2023;2023.0;2023.0;actual;205.0;7345615.96;2023.0
667;2018-2019;BUF07;26;2019;2019.0;2019.0;actual;259.0;19560983.02;2019.0
667;2019-2020;BUF07;26;2020;2020.0;2020.0;actual;197.0;7140358.47;2020.0
667;2020-2021;BUF07;26;2021;2021.0;2021.0;actual;176.0;11910057.07;2021.0
667;2021-2022;BUF07;26;2022;2022.0;2022.0;actual;152.0;9994156.19;2022.0
668;2022-2023;BUF07;26;2023;2023.0;2023.0;actual;205.0;7345615.96;2023.0
668;2018-2019;BUF07;26;2019;2019.0;2019.0;actual;259.0;19560983.02;2019.0
668;2019-2020;BUF07;26;2020;2020.0;2020.0;actual;197.0;7140358.47;2020.0
668;2020-2021;BUF07;26;2021;2021.0;2021.0;actual;176.0;11910057.07;2021.0
668;2021-2022;BUF07;26;2022;2022.0;2022.0;actual;152.0;9994156.19;2022.0
669;2022-2023;BUF04;26;2023;2023.0;2023.0;actual;4764.0;690003336.27;2023.0
669;2018-2019;BUF04;26;2019;2019.0;2019.0;actual;4836.0;703249004.13;2019.0
669;2019-2020;BUF04;26;2020;2020.0;2020.0;actual;5029.0;628359930.57;2020.0
669;2020-2021;BUF04;26;2021;2021.0;2021.0;actual;4463.0;535971121.56;2021.0
669;2021-2022;BUF04;26;2022;2022.0;2022.0;actual;4514.0;677054976.58;2022.0
670;2018-2019;BUF04;26;2019;2019.0;2019.0;actual;4836.0;703249004.13;2019.0
670;2019-2020;BUF04;26;2020;2020.0;2020.0;actual;5029.0;628359930.57;2020.0
670;2020-2021;BUF04;26;2021;2021.0;2021.0;actual;4463.0;535971121.56;2021.0
671;2018-2019;BUF04;26;2019;2019.0;2019.0;actual;4836.0;703249004.13;2019.0
671;2019-2020;BUF04;26;2020;2020.0;2020.0;actual;5029.0;628359930.57;2020.0
671;2020-2021;BUF04;26;2021;2021.0;2021.0;actual;4463.0;535971121.56;2021.0
672;2018-2019;BUF04;26;2019;2019.0;2019.0;actual;4836.0;703249004.13;2019.0
672;2019-2020;BUF04;26;2020;2020.0;2020.0;actual;5029.0;628359930.57;2020.0
672;2020-2021;BUF04;26;2021;2021.0;2021.0;actual;4463.0;535971121.56;2021.0
673;2022-2023;BUF04;26;2023;2023.0;2023.0;actual;4764.0;690003336.27;2023.0
673;2018-2019;BUF04;26;2019;2019.0;2019.0;actual;4836.0;703249004.13;2019.0
673;2019-2020;BUF04;26;2020;2020.0;2020.0;actual;5029.0;628359930.57;2020.0
673;2020-2021;BUF04;26;2021;2021.0;2021.0;actual;4463.0;535971121.56;2021.0
673;2021-2022;BUF04;26;2022;2022.0;2022.0;actual;4514.0;677054976.58;2022.0
674;2022-2023;BUF04;26;2023;2023.0;2023.0;actual;4764.0;690003336.27;2023.0
674;2018-2019;BUF04;26;2019;2019.0;2019.0;actual;4836.0;703249004.13;2019.0
674;2019-2020;BUF04;26;2020;2020.0;2020.0;actual;5029.0;628359930.57;2020.0
674;2020-2021;BUF04;26;2021;2021.0;2021.0;actual;4463.0;535971121.56;2021.0
674;2021-2022;BUF04;26;2022;2022.0;2022.0;actual;4514.0;677054976.58;2022.0
675;2022-2023;BUF04;26;2023;2023.0;2023.0;actual;4764.0;690003336.27;2023.0
675;2018-2019;BUF04;26;2019;2019.0;2019.0;actual;4836.0;703249004.13;2019.0
675;2019-2020;BUF04;26;2020;2020.0;2020.0;actual;5029.0;628359930.57;2020.0
675;2020-2021;BUF04;26;2021;2021.0;2021.0;actual;4463.0;535971121.56;2021.0
675;2021-2022;BUF04;26;2022;2022.0;2022.0;actual;4514.0;677054976.58;2022.0
676;2022-2023;BUF04;26;2023;2023.0;2023.0;actual;4764.0;690003336.27;2023.0
676;2018-2019;BUF04;26;2019;2019.0;2019.0;actual;4836.0;703249004.13;2019.0
676;2019-2020;BUF04;26;2020;2020.0;2020.0;actual;5029.0;628359930.57;2020.0
676;2020-2021;BUF04;26;2021;2021.0;2021.0;actual;4463.0;535971121.56;2021.0
676;2021-2022;BUF04;26;2022;2022.0;2022.0;actual;4514.0;677054976.58;2022.0
677;2018-2019;BUF04;26;2019;2019.0;2019.0;actual;4836.0;703249004.13;2019.0
677;2019-2020;BUF04;26;2020;2020.0;2020.0;actual;5029.0;628359930.57;2020.0
677;2020-2021;BUF04;26;2021;2021.0;2021.0;actual;4463.0;535971121.56;2021.0
678;2022-2023;BUF04;26;2023;2023.0;2023.0;actual;4764.0;690003336.27;2023.0
678;2018-2019;BUF04;26;2019;2019.0;2019.0;actual;4836.0;703249004.13;2019.0
678;2019-2020;BUF04;26;2020;2020.0;2020.0;actual;5029.0;628359930.57;2020.0
678;2020-2021;BUF04;26;2021;2021.0;2021.0;actual;4463.0;535971121.56;2021.0
678;2021-2022;BUF04;26;2022;2022.0;2022.0;actual;4514.0;677054976.58;2022.0
679;2022-2023;BUF04;26;2023;2023.0;2023.0;actual;4764.0;690003336.27;2023.0
679;2018-2019;BUF04;26;2019;2019.0;2019.0;actual;4836.0;703249004.13;2019.0
679;2019-2020;BUF04;26;2020;2020.0;2020.0;actual;5029.0;628359930.57;2020.0
679;2020-2021;BUF04;26;2021;2021.0;2021.0;actual;4463.0;535971121.56;2021.0
679;2021-2022;BUF04;26;2022;2022.0;2022.0;actual;4514.0;677054976.58;2022.0
680;2022-2023;BUF05;26;2023;2023.0;2023.0;actual;2753.0;409456829.1;2023.0
680;2018-2019;BUF05;26;2019;2019.0;2019.0;actual;3129.0;402884168.0;2019.0
680;2019-2020;BUF05;26;2020;2020.0;2020.0;actual;3200.0;369330981.29;2020.0
680;2020-2021;BUF05;26;2021;2021.0;2021.0;actual;3407.0;432160413.44;2021.0
680;2021-2022;BUF05;26;2022;2022.0;2022.0;actual;3434.0;473221786.95;2022.0
687;2022-2023;BGS02;137;2023;2023.0;2023.0;actual;641.0;115739582.61;2023.0
687;2022-2023;BGU01;137;2023;2023.0;2023.0;actual;1340.0;210902083.07;2023.0
687;2018-2019;BGU02;137;2019;2019.0;2019.0;actual;298.0;30701819.46;2019.0
687;2019-2020;BGU02;137;2020;2020.0;2020.0;actual;347.52;36433219.15;2020.0
687;2020-2021;BGU02;137;2021;2021.0;2021.0;actual;360.0;39586017.48;2021.0
687;2021-2022;BGS02;137;2022;2022.0;2022.0;actual;589.0;94352193.42;2022.0
687;2021-2022;BGU01;137;2022;2022.0;2022.0;actual;1345.0;233514914.36;2022.0
688;2022-2023;BGS01;137;2023;2023.0;2023.0;actual;451.0;70834985.61;2023.0
688;2018-2019;BGS01;137;2019;2019.0;2019.0;actual;464.0;73262795.34;2019.0
688;2019-2020;BGS01;137;2020;2020.0;2020.0;actual;488.32;75442313.26;2020.0
688;2020-2021;BGS01;137;2021;2021.0;2021.0;actual;486.0;78232918.56;2021.0
688;2021-2022;BGS01;137;2022;2022.0;2022.0;actual;500.0;75634644.93;2022.0
689;2022-2023;BGU01;137;2023;2023.0;2023.0;actual;1340.0;210902083.07;2023.0
689;2018-2019;BGU01;137;2019;2019.0;2019.0;actual;1329.0;207175561.55;2019.0
689;2019-2020;BGU01;137;2020;2020.0;2020.0;actual;1358.3;223837564.54;2020.0
689;2020-2021;BGU01;137;2021;2021.0;2021.0;actual;1340.0;213143001.81;2021.0
689;2021-2022;BGU01;137;2022;2022.0;2022.0;actual;1345.0;233514914.36;2022.0
690;2022-2023;BNR02;230;2023;2023.0;2023.0;actual;60.0;162737656.68;2023.0
690;2018-2019;BNR01;230;2019;2019.0;2019.0;actual;89.0;737034887.83;2019.0
690;2018-2019;BNR02;230;2019;2019.0;2019.0;actual;50.0;160154656.04;2019.0
690;2018-2019;BNR03;230;2019;2019.0;2019.0;actual;145.0;409769821.75;2019.0
690;2019-2020;BNR01;230;2020;2020.0;2020.0;actual;116.0;779832647.55;2020.0
690;2019-2020;BNR02;230;2020;2020.0;2020.0;actual;52.0;160303574.28;2020.0
690;2019-2020;BNR03;230;2020;2020.0;2020.0;actual;135.0;392623549.0;2020.0
690;2020-2021;BNR01;230;2021;2021.0;2021.0;actual;125.0;848124084.29;2021.0
690;2020-2021;BNR02;230;2021;2021.0;2021.0;actual;55.0;170934613.18;2021.0
690;2020-2021;BNR03;230;2021;2021.0;2021.0;actual;131.0;440444351.42;2021.0
690;2021-2022;BNR02;230;2022;2022.0;2022.0;actual;65.0;165182183.88;2022.0
691;2022-2023;BNR01;230;2023;2023.0;2023.0;actual;131.0;808546447.01;2023.0
691;2022-2023;BNR02;230;2023;2023.0;2023.0;actual;60.0;162737656.68;2023.0
691;2022-2023;BNR03;230;2023;2023.0;2023.0;actual;159.0;386922296.72;2023.0
691;2018-2019;BNR01;230;2019;2019.0;2019.0;actual;89.0;737034887.83;2019.0
691;2018-2019;BNR02;230;2019;2019.0;2019.0;actual;50.0;160154656.04;2019.0
691;2018-2019;BNR03;230;2019;2019.0;2019.0;actual;145.0;409769821.75;2019.0
691;2019-2020;BNR01;230;2020;2020.0;2020.0;actual;116.0;779832647.55;2020.0
691;2019-2020;BNR02;230;2020;2020.0;2020.0;actual;52.0;160303574.28;2020.0
691;2019-2020;BNR03;230;2020;2020.0;2020.0;actual;135.0;392623549.0;2020.0
691;2020-2021;BNR01;230;2021;2021.0;2021.0;actual;125.0;848124084.29;2021.0
691;2020-2021;BNR02;230;2021;2021.0;2021.0;actual;55.0;170934613.18;2021.0
691;2020-2021;BNR03;230;2021;2021.0;2021.0;actual;131.0;440444351.42;2021.0
691;2021-2022;BNR01;230;2022;2022.0;2022.0;actual;136.0;857128212.36;2022.0
691;2021-2022;BNR02;230;2022;2022.0;2022.0;actual;65.0;165182183.88;2022.0
691;2021-2022;BNR03;230;2022;2022.0;2022.0;actual;150.0;364278034.23;2022.0
694;2022-2023;BED03;12;2023;2023.0;2023.0;actual;52.0;14988093.01;2023.0
694;2022-2023;BED04;12;2023;2023.0;2023.0;actual;15.0;50455600.8;2023.0
694;2022-2023;BED05;12;2023;2023.0;2023.0;actual;101.0;140767821.42;2023.0
694;2022-2023;BED06;12;2023;2023.0;2023.0;actual;39.0;47112674.67;2023.0
694;2018-2019;BED03;12;2019;2019.0;2019.0;actual;56.0;59981940.39;2019.0
694;2018-2019;BED04;12;2019;2019.0;2019.0;actual;15.0;47434874.4;2019.0
694;2018-2019;BED05;12;2019;2019.0;2019.0;actual;92.0;85160406.47;2019.0
694;2018-2019;BED06;12;2019;2019.0;2019.0;actual;40.0;19784891.53;2019.0
694;2019-2020;BED03;12;2020;2020.0;2020.0;actual;57.0;46367397.71;2020.0
694;2019-2020;BED04;12;2020;2020.0;2020.0;actual;14.0;37865419.03;2020.0
694;2019-2020;BED05;12;2020;2020.0;2020.0;actual;93.0;112150441.46;2020.0
694;2019-2020;BED06;12;2020;2020.0;2020.0;actual;40.0;15237853.97;2020.0
694;2020-2021;BED03;12;2021;2021.0;2021.0;actual;58.0;38143196.44;2021.0
694;2020-2021;BED04;12;2021;2021.0;2021.0;actual;14.0;50379061.56;2021.0
694;2020-2021;BED05;12;2021;2021.0;2021.0;actual;99.0;245917056.48;2021.0
694;2020-2021;BED06;12;2021;2021.0;2021.0;actual;39.0;13618402.36;2021.0
694;2021-2022;BED03;12;2022;2022.0;2022.0;actual;55.0;21467705.02;2022.0
694;2021-2022;BED04;12;2022;2022.0;2022.0;actual;16.0;63077344.37;2022.0
694;2021-2022;BED05;12;2022;2022.0;2022.0;actual;97.0;142994085.55;2022.0
694;2021-2022;BED06;12;2022;2022.0;2022.0;actual;39.0;18586454.65;2022.0
6;2022-2023;BUH02;65;2023;2023.0;2023.0;actual;24.0;2469962.6;2023.0
6;2022-2023;BUH06;65;2023;2023.0;2023.0;actual;74.0;9333240.15;2023.0
6;2022-2023;BUH10;65;2023;2023.0;2023.0;actual;147.0;16520694.01;2023.0
6;2018-2019;BUH04;65;2019;2019.0;2019.0;actual;250.0;26805787.78;2019.0
6;2018-2019;BUH08;65;2019;2019.0;2019.0;actual;238.0;27057494.67;2019.0
6;2018-2019;BUH12;65;2019;2019.0;2019.0;actual;408.0;44471062.24;2019.0
6;2018-2019;ISS02;65;2019;2019.0;2019.0;actual;95.0;11792574.59;2019.0
6;2019-2020;BUH04;65;2020;2020.0;2020.0;actual;244.0;24952865.03;2020.0
6;2019-2020;BUH08;65;2020;2020.0;2020.0;actual;219.0;24537369.12;2020.0
6;2019-2020;BUH12;65;2020;2020.0;2020.0;actual;393.0;42544422.39;2020.0
6;2019-2020;ISS02;65;2020;2020.0;2020.0;actual;96.0;11753346.39;2020.0
6;2020-2021;BUH04;65;2021;2021.0;2021.0;actual;242.0;25914950.88;2021.0
6;2020-2021;BUH08;65;2021;2021.0;2021.0;actual;215.0;24150392.25;2021.0
6;2020-2021;BUH12;65;2021;2021.0;2021.0;actual;359.0;40353484.55;2021.0
6;2020-2021;ISS02;65;2021;2021.0;2021.0;actual;107.0;13847310.18;2021.0
6;2021-2022;BUH02;65;2022;2022.0;2022.0;actual;23.36;2334903.73;2022.0
6;2021-2022;BUH06;65;2022;2022.0;2022.0;actual;69.82;7902027.83;2022.0
6;2021-2022;BUH10;65;2022;2022.0;2022.0;actual;143.83;18289046.15;2022.0
707;2022-2023;BED01;12;2023;2023.0;2023.0;actual;41.0;35799390.99;2023.0
707;2022-2023;BED02;12;2023;2023.0;2023.0;actual;69.0;97112278.11;2023.0
707;2018-2019;BED01;12;2019;2019.0;2019.0;actual;39.0;38934704.33;2019.0
707;2018-2019;BED02;12;2019;2019.0;2019.0;actual;71.0;58179725.77;2019.0
707;2019-2020;BED01;12;2020;2020.0;2020.0;actual;32.0;35489825.87;2020.0
707;2019-2020;BED02;12;2020;2020.0;2020.0;actual;74.0;62973843.26;2020.0
707;2020-2021;BED01;12;2021;2021.0;2021.0;actual;36.0;125967182.68;2021.0
707;2020-2021;BED02;12;2021;2021.0;2021.0;actual;71.0;57848085.86;2021.0
707;2021-2022;BED01;12;2022;2022.0;2022.0;actual;43.0;48378814.8;2022.0
707;2021-2022;BED02;12;2022;2022.0;2022.0;actual;76.0;104562900.55;2022.0
712;2022-2023;BEE01;539;2023;2023.0;2023.0;actual;189.0;13359699.05;2023.0
712;2018-2019;BEE01;539;2019;2019.0;2019.0;actual;153.0;9161340.93;2019.0
712;2019-2020;BEE01;539;2020;2020.0;2020.0;actual;154.0;7937214.53;2020.0
712;2020-2021;BEE01;539;2021;2021.0;2021.0;actual;161.0;9109281.6;2021.0
712;2021-2022;BEE01;539;2022;2022.0;2022.0;actual;171.0;11062361.17;2022.0
716;2022-2023;BED01;12;2023;2023.0;2023.0;actual;41.0;35799390.99;2023.0
716;2022-2023;BED02;12;2023;2023.0;2023.0;actual;69.0;97112278.11;2023.0
716;2022-2023;BED03;12;2023;2023.0;2023.0;actual;52.0;14988093.01;2023.0
716;2022-2023;BED04;12;2023;2023.0;2023.0;actual;15.0;50455600.8;2023.0
716;2022-2023;BED05;12;2023;2023.0;2023.0;actual;101.0;140767821.42;2023.0
716;2022-2023;BED06;12;2023;2023.0;2023.0;actual;39.0;47112674.67;2023.0
716;2022-2023;BED07;12;2023;2023.0;2023.0;actual;69.0;16517332.19;2023.0
716;2018-2019;BED01;12;2019;2019.0;2019.0;actual;39.0;38934704.33;2019.0
716;2018-2019;BED02;12;2019;2019.0;2019.0;actual;71.0;58179725.77;2019.0
716;2018-2019;BED03;12;2019;2019.0;2019.0;actual;56.0;59981940.39;2019.0
716;2018-2019;BED04;12;2019;2019.0;2019.0;actual;15.0;47434874.4;2019.0
716;2018-2019;BED05;12;2019;2019.0;2019.0;actual;92.0;85160406.47;2019.0
716;2018-2019;BED06;12;2019;2019.0;2019.0;actual;40.0;19784891.53;2019.0
716;2018-2019;BED07;12;2019;2019.0;2019.0;actual;65.0;13877883.38;2019.0
716;2019-2020;BED01;12;2020;2020.0;2020.0;actual;32.0;35489825.87;2020.0
716;2019-2020;BED02;12;2020;2020.0;2020.0;actual;74.0;62973843.26;2020.0
716;2019-2020;BED03;12;2020;2020.0;2020.0;actual;57.0;46367397.71;2020.0
716;2019-2020;BED04;12;2020;2020.0;2020.0;actual;14.0;37865419.03;2020.0
716;2019-2020;BED05;12;2020;2020.0;2020.0;actual;93.0;112150441.46;2020.0
716;2019-2020;BED06;12;2020;2020.0;2020.0;actual;40.0;15237853.97;2020.0
716;2019-2020;BED07;12;2020;2020.0;2020.0;actual;68.0;14433423.62;2020.0
716;2020-2021;BED01;12;2021;2021.0;2021.0;actual;36.0;125967182.68;2021.0
716;2020-2021;BED02;12;2021;2021.0;2021.0;actual;71.0;57848085.86;2021.0
716;2020-2021;BED03;12;2021;2021.0;2021.0;actual;58.0;38143196.44;2021.0
716;2020-2021;BED04;12;2021;2021.0;2021.0;actual;14.0;50379061.56;2021.0
716;2020-2021;BED05;12;2021;2021.0;2021.0;actual;99.0;245917056.48;2021.0
716;2020-2021;BED06;12;2021;2021.0;2021.0;actual;39.0;13618402.36;2021.0
716;2020-2021;BED07;12;2021;2021.0;2021.0;actual;66.0;13163971.21;2021.0
716;2021-2022;BED01;12;2022;2022.0;2022.0;actual;43.0;48378814.8;2022.0
716;2021-2022;BED02;12;2022;2022.0;2022.0;actual;76.0;104562900.55;2022.0
716;2021-2022;BED03;12;2022;2022.0;2022.0;actual;55.0;21467705.02;2022.0
716;2021-2022;BED04;12;2022;2022.0;2022.0;actual;16.0;63077344.37;2022.0
716;2021-2022;BED05;12;2022;2022.0;2022.0;actual;97.0;142994085.55;2022.0
716;2021-2022;BED06;12;2022;2022.0;2022.0;actual;39.0;18586454.65;2022.0
716;2021-2022;BED07;12;2022;2022.0;2022.0;actual;68.0;15198821.82;2022.0
717;2022-2023;BED01;12;2023;2023.0;2023.0;actual;41.0;35799390.99;2023.0
