org_id;latest_si_yr;program_id;report_yr;measure_yr;planned_actual;spending_fte;measure;si_link_yr
65;2024-2025;ISS07;2025-2026;2026-2027;planned;spending;43366074.0;2024-2025
65;2024-2025;ISS07;2025-2026;2027-2028;planned;spending;43360452.0;2024-2025
65;2024-2025;ISS08;2025-2026;2025-2026;planned;ftes;51.0;2024-2025
65;2024-2025;ISS08;2025-2026;2026-2027;planned;ftes;50.0;2024-2025
65;2024-2025;ISS08;2025-2026;2027-2028;planned;ftes;50.0;2024-2025
65;2024-2025;ISS08;2025-2026;2025-2026;planned;spending;13458000.0;2024-2025
65;2024-2025;ISS08;2025-2026;2026-2027;planned;spending;13085000.0;2024-2025
65;2024-2025;ISS08;2025-2026;2027-2028;planned;spending;13084000.0;2024-2025
65;2024-2025;ISS09;2025-2026;2025-2026;planned;ftes;9.0;2024-2025
65;2024-2025;ISS09;2025-2026;2026-2027;planned;ftes;8.0;2024-2025
65;2024-2025;ISS09;2025-2026;2027-2028;planned;ftes;8.0;2024-2025
65;2024-2025;ISS09;2025-2026;2025-2026;planned;spending;935000.0;2024-2025
65;2024-2025;ISS09;2025-2026;2026-2027;planned;spending;813000.0;2024-2025
65;2024-2025;ISS09;2025-2026;2027-2028;planned;spending;813000.0;2024-2025
65;2024-2025;ISS0Z;2025-2026;2025-2026;planned;ftes;23.0;2024-2025
65;2024-2025;ISS0Z;2025-2026;2026-2027;planned;ftes;23.0;2024-2025
65;2024-2025;ISS0Z;2025-2026;2027-2028;planned;ftes;23.0;2024-2025
65;2024-2025;ISS0Z;2025-2026;2025-2026;planned;spending;2651000.0;2024-2025
65;2024-2025;ISS0Z;2025-2026;2026-2027;planned;spending;2524000.0;2024-2025
65;2024-2025;ISS0Z;2025-2026;2027-2028;planned;spending;2523000.0;2024-2025
69;2024-2025;BGB01;2025-2026;2025-2026;planned;ftes;254.0;2024-2025
69;2024-2025;BGB01;2025-2026;2026-2027;planned;ftes;254.0;2024-2025
69;2024-2025;BGB01;2025-2026;2027-2028;planned;ftes;240.0;2024-2025
69;2024-2025;BGB01;2025-2026;2025-2026;planned;spending;1004910.0;2024-2025
69;2024-2025;BGB01;2025-2026;2026-2027;planned;spending;1004910.0;2024-2025
69;2024-2025;BGB01;2025-2026;2027-2028;planned;spending;0.0;2024-2025
69;2024-2025;BGB02;2025-2026;2025-2026;planned;ftes;61.0;2024-2025
69;2024-2025;BGB02;2025-2026;2026-2027;planned;ftes;61.0;2024-2025
69;2024-2025;BGB02;2025-2026;2027-2028;planned;ftes;59.0;2024-2025
69;2024-2025;BGB02;2025-2026;2025-2026;planned;spending;8027986.0;2024-2025
69;2024-2025;BGB02;2025-2026;2026-2027;planned;spending;6762682.0;2024-2025
69;2024-2025;BGB02;2025-2026;2027-2028;planned;spending;6762448.0;2024-2025
69;2024-2025;BGB03;2025-2026;2025-2026;planned;ftes;52.0;2024-2025
69;2024-2025;BGB03;2025-2026;2026-2027;planned;ftes;52.0;2024-2025
69;2024-2025;BGB03;2025-2026;2027-2028;planned;ftes;41.0;2024-2025
69;2024-2025;BGB03;2025-2026;2025-2026;planned;spending;1211558.0;2024-2025
69;2024-2025;BGB03;2025-2026;2026-2027;planned;spending;1061558.0;2024-2025
69;2024-2025;BGB03;2025-2026;2027-2028;planned;spending;0.0;2024-2025
69;2024-2025;ISS00;2025-2026;2025-2026;planned;ftes;143.0;2024-2025
69;2024-2025;ISS00;2025-2026;2026-2027;planned;ftes;143.0;2024-2025
69;2024-2025;ISS00;2025-2026;2027-2028;planned;ftes;143.0;2024-2025
69;2024-2025;ISS00;2025-2026;2025-2026;planned;spending;18045310.0;2024-2025
69;2024-2025;ISS00;2025-2026;2026-2027;planned;spending;20010310.0;2024-2025
69;2024-2025;ISS00;2025-2026;2027-2028;planned;spending;11679328.0;2024-2025
71;2024-2025;BSA01;2025-2026;2025-2026;planned;ftes;37.0;2024-2025
71;2024-2025;BSA01;2025-2026;2026-2027;planned;ftes;28.0;2024-2025
71;2024-2025;BSA01;2025-2026;2027-2028;planned;ftes;28.0;2024-2025
71;2024-2025;BSA01;2025-2026;2025-2026;planned;spending;5976730.0;2024-2025
71;2024-2025;BSA01;2025-2026;2026-2027;planned;spending;5071160.0;2024-2025
71;2024-2025;BSA01;2025-2026;2027-2028;planned;spending;5071160.0;2024-2025
71;2024-2025;BSB01;2025-2026;2025-2026;planned;ftes;95.0;2024-2025
71;2024-2025;BSB01;2025-2026;2026-2027;planned;ftes;95.0;2024-2025
71;2024-2025;BSB01;2025-2026;2027-2028;planned;ftes;95.0;2024-2025
71;2024-2025;BSB01;2025-2026;2025-2026;planned;spending;13734341.0;2024-2025
71;2024-2025;BSB01;2025-2026;2026-2027;planned;spending;13734342.0;2024-2025
71;2024-2025;BSB01;2025-2026;2027-2028;planned;spending;13734342.0;2024-2025
71;2024-2025;BSC01;2025-2026;2025-2026;planned;ftes;59.0;2024-2025
71;2024-2025;BSC01;2025-2026;2026-2027;planned;ftes;59.0;2024-2025
71;2024-2025;BSC01;2025-2026;2027-2028;planned;ftes;59.0;2024-2025
71;2024-2025;BSC01;2025-2026;2025-2026;planned;spending;8421165.0;2024-2025
71;2024-2025;BSC01;2025-2026;2026-2027;planned;spending;8421165.0;2024-2025
71;2024-2025;BSC01;2025-2026;2027-2028;planned;spending;8421165.0;2024-2025
71;2024-2025;ISS00;2025-2026;2025-2026;planned;ftes;92.0;2024-2025
71;2024-2025;ISS00;2025-2026;2026-2027;planned;ftes;88.0;2024-2025
71;2024-2025;ISS00;2025-2026;2027-2028;planned;ftes;88.0;2024-2025
71;2024-2025;ISS00;2025-2026;2025-2026;planned;spending;11359262.0;2024-2025
71;2024-2025;ISS00;2025-2026;2026-2027;planned;spending;10981602.0;2024-2025
71;2024-2025;ISS00;2025-2026;2027-2028;planned;spending;10981602.0;2024-2025
74;2024-2025;BUI01;2025-2026;2025-2026;planned;ftes;70.0;2024-2025
74;2024-2025;BUI01;2025-2026;2026-2027;planned;ftes;72.0;2024-2025
74;2024-2025;BUI01;2025-2026;2027-2028;planned;ftes;72.0;2024-2025
74;2024-2025;BUI01;2025-2026;2025-2026;planned;spending;895960348.0;2024-2025
74;2024-2025;BUI01;2025-2026;2026-2027;planned;spending;931978121.0;2024-2025
74;2024-2025;BUI01;2025-2026;2027-2028;planned;spending;992066225.0;2024-2025
74;2024-2025;BUI02;2025-2026;2025-2026;planned;ftes;48.0;2024-2025
74;2024-2025;BUI02;2025-2026;2026-2027;planned;ftes;47.0;2024-2025
74;2024-2025;BUI02;2025-2026;2027-2028;planned;ftes;46.0;2024-2025
74;2024-2025;BUI02;2025-2026;2025-2026;planned;spending;99948694.0;2024-2025
74;2024-2025;BUI02;2025-2026;2026-2027;planned;spending;116808469.0;2024-2025
74;2024-2025;BUI02;2025-2026;2027-2028;planned;spending;129895934.0;2024-2025
74;2024-2025;BUI03;2025-2026;2025-2026;planned;ftes;169.0;2024-2025
74;2024-2025;BUI03;2025-2026;2026-2027;planned;ftes;171.0;2024-2025
74;2024-2025;BUI03;2025-2026;2027-2028;planned;ftes;166.0;2024-2025
74;2024-2025;BUI03;2025-2026;2025-2026;planned;spending;332883346.0;2024-2025
74;2024-2025;BUI03;2025-2026;2026-2027;planned;spending;335856226.0;2024-2025
74;2024-2025;BUI03;2025-2026;2027-2028;planned;spending;305184533.0;2024-2025
74;2024-2025;ISS01;2025-2026;2025-2026;planned;ftes;87.0;2024-2025
74;2024-2025;ISS01;2025-2026;2026-2027;planned;ftes;86.0;2024-2025
74;2024-2025;ISS01;2025-2026;2027-2028;planned;ftes;87.0;2024-2025
74;2024-2025;ISS01;2025-2026;2025-2026;planned;spending;14500011.0;2024-2025
74;2024-2025;ISS01;2025-2026;2026-2027;planned;spending;14420128.0;2024-2025
74;2024-2025;ISS01;2025-2026;2027-2028;planned;spending;13950532.0;2024-2025
74;2024-2025;ISS02;2025-2026;2025-2026;planned;ftes;47.0;2024-2025
74;2024-2025;ISS02;2025-2026;2026-2027;planned;ftes;48.0;2024-2025
74;2024-2025;ISS02;2025-2026;2027-2028;planned;ftes;45.0;2024-2025
74;2024-2025;ISS02;2025-2026;2025-2026;planned;spending;6800238.0;2024-2025
74;2024-2025;ISS02;2025-2026;2026-2027;planned;spending;6893843.0;2024-2025
74;2024-2025;ISS02;2025-2026;2027-2028;planned;spending;6444602.0;2024-2025
74;2024-2025;ISS03;2025-2026;2025-2026;planned;ftes;1.0;2024-2025
74;2024-2025;ISS03;2025-2026;2026-2027;planned;ftes;1.0;2024-2025
74;2024-2025;ISS03;2025-2026;2027-2028;planned;ftes;1.0;2024-2025
74;2024-2025;ISS03;2025-2026;2025-2026;planned;spending;223717.0;2024-2025
74;2024-2025;ISS03;2025-2026;2026-2027;planned;spending;221159.0;2024-2025
74;2024-2025;ISS03;2025-2026;2027-2028;planned;spending;214530.0;2024-2025
74;2024-2025;ISS04;2025-2026;2025-2026;planned;ftes;28.0;2024-2025
74;2024-2025;ISS04;2025-2026;2026-2027;planned;ftes;27.0;2024-2025
74;2024-2025;ISS04;2025-2026;2027-2028;planned;ftes;28.0;2024-2025
74;2024-2025;ISS04;2025-2026;2025-2026;planned;spending;4483526.0;2024-2025
74;2024-2025;ISS04;2025-2026;2026-2027;planned;spending;4365594.0;2024-2025
74;2024-2025;ISS04;2025-2026;2027-2028;planned;spending;4308664.0;2024-2025
74;2024-2025;ISS05;2025-2026;2025-2026;planned;ftes;30.0;2024-2025
74;2024-2025;ISS05;2025-2026;2026-2027;planned;ftes;30.0;2024-2025
74;2024-2025;ISS05;2025-2026;2027-2028;planned;ftes;31.0;2024-2025
74;2024-2025;ISS05;2025-2026;2025-2026;planned;spending;5832234.0;2024-2025
74;2024-2025;ISS05;2025-2026;2026-2027;planned;spending;5730762.0;2024-2025
74;2024-2025;ISS05;2025-2026;2027-2028;planned;spending;5653564.0;2024-2025
74;2024-2025;ISS06;2025-2026;2025-2026;planned;ftes;13.0;2024-2025
74;2024-2025;ISS06;2025-2026;2026-2027;planned;ftes;13.0;2024-2025
74;2024-2025;ISS06;2025-2026;2027-2028;planned;ftes;13.0;2024-2025
74;2024-2025;ISS06;2025-2026;2025-2026;planned;spending;2182125.0;2024-2025
74;2024-2025;ISS06;2025-2026;2026-2027;planned;spending;2166862.0;2024-2025
74;2024-2025;ISS06;2025-2026;2027-2028;planned;spending;2091166.0;2024-2025
74;2024-2025;ISS07;2025-2026;2025-2026;planned;ftes;36.0;2024-2025
74;2024-2025;ISS07;2025-2026;2026-2027;planned;ftes;36.0;2024-2025
74;2024-2025;ISS07;2025-2026;2027-2028;planned;ftes;37.0;2024-2025
74;2024-2025;ISS07;2025-2026;2025-2026;planned;spending;9462033.0;2024-2025
74;2024-2025;ISS07;2025-2026;2026-2027;planned;spending;9395544.0;2024-2025
74;2024-2025;ISS07;2025-2026;2027-2028;planned;spending;9095152.0;2024-2025
74;2024-2025;ISS08;2025-2026;2025-2026;planned;ftes;6.0;2024-2025
74;2024-2025;ISS08;2025-2026;2026-2027;planned;ftes;6.0;2024-2025
74;2024-2025;ISS08;2025-2026;2027-2028;planned;ftes;6.0;2024-2025
74;2024-2025;ISS08;2025-2026;2025-2026;planned;spending;1487410.0;2024-2025
74;2024-2025;ISS08;2025-2026;2026-2027;planned;spending;963086.0;2024-2025
74;2024-2025;ISS08;2025-2026;2027-2028;planned;spending;929419.0;2024-2025
74;2024-2025;ISS09;2025-2026;2025-2026;planned;ftes;2.0;2024-2025
74;2024-2025;ISS09;2025-2026;2026-2027;planned;ftes;2.0;2024-2025
74;2024-2025;ISS09;2025-2026;2027-2028;planned;ftes;2.0;2024-2025
74;2024-2025;ISS09;2025-2026;2025-2026;planned;spending;218636.0;2024-2025
74;2024-2025;ISS09;2025-2026;2026-2027;planned;spending;217114.0;2024-2025
74;2024-2025;ISS09;2025-2026;2027-2028;planned;spending;209484.0;2024-2025
74;2024-2025;ISS0Z;2025-2026;2025-2026;planned;ftes;7.0;2024-2025
74;2024-2025;ISS0Z;2025-2026;2026-2027;planned;ftes;7.0;2024-2025
74;2024-2025;ISS0Z;2025-2026;2027-2028;planned;ftes;7.0;2024-2025
74;2024-2025;ISS0Z;2025-2026;2025-2026;planned;spending;996379.0;2024-2025
74;2024-2025;ISS0Z;2025-2026;2026-2027;planned;spending;989417.0;2024-2025
74;2024-2025;ISS0Z;2025-2026;2027-2028;planned;spending;954934.0;2024-2025
76;2024-2025;BWV01;2025-2026;2025-2026;planned;ftes;30.0;2024-2025
76;2024-2025;BWV01;2025-2026;2026-2027;planned;ftes;25.0;2024-2025
76;2024-2025;BWV01;2025-2026;2027-2028;planned;ftes;25.0;2024-2025
76;2024-2025;BWV01;2025-2026;2025-2026;planned;spending;5882424.0;2024-2025
76;2024-2025;BWV01;2025-2026;2026-2027;planned;spending;4745234.0;2024-2025
76;2024-2025;BWV01;2025-2026;2027-2028;planned;spending;4745234.0;2024-2025
76;2024-2025;ISS00;2025-2026;2025-2026;planned;ftes;10.0;2024-2025
76;2024-2025;ISS00;2025-2026;2026-2027;planned;ftes;7.0;2024-2025
76;2024-2025;ISS00;2025-2026;2027-2028;planned;ftes;7.0;2024-2025
76;2024-2025;ISS00;2025-2026;2025-2026;planned;spending;1960808.0;2024-2025
76;2024-2025;ISS00;2025-2026;2026-2027;planned;spending;1581745.0;2024-2025
76;2024-2025;ISS00;2025-2026;2027-2028;planned;spending;1581745.0;2024-2025
86;2024-2025;BNL01;2025-2026;2025-2026;planned;ftes;25.0;2024-2025
86;2024-2025;BNL01;2025-2026;2026-2027;planned;ftes;25.0;2024-2025
86;2024-2025;BNL01;2025-2026;2027-2028;planned;ftes;20.0;2024-2025
86;2024-2025;BNL01;2025-2026;2025-2026;planned;spending;14266088.0;2024-2025
86;2024-2025;BNL01;2025-2026;2026-2027;planned;spending;11283979.0;2024-2025
86;2024-2025;BNL01;2025-2026;2027-2028;planned;spending;11508376.0;2024-2025
86;2024-2025;BNL02;2025-2026;2025-2026;planned;ftes;62.0;2024-2025
86;2024-2025;BNL02;2025-2026;2026-2027;planned;ftes;61.0;2024-2025
86;2024-2025;BNL02;2025-2026;2027-2028;planned;ftes;51.0;2024-2025
86;2024-2025;BNL02;2025-2026;2025-2026;planned;spending;39224955.0;2024-2025
86;2024-2025;BNL02;2025-2026;2026-2027;planned;spending;38335375.0;2024-2025
86;2024-2025;BNL02;2025-2026;2027-2028;planned;spending;22936688.0;2024-2025
86;2024-2025;BNL03;2025-2026;2025-2026;planned;ftes;3.0;2024-2025
86;2024-2025;BNL03;2025-2026;2026-2027;planned;ftes;3.0;2024-2025
86;2024-2025;BNL03;2025-2026;2027-2028;planned;ftes;3.0;2024-2025
86;2024-2025;BNL03;2025-2026;2025-2026;planned;spending;2378069.0;2024-2025
86;2024-2025;BNL03;2025-2026;2026-2027;planned;spending;2378069.0;2024-2025
86;2024-2025;BNL03;2025-2026;2027-2028;planned;spending;2477241.5;2024-2025
86;2024-2025;BNL04;2025-2026;2025-2026;planned;ftes;3.0;2024-2025
86;2024-2025;BNL04;2025-2026;2026-2027;planned;ftes;3.0;2024-2025
86;2024-2025;BNL04;2025-2026;2027-2028;planned;ftes;2.0;2024-2025
86;2024-2025;BNL04;2025-2026;2025-2026;planned;spending;2493502.0;2024-2025
86;2024-2025;BNL04;2025-2026;2026-2027;planned;spending;2493501.0;2024-2025
86;2024-2025;BNL04;2025-2026;2027-2028;planned;spending;2592673.5;2024-2025
86;2024-2025;ISS00;2025-2026;2025-2026;planned;ftes;31.0;2024-2025
86;2024-2025;ISS00;2025-2026;2026-2027;planned;ftes;31.0;2024-2025
86;2024-2025;ISS00;2025-2026;2027-2028;planned;ftes;31.0;2024-2025
86;2024-2025;ISS00;2025-2026;2025-2026;planned;spending;7958538.0;2024-2025
86;2024-2025;ISS00;2025-2026;2026-2027;planned;spending;7268107.0;2024-2025
86;2024-2025;ISS00;2025-2026;2027-2028;planned;spending;5270586.0;2024-2025
87;2024-2025;BTJ01;2025-2026;2025-2026;planned;ftes;102.0;2024-2025
87;2024-2025;BTJ01;2025-2026;2026-2027;planned;ftes;106.0;2024-2025
87;2024-2025;BTJ01;2025-2026;2027-2028;planned;ftes;109.0;2024-2025
87;2024-2025;BTJ01;2025-2026;2025-2026;planned;spending;17737330.0;2024-2025
87;2024-2025;BTJ01;2025-2026;2026-2027;planned;spending;18191750.0;2024-2025
87;2024-2025;BTJ01;2025-2026;2027-2028;planned;spending;18480655.0;2024-2025
87;2024-2025;BTJ02;2025-2026;2025-2026;planned;ftes;332.0;2024-2025
87;2024-2025;BTJ02;2025-2026;2026-2027;planned;ftes;354.0;2024-2025
87;2024-2025;BTJ02;2025-2026;2027-2028;planned;ftes;359.0;2024-2025
87;2024-2025;BTJ02;2025-2026;2025-2026;planned;spending;61602786.0;2024-2025
87;2024-2025;BTJ02;2025-2026;2026-2027;planned;spending;61129775.0;2024-2025
87;2024-2025;BTJ02;2025-2026;2027-2028;planned;spending;62100580.0;2024-2025
87;2024-2025;BTJ03;2025-2026;2025-2026;planned;ftes;84.0;2024-2025
87;2024-2025;BTJ03;2025-2026;2026-2027;planned;ftes;84.0;2024-2025
87;2024-2025;BTJ03;2025-2026;2027-2028;planned;ftes;87.0;2024-2025
87;2024-2025;BTJ03;2025-2026;2025-2026;planned;spending;17026605.0;2024-2025
87;2024-2025;BTJ03;2025-2026;2026-2027;planned;spending;17462817.0;2024-2025
87;2024-2025;BTJ03;2025-2026;2027-2028;planned;spending;17740146.0;2024-2025
87;2024-2025;BTJ04;2025-2026;2025-2026;planned;ftes;36.0;2024-2025
87;2024-2025;BTJ04;2025-2026;2026-2027;planned;ftes;37.0;2024-2025
87;2024-2025;BTJ04;2025-2026;2027-2028;planned;ftes;37.0;2024-2025
87;2024-2025;BTJ04;2025-2026;2025-2026;planned;spending;6540331.0;2024-2025
87;2024-2025;BTJ04;2025-2026;2026-2027;planned;spending;6707891.0;2024-2025
87;2024-2025;BTJ04;2025-2026;2027-2028;planned;spending;6814419.0;2024-2025
87;2024-2025;BTJ05;2025-2026;2025-2026;planned;ftes;175.0;2024-2025
87;2024-2025;BTJ05;2025-2026;2026-2027;planned;ftes;179.0;2024-2025
87;2024-2025;BTJ05;2025-2026;2027-2028;planned;ftes;170.0;2024-2025
87;2024-2025;BTJ05;2025-2026;2025-2026;planned;spending;34506957.0;2024-2025
87;2024-2025;BTJ05;2025-2026;2026-2027;planned;spending;35391005.0;2024-2025
87;2024-2025;BTJ05;2025-2026;2027-2028;planned;spending;35953053.0;2024-2025
87;2024-2025;ISS00;2025-2026;2025-2026;planned;ftes;338.0;2024-2025
87;2024-2025;ISS00;2025-2026;2026-2027;planned;ftes;342.0;2024-2025
87;2024-2025;ISS00;2025-2026;2027-2028;planned;ftes;350.0;2024-2025
87;2024-2025;ISS00;2025-2026;2025-2026;planned;spending;62270675.0;2024-2025
87;2024-2025;ISS00;2025-2026;2026-2027;planned;spending;63866013.0;2024-2025
87;2024-2025;ISS00;2025-2026;2027-2028;planned;spending;64880275.0;2024-2025
93;2024-2025;BRT01;2025-2026;2025-2026;planned;ftes;213.0;2024-2025
93;2024-2025;BRT01;2025-2026;2026-2027;planned;ftes;192.0;2024-2025
93;2024-2025;BRT01;2025-2026;2027-2028;planned;ftes;192.0;2024-2025
93;2024-2025;BRT01;2025-2026;2025-2026;planned;spending;6499439.0;2024-2025
93;2024-2025;BRT01;2025-2026;2026-2027;planned;spending;3363748.0;2024-2025
93;2024-2025;BRT01;2025-2026;2027-2028;planned;spending;3361987.0;2024-2025
93;2024-2025;BRT02;2025-2026;2025-2026;planned;ftes;221.0;2024-2025
93;2024-2025;BRT02;2025-2026;2026-2027;planned;ftes;218.0;2024-2025
93;2024-2025;BRT02;2025-2026;2027-2028;planned;ftes;218.0;2024-2025
93;2024-2025;BRT02;2025-2026;2025-2026;planned;spending;5015012.0;2024-2025
93;2024-2025;BRT02;2025-2026;2026-2027;planned;spending;3875940.0;2024-2025
93;2024-2025;BRT02;2025-2026;2027-2028;planned;spending;3874177.0;2024-2025
93;2024-2025;BRT03;2025-2026;2025-2026;planned;ftes;95.0;2024-2025
93;2024-2025;BRT03;2025-2026;2026-2027;planned;ftes;95.0;2024-2025
93;2024-2025;BRT03;2025-2026;2027-2028;planned;ftes;95.0;2024-2025
93;2024-2025;BRT03;2025-2026;2025-2026;planned;spending;6010588.0;2024-2025
93;2024-2025;BRT03;2025-2026;2026-2027;planned;spending;5614692.0;2024-2025
93;2024-2025;BRT03;2025-2026;2027-2028;planned;spending;5615298.0;2024-2025
93;2024-2025;ISS00;2025-2026;2025-2026;planned;ftes;188.0;2024-2025
93;2024-2025;ISS00;2025-2026;2026-2027;planned;ftes;182.0;2024-2025
93;2024-2025;ISS00;2025-2026;2027-2028;planned;ftes;182.0;2024-2025
93;2024-2025;ISS00;2025-2026;2025-2026;planned;spending;4341215.0;2024-2025
93;2024-2025;ISS00;2025-2026;2026-2027;planned;spending;3642662.0;2024-2025
93;2024-2025;ISS00;2025-2026;2027-2028;planned;spending;3644546.0;2024-2025
95;2024-2025;BLM01;2025-2026;2025-2026;planned;ftes;371.45;2024-2025
95;2024-2025;BLM01;2025-2026;2026-2027;planned;ftes;382.45;2024-2025
95;2024-2025;BLM01;2025-2026;2027-2028;planned;ftes;387.75;2024-2025
95;2024-2025;BLM01;2025-2026;2025-2026;planned;spending;600055763.0;2024-2025
95;2024-2025;BLM01;2025-2026;2026-2027;planned;spending;576426532.0;2024-2025
95;2024-2025;BLM01;2025-2026;2027-2028;planned;spending;329798818.0;2024-2025
95;2024-2025;BLM02;2025-2026;2025-2026;planned;ftes;153.08;2024-2025
95;2024-2025;BLM02;2025-2026;2026-2027;planned;ftes;149.58;2024-2025
95;2024-2025;BLM02;2025-2026;2027-2028;planned;ftes;133.38;2024-2025
95;2024-2025;BLM02;2025-2026;2025-2026;planned;spending;89442183.0;2024-2025
95;2024-2025;BLM02;2025-2026;2026-2027;planned;spending;128121750.0;2024-2025
95;2024-2025;BLM02;2025-2026;2027-2028;planned;spending;124958461.0;2024-2025
95;2024-2025;BLM03;2025-2026;2025-2026;planned;ftes;141.26;2024-2025
95;2024-2025;BLM03;2025-2026;2026-2027;planned;ftes;143.36;2024-2025
95;2024-2025;BLM03;2025-2026;2027-2028;planned;ftes;142.86;2024-2025
95;2024-2025;BLM03;2025-2026;2025-2026;planned;spending;88513006.0;2024-2025
95;2024-2025;BLM03;2025-2026;2026-2027;planned;spending;77591911.0;2024-2025
95;2024-2025;BLM03;2025-2026;2027-2028;planned;spending;73397382.0;2024-2025
95;2024-2025;ISS01;2025-2026;2025-2026;planned;ftes;90.86;2024-2025
95;2024-2025;ISS01;2025-2026;2026-2027;planned;ftes;88.36;2024-2025
95;2024-2025;ISS01;2025-2026;2027-2028;planned;ftes;89.36;2024-2025
95;2024-2025;ISS01;2025-2026;2025-2026;planned;spending;14285783.0;2024-2025
95;2024-2025;ISS01;2025-2026;2026-2027;planned;spending;14586105.0;2024-2025
95;2024-2025;ISS01;2025-2026;2027-2028;planned;spending;15822251.0;2024-2025
95;2024-2025;ISS02;2025-2026;2025-2026;planned;ftes;19.85;2024-2025
95;2024-2025;ISS02;2025-2026;2026-2027;planned;ftes;19.45;2024-2025
95;2024-2025;ISS02;2025-2026;2027-2028;planned;ftes;19.55;2024-2025
95;2024-2025;ISS02;2025-2026;2025-2026;planned;spending;5650785.0;2024-2025
95;2024-2025;ISS02;2025-2026;2026-2027;planned;spending;4709176.0;2024-2025
95;2024-2025;ISS02;2025-2026;2027-2028;planned;spending;4720526.0;2024-2025
95;2024-2025;ISS03;2025-2026;2025-2026;planned;ftes;0.7;2024-2025
95;2024-2025;ISS03;2025-2026;2026-2027;planned;ftes;1.0;2024-2025
95;2024-2025;ISS03;2025-2026;2027-2028;planned;ftes;1.0;2024-2025
95;2024-2025;ISS03;2025-2026;2025-2026;planned;spending;1401333.0;2024-2025
95;2024-2025;ISS03;2025-2026;2026-2027;planned;spending;1400568.0;2024-2025
95;2024-2025;ISS03;2025-2026;2027-2028;planned;spending;1399568.0;2024-2025
95;2024-2025;ISS04;2025-2026;2025-2026;planned;ftes;92.7;2024-2025
95;2024-2025;ISS04;2025-2026;2026-2027;planned;ftes;91.4;2024-2025
95;2024-2025;ISS04;2025-2026;2027-2028;planned;ftes;91.3;2024-2025
95;2024-2025;ISS04;2025-2026;2025-2026;planned;spending;9169397.0;2024-2025
95;2024-2025;ISS04;2025-2026;2026-2027;planned;spending;8930960.0;2024-2025
95;2024-2025;ISS04;2025-2026;2027-2028;planned;spending;8218406.0;2024-2025
95;2024-2025;ISS05;2025-2026;2025-2026;planned;ftes;51.9;2024-2025
95;2024-2025;ISS05;2025-2026;2026-2027;planned;ftes;50.8;2024-2025
95;2024-2025;ISS05;2025-2026;2027-2028;planned;ftes;50.5;2024-2025
95;2024-2025;ISS05;2025-2026;2025-2026;planned;spending;5833226.0;2024-2025
95;2024-2025;ISS05;2025-2026;2026-2027;planned;spending;5681292.0;2024-2025
95;2024-2025;ISS05;2025-2026;2027-2028;planned;spending;6141656.0;2024-2025
95;2024-2025;ISS06;2025-2026;2025-2026;planned;ftes;21.7;2024-2025
95;2024-2025;ISS06;2025-2026;2026-2027;planned;ftes;21.6;2024-2025
95;2024-2025;ISS06;2025-2026;2027-2028;planned;ftes;21.7;2024-2025
95;2024-2025;ISS06;2025-2026;2025-2026;planned;spending;2456322.0;2024-2025
95;2024-2025;ISS06;2025-2026;2026-2027;planned;spending;2461322.0;2024-2025
95;2024-2025;ISS06;2025-2026;2027-2028;planned;spending;2462322.0;2024-2025
95;2024-2025;ISS07;2025-2026;2025-2026;planned;ftes;74.1;2024-2025
95;2024-2025;ISS07;2025-2026;2026-2027;planned;ftes;75.5;2024-2025
95;2024-2025;ISS07;2025-2026;2027-2028;planned;ftes;75.7;2024-2025
95;2024-2025;ISS07;2025-2026;2025-2026;planned;spending;12481672.0;2024-2025
95;2024-2025;ISS07;2025-2026;2026-2027;planned;spending;13105831.0;2024-2025
95;2024-2025;ISS07;2025-2026;2027-2028;planned;spending;13182926.0;2024-2025
95;2024-2025;ISS08;2025-2026;2025-2026;planned;ftes;8.71;2024-2025
95;2024-2025;ISS08;2025-2026;2026-2027;planned;ftes;9.01;2024-2025
95;2024-2025;ISS08;2025-2026;2027-2028;planned;ftes;9.11;2024-2025
95;2024-2025;ISS08;2025-2026;2025-2026;planned;spending;2503071.0;2024-2025
95;2024-2025;ISS08;2025-2026;2026-2027;planned;spending;2370777.0;2024-2025
95;2024-2025;ISS08;2025-2026;2027-2028;planned;spending;2160210.0;2024-2025
95;2024-2025;ISS09;2025-2026;2025-2026;planned;ftes;3.6;2024-2025
95;2024-2025;ISS09;2025-2026;2026-2027;planned;ftes;3.7;2024-2025
95;2024-2025;ISS09;2025-2026;2027-2028;planned;ftes;3.7;2024-2025
95;2024-2025;ISS09;2025-2026;2025-2026;planned;spending;387310.0;2024-2025
95;2024-2025;ISS09;2025-2026;2026-2027;planned;spending;267398.0;2024-2025
95;2024-2025;ISS09;2025-2026;2027-2028;planned;spending;340037.0;2024-2025
95;2024-2025;ISS0Z;2025-2026;2025-2026;planned;ftes;14.4;2024-2025
95;2024-2025;ISS0Z;2025-2026;2026-2027;planned;ftes;13.7;2024-2025
95;2024-2025;ISS0Z;2025-2026;2027-2028;planned;ftes;13.8;2024-2025
95;2024-2025;ISS0Z;2025-2026;2025-2026;planned;spending;1900980.0;2024-2025
95;2024-2025;ISS0Z;2025-2026;2026-2027;planned;spending;1862931.0;2024-2025
95;2024-2025;ISS0Z;2025-2026;2027-2028;planned;spending;1631178.0;2024-2025
98;2024-2025;BWA01;2025-2026;2025-2026;planned;ftes;96.0;2024-2025
