fiscal_yr;org_id;service_id;fy_org_id_service_id;online_interaction_point;activation;online_interaction_point_sort
2022-2023;65;SRV02687;2022-2023_65_SRV02687;issue_resolution_feedback;N;6
2021-2022;65;SRV02687;2021-2022_65_SRV02687;issue_resolution_feedback;N;6
2022-2023;65;SRV02688;2022-2023_65_SRV02688;issue_resolution_feedback;N;6
2021-2022;65;SRV02688;2021-2022_65_SRV02688;issue_resolution_feedback;N;6
2022-2023;65;SRV02689;2022-2023_65_SRV02689;issue_resolution_feedback;N;6
2021-2022;65;SRV02689;2021-2022_65_SRV02689;issue_resolution_feedback;N;6
2022-2023;65;SRV02690;2022-2023_65_SRV02690;issue_resolution_feedback;N;6
2021-2022;65;SRV02690;2021-2022_65_SRV02690;issue_resolution_feedback;N;6
2022-2023;65;SRV02691;2022-2023_65_SRV02691;issue_resolution_feedback;N;6
2021-2022;65;SRV02691;2021-2022_65_SRV02691;issue_resolution_feedback;N;6
2022-2023;65;SRV02692;2022-2023_65_SRV02692;issue_resolution_feedback;N;6
2021-2022;65;SRV02692;2021-2022_65_SRV02692;issue_resolution_feedback;N;6
2022-2023;65;SRV02693;2022-2023_65_SRV02693;issue_resolution_feedback;N;6
2021-2022;65;SRV02693;2021-2022_65_SRV02693;issue_resolution_feedback;N;6
2022-2023;65;SRV02694;2022-2023_65_SRV02694;issue_resolution_feedback;N;6
2021-2022;65;SRV02694;2021-2022_65_SRV02694;issue_resolution_feedback;N;6
2022-2023;65;SRV02695;2022-2023_65_SRV02695;issue_resolution_feedback;N;6
2021-2022;65;SRV02695;2021-2022_65_SRV02695;issue_resolution_feedback;N;6
2022-2023;65;SRV02696;2022-2023_65_SRV02696;issue_resolution_feedback;N;6
2021-2022;65;SRV02696;2021-2022_65_SRV02696;issue_resolution_feedback;N;6
2022-2023;65;SRV02697;2022-2023_65_SRV02697;issue_resolution_feedback;N;6
2021-2022;65;SRV02697;2021-2022_65_SRV02697;issue_resolution_feedback;N;6
2022-2023;65;SRV02698;2022-2023_65_SRV02698;issue_resolution_feedback;N;6
2021-2022;65;SRV02698;2021-2022_65_SRV02698;issue_resolution_feedback;N;6
2022-2023;65;SRV02699;2022-2023_65_SRV02699;issue_resolution_feedback;N;6
2021-2022;65;SRV02699;2021-2022_65_SRV02699;issue_resolution_feedback;N;6
2022-2023;65;SRV02700;2022-2023_65_SRV02700;issue_resolution_feedback;N;6
2021-2022;65;SRV02700;2021-2022_65_SRV02700;issue_resolution_feedback;N;6
2022-2023;65;SRV02701;2022-2023_65_SRV02701;issue_resolution_feedback;N;6
2021-2022;65;SRV02701;2021-2022_65_SRV02701;issue_resolution_feedback;N;6
2022-2023;65;SRV02702;2022-2023_65_SRV02702;issue_resolution_feedback;N;6
2021-2022;65;SRV02702;2021-2022_65_SRV02702;issue_resolution_feedback;N;6
2022-2023;65;SRV02703;2022-2023_65_SRV02703;issue_resolution_feedback;N;6
2021-2022;65;SRV02703;2021-2022_65_SRV02703;issue_resolution_feedback;N;6
2022-2023;65;SRV02704;2022-2023_65_SRV02704;issue_resolution_feedback;N;6
2021-2022;65;SRV02704;2021-2022_65_SRV02704;issue_resolution_feedback;N;6
2022-2023;65;SRV02705;2022-2023_65_SRV02705;issue_resolution_feedback;N;6
2021-2022;65;SRV02705;2021-2022_65_SRV02705;issue_resolution_feedback;N;6
2022-2023;65;SRV02706;2022-2023_65_SRV02706;issue_resolution_feedback;N;6
2021-2022;65;SRV02706;2021-2022_65_SRV02706;issue_resolution_feedback;N;6
2022-2023;65;SRV02707;2022-2023_65_SRV02707;issue_resolution_feedback;N;6
2021-2022;65;SRV02707;2021-2022_65_SRV02707;issue_resolution_feedback;N;6
2022-2023;65;SRV02708;2022-2023_65_SRV02708;issue_resolution_feedback;N;6
2021-2022;65;SRV02708;2021-2022_65_SRV02708;issue_resolution_feedback;N;6
2022-2023;65;SRV02709;2022-2023_65_SRV02709;issue_resolution_feedback;N;6
2021-2022;65;SRV02709;2021-2022_65_SRV02709;issue_resolution_feedback;N;6
2022-2023;65;SRV02710;2022-2023_65_SRV02710;issue_resolution_feedback;N;6
2021-2022;65;SRV02710;2021-2022_65_SRV02710;issue_resolution_feedback;N;6
2022-2023;65;SRV02711;2022-2023_65_SRV02711;issue_resolution_feedback;N;6
2021-2022;65;SRV02711;2021-2022_65_SRV02711;issue_resolution_feedback;N;6
2022-2023;65;SRV02712;2022-2023_65_SRV02712;issue_resolution_feedback;N;6
2021-2022;65;SRV02712;2021-2022_65_SRV02712;issue_resolution_feedback;N;6
2022-2023;65;SRV02713;2022-2023_65_SRV02713;issue_resolution_feedback;N;6
2021-2022;65;SRV02713;2021-2022_65_SRV02713;issue_resolution_feedback;N;6
2022-2023;65;SRV02714;2022-2023_65_SRV02714;issue_resolution_feedback;N;6
2021-2022;65;SRV02714;2021-2022_65_SRV02714;issue_resolution_feedback;N;6
2022-2023;65;SRV02715;2022-2023_65_SRV02715;issue_resolution_feedback;N;6
2021-2022;65;SRV02715;2021-2022_65_SRV02715;issue_resolution_feedback;N;6
2022-2023;133;SRV02716;2022-2023_133_SRV02716;issue_resolution_feedback;Y;6
2021-2022;133;SRV02716;2021-2022_133_SRV02716;issue_resolution_feedback;Y;6
2022-2023;133;SRV02717;2022-2023_133_SRV02717;issue_resolution_feedback;NA;6
2021-2022;133;SRV02717;2021-2022_133_SRV02717;issue_resolution_feedback;NA;6
2022-2023;133;SRV02718;2022-2023_133_SRV02718;issue_resolution_feedback;Y;6
2021-2022;133;SRV02718;2021-2022_133_SRV02718;issue_resolution_feedback;Y;6
2022-2023;133;SRV02719;2022-2023_133_SRV02719;issue_resolution_feedback;NA;6
2021-2022;133;SRV02719;2021-2022_133_SRV02719;issue_resolution_feedback;Y;6
2022-2023;65;SRV02720;2022-2023_65_SRV02720;issue_resolution_feedback;N;6
2021-2022;65;SRV02720;2021-2022_65_SRV02720;issue_resolution_feedback;N;6
2022-2023;65;SRV02721;2022-2023_65_SRV02721;issue_resolution_feedback;N;6
2021-2022;65;SRV02721;2021-2022_65_SRV02721;issue_resolution_feedback;N;6
2022-2023;65;SRV02722;2022-2023_65_SRV02722;issue_resolution_feedback;N;6
2021-2022;65;SRV02722;2021-2022_65_SRV02722;issue_resolution_feedback;N;6
2022-2023;65;SRV02723;2022-2023_65_SRV02723;issue_resolution_feedback;N;6
2021-2022;65;SRV02723;2021-2022_65_SRV02723;issue_resolution_feedback;N;6
2022-2023;65;SRV02724;2022-2023_65_SRV02724;issue_resolution_feedback;N;6
2021-2022;65;SRV02724;2021-2022_65_SRV02724;issue_resolution_feedback;N;6
2022-2023;65;SRV02725;2022-2023_65_SRV02725;issue_resolution_feedback;N;6
2021-2022;65;SRV02725;2021-2022_65_SRV02725;issue_resolution_feedback;N;6
2022-2023;65;SRV02726;2022-2023_65_SRV02726;issue_resolution_feedback;N;6
2021-2022;65;SRV02726;2021-2022_65_SRV02726;issue_resolution_feedback;N;6
2022-2023;65;SRV02727;2022-2023_65_SRV02727;issue_resolution_feedback;N;6
2021-2022;65;SRV02727;2021-2022_65_SRV02727;issue_resolution_feedback;N;6
2022-2023;65;SRV02728;2022-2023_65_SRV02728;issue_resolution_feedback;N;6
2021-2022;65;SRV02728;2021-2022_65_SRV02728;issue_resolution_feedback;N;6
2022-2023;65;SRV02729;2022-2023_65_SRV02729;issue_resolution_feedback;N;6
2021-2022;65;SRV02729;2021-2022_65_SRV02729;issue_resolution_feedback;N;6
2022-2023;65;SRV02730;2022-2023_65_SRV02730;issue_resolution_feedback;N;6
2021-2022;65;SRV02730;2021-2022_65_SRV02730;issue_resolution_feedback;N;6
2022-2023;65;SRV02731;2022-2023_65_SRV02731;issue_resolution_feedback;N;6
2021-2022;65;SRV02731;2021-2022_65_SRV02731;issue_resolution_feedback;N;6
2022-2023;65;SRV02732;2022-2023_65_SRV02732;issue_resolution_feedback;N;6
2021-2022;65;SRV02732;2021-2022_65_SRV02732;issue_resolution_feedback;N;6
2022-2023;65;SRV02733;2022-2023_65_SRV02733;issue_resolution_feedback;N;6
2021-2022;65;SRV02733;2021-2022_65_SRV02733;issue_resolution_feedback;N;6
2022-2023;65;SRV02734;2022-2023_65_SRV02734;issue_resolution_feedback;N;6
2021-2022;65;SRV02734;2021-2022_65_SRV02734;issue_resolution_feedback;N;6
2022-2023;65;SRV02735;2022-2023_65_SRV02735;issue_resolution_feedback;N;6
2021-2022;65;SRV02735;2021-2022_65_SRV02735;issue_resolution_feedback;N;6
2022-2023;65;SRV02736;2022-2023_65_SRV02736;issue_resolution_feedback;N;6
2021-2022;65;SRV02736;2021-2022_65_SRV02736;issue_resolution_feedback;N;6
2022-2023;65;SRV02737;2022-2023_65_SRV02737;issue_resolution_feedback;NA;6
2021-2022;65;SRV02737;2021-2022_65_SRV02737;issue_resolution_feedback;NA;6
2022-2023;65;SRV02738;2022-2023_65_SRV02738;issue_resolution_feedback;NA;6
2021-2022;65;SRV02738;2021-2022_65_SRV02738;issue_resolution_feedback;NA;6
2022-2023;65;SRV02739;2022-2023_65_SRV02739;issue_resolution_feedback;N;6
2021-2022;65;SRV02739;2021-2022_65_SRV02739;issue_resolution_feedback;N;6
2022-2023;65;SRV02740;2022-2023_65_SRV02740;issue_resolution_feedback;N;6
2021-2022;65;SRV02740;2021-2022_65_SRV02740;issue_resolution_feedback;N;6
2022-2023;65;SRV02741;2022-2023_65_SRV02741;issue_resolution_feedback;N;6
2021-2022;65;SRV02741;2021-2022_65_SRV02741;issue_resolution_feedback;N;6
2022-2023;65;SRV02742;2022-2023_65_SRV02742;issue_resolution_feedback;N;6
2021-2022;65;SRV02742;2021-2022_65_SRV02742;issue_resolution_feedback;N;6
2022-2023;65;SRV02743;2022-2023_65_SRV02743;issue_resolution_feedback;N;6
2021-2022;65;SRV02743;2021-2022_65_SRV02743;issue_resolution_feedback;N;6
2022-2023;65;SRV02744;2022-2023_65_SRV02744;issue_resolution_feedback;N;6
2021-2022;65;SRV02744;2021-2022_65_SRV02744;issue_resolution_feedback;N;6
2022-2023;1;SRV02745;2022-2023_1_SRV02745;issue_resolution_feedback;Y;6
2021-2022;1;SRV02745;2021-2022_1_SRV02745;issue_resolution_feedback;Y;6
2022-2023;1;SRV02746;2022-2023_1_SRV02746;issue_resolution_feedback;Y;6
2021-2022;1;SRV02746;2021-2022_1_SRV02746;issue_resolution_feedback;Y;6
2022-2023;1;SRV02747;2022-2023_1_SRV02747;issue_resolution_feedback;Y;6
2021-2022;1;SRV02747;2021-2022_1_SRV02747;issue_resolution_feedback;Y;6
2022-2023;1;SRV02748;2022-2023_1_SRV02748;issue_resolution_feedback;Y;6
2021-2022;1;SRV02748;2021-2022_1_SRV02748;issue_resolution_feedback;Y;6
2022-2023;137;SRV02750;2022-2023_137_SRV02750;issue_resolution_feedback;N;6
2021-2022;137;SRV02750;2021-2022_137_SRV02750;issue_resolution_feedback;N;6
2022-2023;137;SRV02751;2022-2023_137_SRV02751;issue_resolution_feedback;NA;6
2021-2022;137;SRV02751;2021-2022_137_SRV02751;issue_resolution_feedback;NA;6
2022-2023;65;SRV02752;2022-2023_65_SRV02752;issue_resolution_feedback;N;6
2021-2022;65;SRV02752;2021-2022_65_SRV02752;issue_resolution_feedback;N;6
2022-2023;65;SRV02753;2022-2023_65_SRV02753;issue_resolution_feedback;N;6
2021-2022;65;SRV02753;2021-2022_65_SRV02753;issue_resolution_feedback;N;6
2022-2023;65;SRV02754;2022-2023_65_SRV02754;issue_resolution_feedback;N;6
2021-2022;65;SRV02754;2021-2022_65_SRV02754;issue_resolution_feedback;N;6
2022-2023;65;SRV02755;2022-2023_65_SRV02755;issue_resolution_feedback;N;6
2021-2022;65;SRV02755;2021-2022_65_SRV02755;issue_resolution_feedback;N;6
2022-2023;65;SRV02762;2022-2023_65_SRV02762;issue_resolution_feedback;N;6
2021-2022;65;SRV02762;2021-2022_65_SRV02762;issue_resolution_feedback;N;6
2022-2023;65;SRV02763;2022-2023_65_SRV02763;issue_resolution_feedback;NA;6
2021-2022;65;SRV02763;2021-2022_65_SRV02763;issue_resolution_feedback;NA;6
2022-2023;65;SRV02764;2022-2023_65_SRV02764;issue_resolution_feedback;N;6
2021-2022;65;SRV02764;2021-2022_65_SRV02764;issue_resolution_feedback;N;6
2022-2023;135;SRV02765;2022-2023_135_SRV02765;issue_resolution_feedback;N;6
2021-2022;135;SRV02765;2021-2022_135_SRV02765;issue_resolution_feedback;N;6
2022-2023;135;SRV02766;2022-2023_135_SRV02766;issue_resolution_feedback;N;6
2021-2022;135;SRV02766;2021-2022_135_SRV02766;issue_resolution_feedback;N;6
2022-2023;65;SRV02767;2022-2023_65_SRV02767;issue_resolution_feedback;N;6
2021-2022;65;SRV02767;2021-2022_65_SRV02767;issue_resolution_feedback;N;6
2021-2022;130;SRV02768;2021-2022_130_SRV02768;issue_resolution_feedback;NA;6
2022-2023;117;SRV02769;2022-2023_117_SRV02769;issue_resolution_feedback;NA;6
2021-2022;117;SRV02769;2021-2022_117_SRV02769;issue_resolution_feedback;NA;6
2022-2023;65;SRV02770;2022-2023_65_SRV02770;issue_resolution_feedback;N;6
2021-2022;65;SRV02770;2021-2022_65_SRV02770;issue_resolution_feedback;N;6
2021-2022;130;SRV02771;2021-2022_130_SRV02771;issue_resolution_feedback;NA;6
2021-2022;130;SRV02772;2021-2022_130_SRV02772;issue_resolution_feedback;NA;6
2021-2022;130;SRV02773;2021-2022_130_SRV02773;issue_resolution_feedback;NA;6
2021-2022;130;SRV02774;2021-2022_130_SRV02774;issue_resolution_feedback;NA;6
2022-2023;135;SRV02776;2022-2023_135_SRV02776;issue_resolution_feedback;N;6
2021-2022;135;SRV02776;2021-2022_135_SRV02776;issue_resolution_feedback;N;6
2022-2023;136;SRV02779;2022-2023_136_SRV02779;issue_resolution_feedback;NA;6
2021-2022;136;SRV02779;2021-2022_136_SRV02779;issue_resolution_feedback;NA;6
2022-2023;136;SRV02780;2022-2023_136_SRV02780;issue_resolution_feedback;NA;6
2021-2022;136;SRV02780;2021-2022_136_SRV02780;issue_resolution_feedback;NA;6
2022-2023;117;SRV02783;2022-2023_117_SRV02783;issue_resolution_feedback;NA;6
2021-2022;117;SRV02783;2021-2022_117_SRV02783;issue_resolution_feedback;NA;6
2022-2023;117;SRV02784;2022-2023_117_SRV02784;issue_resolution_feedback;NA;6
2021-2022;117;SRV02784;2021-2022_117_SRV02784;issue_resolution_feedback;NA;6
2022-2023;125;SRV02785;2022-2023_125_SRV02785;issue_resolution_feedback;N;6
2021-2022;125;SRV02785;2021-2022_125_SRV02785;issue_resolution_feedback;N;6
2022-2023;125;SRV02786;2022-2023_125_SRV02786;issue_resolution_feedback;N;6
2021-2022;125;SRV02786;2021-2022_125_SRV02786;issue_resolution_feedback;N;6
2022-2023;227;SRV02789;2022-2023_227_SRV02789;issue_resolution_feedback;N;6
2021-2022;227;SRV02789;2021-2022_227_SRV02789;issue_resolution_feedback;N;6
2022-2023;130;SRV02790;2022-2023_130_SRV02790;issue_resolution_feedback;Y;6
2021-2022;130;SRV02790;2021-2022_130_SRV02790;issue_resolution_feedback;NA;6
2022-2023;130;SRV02791;2022-2023_130_SRV02791;issue_resolution_feedback;Y;6
2021-2022;130;SRV02791;2021-2022_130_SRV02791;issue_resolution_feedback;N;6
2022-2023;137;SRV02792;2022-2023_137_SRV02792;issue_resolution_feedback;NA;6
2021-2022;137;SRV02792;2021-2022_137_SRV02792;issue_resolution_feedback;NA;6
2022-2023;137;SRV02793;2022-2023_137_SRV02793;issue_resolution_feedback;NA;6
2021-2022;137;SRV02793;2021-2022_137_SRV02793;issue_resolution_feedback;NA;6
2022-2023;137;SRV02795;2022-2023_137_SRV02795;issue_resolution_feedback;NA;6
2021-2022;137;SRV02795;2021-2022_137_SRV02795;issue_resolution_feedback;NA;6
2022-2023;137;SRV02798;2022-2023_137_SRV02798;issue_resolution_feedback;NA;6
2021-2022;137;SRV02798;2021-2022_137_SRV02798;issue_resolution_feedback;NA;6
2022-2023;137;SRV02800;2022-2023_137_SRV02800;issue_resolution_feedback;NA;6
2021-2022;137;SRV02800;2021-2022_137_SRV02800;issue_resolution_feedback;NA;6
2022-2023;137;SRV02811;2022-2023_137_SRV02811;issue_resolution_feedback;N;6
2021-2022;137;SRV02811;2021-2022_137_SRV02811;issue_resolution_feedback;N;6
2022-2023;137;SRV02812;2022-2023_137_SRV02812;issue_resolution_feedback;N;6
2021-2022;137;SRV02812;2021-2022_137_SRV02812;issue_resolution_feedback;N;6
2022-2023;137;SRV02813;2022-2023_137_SRV02813;issue_resolution_feedback;N;6
2021-2022;137;SRV02813;2021-2022_137_SRV02813;issue_resolution_feedback;N;6
2021-2022;263;SRV02814;2021-2022_263_SRV02814;issue_resolution_feedback;NA;6
2022-2023;326;SRV02815;2022-2023_326_SRV02815;issue_resolution_feedback;NA;6
2021-2022;326;SRV02815;2021-2022_326_SRV02815;issue_resolution_feedback;NA;6
2021-2022;46;SRV02816;2021-2022_46_SRV02816;issue_resolution_feedback;NA;6
2021-2022;46;SRV02817;2021-2022_46_SRV02817;issue_resolution_feedback;NA;6
2022-2023;126;SRV02820;2022-2023_126_SRV02820;issue_resolution_feedback;N;6
2021-2022;126;SRV02820;2021-2022_126_SRV02820;issue_resolution_feedback;NA;6
2021-2022;46;SRV02821;2021-2022_46_SRV02821;issue_resolution_feedback;NA;6
2021-2022;46;SRV02822;2021-2022_46_SRV02822;issue_resolution_feedback;N;6
2021-2022;126;SRV02823;2021-2022_126_SRV02823;issue_resolution_feedback;NA;6
2021-2022;46;SRV02824;2021-2022_46_SRV02824;issue_resolution_feedback;N;6
2021-2022;46;SRV02825;2021-2022_46_SRV02825;issue_resolution_feedback;Y;6
2021-2022;46;SRV02826;2021-2022_46_SRV02826;issue_resolution_feedback;Y;6
2021-2022;46;SRV02828;2021-2022_46_SRV02828;issue_resolution_feedback;Y;6
2022-2023;238;SRV02829;2022-2023_238_SRV02829;issue_resolution_feedback;NA;6
2021-2022;238;SRV02829;2021-2022_238_SRV02829;issue_resolution_feedback;NA;6
2021-2022;46;SRV02830;2021-2022_46_SRV02830;issue_resolution_feedback;Y;6
2021-2022;46;SRV02831;2021-2022_46_SRV02831;issue_resolution_feedback;Y;6
2021-2022;126;SRV02832;2021-2022_126_SRV02832;issue_resolution_feedback;NA;6
2021-2022;126;SRV02834;2021-2022_126_SRV02834;issue_resolution_feedback;NA;6
2021-2022;126;SRV02836;2021-2022_126_SRV02836;issue_resolution_feedback;NA;6
2022-2023;126;SRV02838;2022-2023_126_SRV02838;issue_resolution_feedback;N;6
2021-2022;126;SRV02838;2021-2022_126_SRV02838;issue_resolution_feedback;NA;6
2022-2023;126;SRV02840;2022-2023_126_SRV02840;issue_resolution_feedback;Y;6
2021-2022;126;SRV02840;2021-2022_126_SRV02840;issue_resolution_feedback;Y;6
2022-2023;126;SRV02841;2022-2023_126_SRV02841;issue_resolution_feedback;NA;6
2021-2022;126;SRV02841;2021-2022_126_SRV02841;issue_resolution_feedback;NA;6
2021-2022;126;SRV02842;2021-2022_126_SRV02842;issue_resolution_feedback;NA;6
2022-2023;126;SRV02843;2022-2023_126_SRV02843;issue_resolution_feedback;NA;6
2021-2022;126;SRV02843;2021-2022_126_SRV02843;issue_resolution_feedback;NA;6
2022-2023;126;SRV02844;2022-2023_126_SRV02844;issue_resolution_feedback;NA;6
2021-2022;126;SRV02844;2021-2022_126_SRV02844;issue_resolution_feedback;NA;6
2022-2023;126;SRV02845;2022-2023_126_SRV02845;issue_resolution_feedback;NA;6
2021-2022;126;SRV02845;2021-2022_126_SRV02845;issue_resolution_feedback;NA;6
2021-2022;126;SRV02846;2021-2022_126_SRV02846;issue_resolution_feedback;NA;6
2022-2023;126;SRV02848;2022-2023_126_SRV02848;issue_resolution_feedback;NA;6
2021-2022;126;SRV02848;2021-2022_126_SRV02848;issue_resolution_feedback;NA;6
2022-2023;238;SRV02849;2022-2023_238_SRV02849;issue_resolution_feedback;NA;6
2021-2022;238;SRV02849;2021-2022_238_SRV02849;issue_resolution_feedback;NA;6
2022-2023;238;SRV02850;2022-2023_238_SRV02850;issue_resolution_feedback;NA;6
2021-2022;238;SRV02850;2021-2022_238_SRV02850;issue_resolution_feedback;NA;6
2022-2023;238;SRV02851;2022-2023_238_SRV02851;issue_resolution_feedback;NA;6
2021-2022;238;SRV02851;2021-2022_238_SRV02851;issue_resolution_feedback;NA;6
2022-2023;238;SRV02852;2022-2023_238_SRV02852;issue_resolution_feedback;NA;6
2021-2022;238;SRV02852;2021-2022_238_SRV02852;issue_resolution_feedback;NA;6
2022-2023;238;SRV02853;2022-2023_238_SRV02853;issue_resolution_feedback;NA;6
2021-2022;238;SRV02853;2021-2022_238_SRV02853;issue_resolution_feedback;NA;6
2022-2023;127;SRV02854;2022-2023_127_SRV02854;issue_resolution_feedback;NA;6
2021-2022;127;SRV02854;2021-2022_127_SRV02854;issue_resolution_feedback;NA;6
2022-2023;238;SRV02855;2022-2023_238_SRV02855;issue_resolution_feedback;NA;6
2021-2022;238;SRV02855;2021-2022_238_SRV02855;issue_resolution_feedback;NA;6
2022-2023;238;SRV02856;2022-2023_238_SRV02856;issue_resolution_feedback;NA;6
2021-2022;238;SRV02856;2021-2022_238_SRV02856;issue_resolution_feedback;NA;6
2022-2023;238;SRV02857;2022-2023_238_SRV02857;issue_resolution_feedback;NA;6
2021-2022;238;SRV02857;2021-2022_238_SRV02857;issue_resolution_feedback;NA;6
2022-2023;126;SRV02859;2022-2023_126_SRV02859;issue_resolution_feedback;N;6
2021-2022;126;SRV02859;2021-2022_126_SRV02859;issue_resolution_feedback;N;6
2021-2022;126;SRV02860;2021-2022_126_SRV02860;issue_resolution_feedback;N;6
2021-2022;126;SRV02862;2021-2022_126_SRV02862;issue_resolution_feedback;Y;6
2022-2023;63;SRV02863;2022-2023_63_SRV02863;issue_resolution_feedback;NA;6
2021-2022;63;SRV02863;2021-2022_63_SRV02863;issue_resolution_feedback;NA;6
2022-2023;127;SRV02864;2022-2023_127_SRV02864;issue_resolution_feedback;Y;6
2021-2022;127;SRV02864;2021-2022_127_SRV02864;issue_resolution_feedback;Y;6
2022-2023;127;SRV02865;2022-2023_127_SRV02865;issue_resolution_feedback;NA;6
2021-2022;127;SRV02865;2021-2022_127_SRV02865;issue_resolution_feedback;Y;6
2022-2023;137;SRV02866;2022-2023_137_SRV02866;issue_resolution_feedback;N;6
2021-2022;137;SRV02866;2021-2022_137_SRV02866;issue_resolution_feedback;;6
2022-2023;137;SRV02867;2022-2023_137_SRV02867;issue_resolution_feedback;N;6
2021-2022;137;SRV02867;2021-2022_137_SRV02867;issue_resolution_feedback;N;6
2021-2022;127;SRV02868;2021-2022_127_SRV02868;issue_resolution_feedback;N;6
2022-2023;126;SRV02869;2022-2023_126_SRV02869;issue_resolution_feedback;NA;6
2021-2022;126;SRV02869;2021-2022_126_SRV02869;issue_resolution_feedback;Y;6
2022-2023;126;SRV02870;2022-2023_126_SRV02870;issue_resolution_feedback;Y;6
2021-2022;126;SRV02870;2021-2022_126_SRV02870;issue_resolution_feedback;Y;6
2021-2022;126;SRV02871;2021-2022_126_SRV02871;issue_resolution_feedback;Y;6
2021-2022;126;SRV02872;2021-2022_126_SRV02872;issue_resolution_feedback;NA;6
2022-2023;95;SRV02873;2022-2023_95_SRV02873;issue_resolution_feedback;N;6
2021-2022;95;SRV02873;2021-2022_95_SRV02873;issue_resolution_feedback;N;6
2022-2023;126;SRV02874;2022-2023_126_SRV02874;issue_resolution_feedback;N;6
2021-2022;126;SRV02874;2021-2022_126_SRV02874;issue_resolution_feedback;N;6
2022-2023;95;SRV02875;2022-2023_95_SRV02875;issue_resolution_feedback;Y;6
2021-2022;95;SRV02875;2021-2022_95_SRV02875;issue_resolution_feedback;Y;6
2022-2023;135;SRV02876;2022-2023_135_SRV02876;issue_resolution_feedback;NA;6
2021-2022;135;SRV02876;2021-2022_135_SRV02876;issue_resolution_feedback;NA;6
2022-2023;95;SRV02877;2022-2023_95_SRV02877;issue_resolution_feedback;Y;6
2021-2022;95;SRV02877;2021-2022_95_SRV02877;issue_resolution_feedback;Y;6
2022-2023;95;SRV02878;2022-2023_95_SRV02878;issue_resolution_feedback;Y;6
2021-2022;95;SRV02878;2021-2022_95_SRV02878;issue_resolution_feedback;Y;6
2022-2023;95;SRV02879;2022-2023_95_SRV02879;issue_resolution_feedback;Y;6
2021-2022;95;SRV02879;2021-2022_95_SRV02879;issue_resolution_feedback;Y;6
2022-2023;263;SRV02881;2022-2023_263_SRV02881;issue_resolution_feedback;N;6
2021-2022;263;SRV02881;2021-2022_263_SRV02881;issue_resolution_feedback;N;6
2022-2023;95;SRV02882;2022-2023_95_SRV02882;issue_resolution_feedback;Y;6
2021-2022;95;SRV02882;2021-2022_95_SRV02882;issue_resolution_feedback;Y;6
2022-2023;95;SRV02884;2022-2023_95_SRV02884;issue_resolution_feedback;Y;6
2021-2022;95;SRV02884;2021-2022_95_SRV02884;issue_resolution_feedback;Y;6
2021-2022;126;SRV02885;2021-2022_126_SRV02885;issue_resolution_feedback;Y;6
2022-2023;263;SRV02886;2022-2023_263_SRV02886;issue_resolution_feedback;Y;6
2021-2022;263;SRV02886;2021-2022_263_SRV02886;issue_resolution_feedback;Y;6
2021-2022;263;SRV02887;2021-2022_263_SRV02887;issue_resolution_feedback;NA;6
2022-2023;95;SRV02888;2022-2023_95_SRV02888;issue_resolution_feedback;Y;6
2021-2022;95;SRV02888;2021-2022_95_SRV02888;issue_resolution_feedback;Y;6
2021-2022;95;SRV02889;2021-2022_95_SRV02889;issue_resolution_feedback;Y;6
2022-2023;130;SRV02890;2022-2023_130_SRV02890;issue_resolution_feedback;Y;6
2021-2022;130;SRV02890;2021-2022_130_SRV02890;issue_resolution_feedback;Y;6
2022-2023;263;SRV02891;2022-2023_263_SRV02891;issue_resolution_feedback;NA;6
2021-2022;263;SRV02891;2021-2022_263_SRV02891;issue_resolution_feedback;NA;6
2022-2023;263;SRV02896;2022-2023_263_SRV02896;issue_resolution_feedback;N;6
2021-2022;263;SRV02896;2021-2022_263_SRV02896;issue_resolution_feedback;N;6
2022-2023;348;SRV02898;2022-2023_348_SRV02898;issue_resolution_feedback;N;6
2021-2022;348;SRV02898;2021-2022_348_SRV02898;issue_resolution_feedback;N;6
2022-2023;348;SRV02899;2022-2023_348_SRV02899;issue_resolution_feedback;N;6
2021-2022;348;SRV02899;2021-2022_348_SRV02899;issue_resolution_feedback;N;6
2022-2023;127;SRV02901;2022-2023_127_SRV02901;issue_resolution_feedback;NA;6
2021-2022;127;SRV02901;2021-2022_127_SRV02901;issue_resolution_feedback;NA;6
2022-2023;127;SRV02902;2022-2023_127_SRV02902;issue_resolution_feedback;NA;6
2021-2022;127;SRV02902;2021-2022_127_SRV02902;issue_resolution_feedback;NA;6
2022-2023;127;SRV02903;2022-2023_127_SRV02903;issue_resolution_feedback;N;6
2021-2022;127;SRV02903;2021-2022_127_SRV02903;issue_resolution_feedback;N;6
2022-2023;222;SRV02904;2022-2023_222_SRV02904;issue_resolution_feedback;NA;6
2021-2022;222;SRV02904;2021-2022_222_SRV02904;issue_resolution_feedback;NA;6
2022-2023;222;SRV02907;2022-2023_222_SRV02907;issue_resolution_feedback;NA;6
2021-2022;222;SRV02907;2021-2022_222_SRV02907;issue_resolution_feedback;NA;6
2022-2023;280;SRV02908;2022-2023_280_SRV02908;issue_resolution_feedback;NA;6
2021-2022;280;SRV02908;2021-2022_280_SRV02908;issue_resolution_feedback;NA;6
2022-2023;280;SRV02909;2022-2023_280_SRV02909;issue_resolution_feedback;NA;6
2021-2022;280;SRV02909;2021-2022_280_SRV02909;issue_resolution_feedback;NA;6
