service_id;fiscal_yr;program_id;org_id;latest_si_yr;report_yr;measure_yr;planned_actual;spending_fte;measure;valid_program
SRV03548;2022-2023;BTW05;138;2023-2024;2022-2023;2022-2023;actual;ftes;205.0;True
SRV03549;2022-2023;BTW16;138;2023-2024;2022-2023;2022-2023;actual;spending;16553011.48;True
SRV03549;2022-2023;BTW16;138;2023-2024;2022-2023;2022-2023;actual;ftes;97.0;True
SRV03550;2022-2023;BTW18;138;2023-2024;2022-2023;2022-2023;actual;spending;3497434.76;True
SRV03550;2022-2023;BTW18;138;2023-2024;2022-2023;2022-2023;actual;ftes;23.0;True
SRV03557;2022-2023;BTW08;138;2023-2024;2022-2023;2022-2023;actual;spending;41942877.58;True
SRV03557;2022-2023;BTW08;138;2023-2024;2022-2023;2022-2023;actual;ftes;376.0;True
SRV03558;2022-2023;BTW08;138;2023-2024;2022-2023;2022-2023;actual;spending;41942877.58;True
SRV03558;2022-2023;BTW08;138;2023-2024;2022-2023;2022-2023;actual;ftes;376.0;True
SRV03559;2022-2023;BTW08;138;2023-2024;2022-2023;2022-2023;actual;spending;41942877.58;True
SRV03559;2022-2023;BTW08;138;2023-2024;2022-2023;2022-2023;actual;ftes;376.0;True
SRV03560;2022-2023;BTW17;138;2023-2024;2022-2023;2022-2023;actual;spending;48720395.77;True
SRV03560;2022-2023;BTW17;138;2023-2024;2022-2023;2022-2023;actual;ftes;228.0;True
SRV03561;2022-2023;BTW16;138;2023-2024;2022-2023;2022-2023;actual;spending;16553011.48;True
SRV03561;2022-2023;BTW16;138;2023-2024;2022-2023;2022-2023;actual;ftes;97.0;True
SRV03562;2022-2023;BTX06;138;2023-2024;2022-2023;2022-2023;actual;spending;11385040.14;True
SRV03562;2022-2023;BTX06;138;2023-2024;2022-2023;2022-2023;actual;ftes;89.0;True
SRV03563;2022-2023;ISS02;138;2023-2024;2022-2023;2022-2023;actual;spending;15723165.49;True
SRV03563;2022-2023;ISS02;138;2023-2024;2022-2023;2022-2023;actual;ftes;126.0;True
1115;2022-2023;BRA01;46;2023-2024;2022-2023;2022-2023;actual;spending;1352213186.06;True
1115;2022-2023;BRA01;46;2023-2024;2022-2023;2022-2023;actual;ftes;13887.0;True
1105;2022-2023;BRA09;46;2023-2024;2022-2023;2022-2023;actual;spending;39424928.42;True
1105;2022-2023;BRA09;46;2023-2024;2022-2023;2022-2023;actual;ftes;343.0;True
1101;2022-2023;BRA01;46;2023-2024;2022-2023;2022-2023;actual;spending;1352213186.06;True
1101;2022-2023;BRA01;46;2023-2024;2022-2023;2022-2023;actual;ftes;13887.0;True
1141;2022-2023;BRA01;46;2023-2024;2022-2023;2022-2023;actual;spending;1352213186.06;True
1141;2022-2023;BRA01;46;2023-2024;2022-2023;2022-2023;actual;ftes;13887.0;True
1099;2022-2023;BRA01;46;2023-2024;2022-2023;2022-2023;actual;spending;1352213186.06;True
1099;2022-2023;BRA01;46;2023-2024;2022-2023;2022-2023;actual;ftes;13887.0;True
1102;2022-2023;BRA01;46;2023-2024;2022-2023;2022-2023;actual;spending;1352213186.06;True
1102;2022-2023;BRA01;46;2023-2024;2022-2023;2022-2023;actual;ftes;13887.0;True
1100;2022-2023;BRA11;46;2023-2024;2022-2023;2022-2023;actual;spending;130317906.82;True
1100;2022-2023;BRA11;46;2023-2024;2022-2023;2022-2023;actual;ftes;1439.0;True
1109;2022-2023;BRB01;46;2023-2024;2022-2023;2022-2023;actual;spending;7661832665.44;True
1109;2022-2023;BRB01;46;2023-2024;2022-2023;2022-2023;actual;ftes;2614.0;True
1097;2022-2023;BRA01;46;2023-2024;2022-2023;2022-2023;actual;spending;1352213186.06;True
1097;2022-2023;BRA01;46;2023-2024;2022-2023;2022-2023;actual;ftes;13887.0;True
1146;2022-2023;BRB01;46;2023-2024;2022-2023;2022-2023;actual;spending;7661832665.44;True
1146;2022-2023;BRB01;46;2023-2024;2022-2023;2022-2023;actual;ftes;2614.0;True
1107;2022-2023;BRB01;46;2023-2024;2022-2023;2022-2023;actual;spending;7661832665.44;True
1107;2022-2023;BRB01;46;2023-2024;2022-2023;2022-2023;actual;ftes;2614.0;True
1112;2022-2023;BRB01;46;2023-2024;2022-2023;2022-2023;actual;spending;7661832665.44;True
1112;2022-2023;BRB01;46;2023-2024;2022-2023;2022-2023;actual;ftes;2614.0;True
1111;2022-2023;BRB01;46;2023-2024;2022-2023;2022-2023;actual;spending;7661832665.44;True
1111;2022-2023;BRB01;46;2023-2024;2022-2023;2022-2023;actual;ftes;2614.0;True
1110;2022-2023;BRB01;46;2023-2024;2022-2023;2022-2023;actual;spending;7661832665.44;True
1110;2022-2023;BRB01;46;2023-2024;2022-2023;2022-2023;actual;ftes;2614.0;True
1108;2022-2023;BRB01;46;2023-2024;2022-2023;2022-2023;actual;spending;7661832665.44;True
1108;2022-2023;BRB01;46;2023-2024;2022-2023;2022-2023;actual;ftes;2614.0;True
1143;2022-2023;BRB01;46;2023-2024;2022-2023;2022-2023;actual;spending;7661832665.44;True
1143;2022-2023;BRB01;46;2023-2024;2022-2023;2022-2023;actual;ftes;2614.0;True
1139;2022-2023;BRA01;46;2023-2024;2022-2023;2022-2023;actual;spending;1352213186.06;True
1139;2022-2023;BRA01;46;2023-2024;2022-2023;2022-2023;actual;ftes;13887.0;True
1137;2022-2023;ISS02;46;2023-2024;2022-2023;2022-2023;actual;spending;47640018.14;True
1137;2022-2023;ISS02;46;2023-2024;2022-2023;2022-2023;actual;ftes;311.0;True
1113;2022-2023;BRA06;46;2023-2024;2022-2023;2022-2023;actual;spending;277309754.39;True
1113;2022-2023;BRA06;46;2023-2024;2022-2023;2022-2023;actual;ftes;1917.0;True
2450;2022-2023;BRA08;46;2023-2024;2022-2023;2022-2023;actual;spending;20873769.75;True
2450;2022-2023;BRA08;46;2023-2024;2022-2023;2022-2023;actual;ftes;205.0;True
1116;2022-2023;BRA01;46;2023-2024;2022-2023;2022-2023;actual;spending;1352213186.06;True
1116;2022-2023;BRA01;46;2023-2024;2022-2023;2022-2023;actual;ftes;13887.0;True
1106;2022-2023;BRA01;46;2023-2024;2022-2023;2022-2023;actual;spending;1352213186.06;True
1106;2022-2023;BRA01;46;2023-2024;2022-2023;2022-2023;actual;ftes;13887.0;True
1117;2022-2023;ISS01;46;2023-2024;2022-2023;2022-2023;actual;spending;241589561.19;True
1117;2022-2023;ISS01;46;2023-2024;2022-2023;2022-2023;actual;ftes;1851.0;True
1104;2022-2023;BRA11;46;2023-2024;2022-2023;2022-2023;actual;spending;130317906.82;True
1104;2022-2023;BRA11;46;2023-2024;2022-2023;2022-2023;actual;ftes;1439.0;True
1098;2022-2023;BRA01;46;2023-2024;2022-2023;2022-2023;actual;spending;1352213186.06;True
1098;2022-2023;BRA01;46;2023-2024;2022-2023;2022-2023;actual;ftes;13887.0;True
3596;2023-2024;ISSA2;539;;;;;;;False
3597;2023-2024;BEE01;539;2023-2024;2023-2024;2023-2024;actual;spending;16809133.21;True
3597;2023-2024;BEE01;539;2023-2024;2024-2025;2024-2025;actual;spending;14028386.94;True
3597;2023-2024;BEE01;539;2023-2024;2025-2026;2025-2026;actual;spending;2522867.9;True
3597;2023-2024;BEE01;539;2023-2024;2023-2024;2023-2024;actual;ftes;212.0;True
3597;2023-2024;BEE01;539;2023-2024;2024-2025;2024-2025;planned;ftes;225.0;True
3597;2023-2024;BEE01;539;2023-2024;2025-2026;2025-2026;planned;ftes;197.0;True
3597;2023-2024;BEE01;539;2023-2024;2025-2026;2026-2027;planned;ftes;173.0;True
3597;2023-2024;BEE01;539;2023-2024;2025-2026;2027-2028;planned;ftes;174.0;True
3597;2023-2024;BEE01;539;2023-2024;2025-2026;2026-2027;planned;spending;14346757.0;True
3597;2023-2024;BEE01;539;2023-2024;2025-2026;2027-2028;planned;spending;14220420.0;True
3598;2023-2024;ISS02;539;;;;;;;False
2224;2023-2024;BWN02;1;2023-2024;2023-2024;2023-2024;actual;spending;126740100.6;True
2224;2023-2024;BWN02;1;2023-2024;2024-2025;2024-2025;actual;spending;103178222.74;True
2224;2023-2024;BWN02;1;2023-2024;2025-2026;2025-2026;actual;spending;4253767.4;True
2224;2023-2024;BWN02;1;2023-2024;2023-2024;2023-2024;actual;ftes;198.0;True
2224;2023-2024;BWN02;1;2023-2024;2024-2025;2024-2025;planned;ftes;201.0;True
2224;2023-2024;BWN02;1;2023-2024;2025-2026;2025-2026;planned;ftes;202.0;True
2224;2023-2024;BWN02;1;2023-2024;2025-2026;2026-2027;planned;ftes;193.0;True
2224;2023-2024;BWN02;1;2023-2024;2025-2026;2027-2028;planned;ftes;183.0;True
2224;2023-2024;BWN02;1;2023-2024;2025-2026;2026-2027;planned;spending;96956838.0;True
2224;2023-2024;BWN02;1;2023-2024;2025-2026;2027-2028;planned;spending;39801595.0;True
SRV03054;2023-2024;BWP13;1;2023-2024;2023-2024;2023-2024;actual;spending;8029293.52;True
SRV03054;2023-2024;BWP13;1;2023-2024;2024-2025;2024-2025;actual;spending;8416870.14;True
SRV03054;2023-2024;BWP13;1;2023-2024;2025-2026;2025-2026;actual;spending;30327.04;True
SRV03054;2023-2024;BWP13;1;2023-2024;2023-2024;2023-2024;actual;ftes;4.0;True
SRV03054;2023-2024;BWP13;1;2023-2024;2024-2025;2024-2025;planned;ftes;0.0;True
SRV03054;2023-2024;BWP13;1;2023-2024;2025-2026;2025-2026;planned;ftes;0.0;True
SRV03054;2023-2024;BWP13;1;2023-2024;2025-2026;2026-2027;planned;ftes;0.0;True
SRV03054;2023-2024;BWP13;1;2023-2024;2025-2026;2027-2028;planned;ftes;0.0;True
SRV03054;2023-2024;BWP13;1;2023-2024;2025-2026;2026-2027;planned;spending;0.0;True
SRV03054;2023-2024;BWP13;1;2023-2024;2025-2026;2027-2028;planned;spending;0.0;True
SRV03055;2023-2024;BWP13;1;2023-2024;2023-2024;2023-2024;actual;spending;8029293.52;True
SRV03055;2023-2024;BWP13;1;2023-2024;2024-2025;2024-2025;actual;spending;8416870.14;True
SRV03055;2023-2024;BWP13;1;2023-2024;2025-2026;2025-2026;actual;spending;30327.04;True
SRV03055;2023-2024;BWP13;1;2023-2024;2023-2024;2023-2024;actual;ftes;4.0;True
SRV03055;2023-2024;BWP13;1;2023-2024;2024-2025;2024-2025;planned;ftes;0.0;True
SRV03055;2023-2024;BWP13;1;2023-2024;2025-2026;2025-2026;planned;ftes;0.0;True
SRV03055;2023-2024;BWP13;1;2023-2024;2025-2026;2026-2027;planned;ftes;0.0;True
SRV03055;2023-2024;BWP13;1;2023-2024;2025-2026;2027-2028;planned;ftes;0.0;True
SRV03055;2023-2024;BWP13;1;2023-2024;2025-2026;2026-2027;planned;spending;0.0;True
SRV03055;2023-2024;BWP13;1;2023-2024;2025-2026;2027-2028;planned;spending;0.0;True
136;2023-2024;BWP09;1;2023-2024;2023-2024;2023-2024;actual;spending;6358047.23;True
136;2023-2024;BWP09;1;2023-2024;2024-2025;2024-2025;actual;spending;14041423.22;True
136;2023-2024;BWP09;1;2023-2024;2025-2026;2025-2026;actual;spending;165842.2;True
136;2023-2024;BWP09;1;2023-2024;2023-2024;2023-2024;actual;ftes;16.0;True
136;2023-2024;BWP09;1;2023-2024;2024-2025;2024-2025;planned;ftes;17.0;True
136;2023-2024;BWP09;1;2023-2024;2025-2026;2025-2026;planned;ftes;18.0;True
136;2023-2024;BWP09;1;2023-2024;2025-2026;2026-2027;planned;ftes;18.0;True
136;2023-2024;BWP09;1;2023-2024;2025-2026;2027-2028;planned;ftes;18.0;True
136;2023-2024;BWP09;1;2023-2024;2025-2026;2026-2027;planned;spending;15787589.0;True
136;2023-2024;BWP09;1;2023-2024;2025-2026;2027-2028;planned;spending;14287589.0;True
158;2023-2024;BWP09;1;2023-2024;2023-2024;2023-2024;actual;spending;6358047.23;True
158;2023-2024;BWP09;1;2023-2024;2024-2025;2024-2025;actual;spending;14041423.22;True
158;2023-2024;BWP09;1;2023-2024;2025-2026;2025-2026;actual;spending;165842.2;True
158;2023-2024;BWP09;1;2023-2024;2023-2024;2023-2024;actual;ftes;16.0;True
158;2023-2024;BWP09;1;2023-2024;2024-2025;2024-2025;planned;ftes;17.0;True
158;2023-2024;BWP09;1;2023-2024;2025-2026;2025-2026;planned;ftes;18.0;True
158;2023-2024;BWP09;1;2023-2024;2025-2026;2026-2027;planned;ftes;18.0;True
158;2023-2024;BWP09;1;2023-2024;2025-2026;2027-2028;planned;ftes;18.0;True
158;2023-2024;BWP09;1;2023-2024;2025-2026;2026-2027;planned;spending;15787589.0;True
158;2023-2024;BWP09;1;2023-2024;2025-2026;2027-2028;planned;spending;14287589.0;True
SRV03056;2023-2024;BWN09;1;2023-2024;2023-2024;2023-2024;actual;spending;32610316.05;True
SRV03056;2023-2024;BWN09;1;2023-2024;2024-2025;2024-2025;actual;spending;9081516.98;True
SRV03056;2023-2024;BWN09;1;2023-2024;2025-2026;2025-2026;actual;spending;5212782.61;True
SRV03056;2023-2024;BWN09;1;2023-2024;2023-2024;2023-2024;actual;ftes;31.0;True
SRV03056;2023-2024;BWN09;1;2023-2024;2024-2025;2024-2025;planned;ftes;0.0;True
SRV03056;2023-2024;BWN09;1;2023-2024;2025-2026;2025-2026;planned;ftes;25.0;True
SRV03056;2023-2024;BWN09;1;2023-2024;2025-2026;2026-2027;planned;ftes;25.0;True
SRV03056;2023-2024;BWN09;1;2023-2024;2025-2026;2027-2028;planned;ftes;0.0;True
SRV03056;2023-2024;BWN09;1;2023-2024;2025-2026;2026-2027;planned;spending;20804037.0;True
SRV03056;2023-2024;BWN09;1;2023-2024;2025-2026;2027-2028;planned;spending;0.0;True
144;2023-2024;BWN02;1;2023-2024;2023-2024;2023-2024;actual;spending;126740100.6;True
144;2023-2024;BWN02;1;2023-2024;2024-2025;2024-2025;actual;spending;103178222.74;True
144;2023-2024;BWN02;1;2023-2024;2025-2026;2025-2026;actual;spending;4253767.4;True
144;2023-2024;BWN02;1;2023-2024;2023-2024;2023-2024;actual;ftes;198.0;True
144;2023-2024;BWN02;1;2023-2024;2024-2025;2024-2025;planned;ftes;201.0;True
144;2023-2024;BWN02;1;2023-2024;2025-2026;2025-2026;planned;ftes;202.0;True
144;2023-2024;BWN02;1;2023-2024;2025-2026;2026-2027;planned;ftes;193.0;True
144;2023-2024;BWN02;1;2023-2024;2025-2026;2027-2028;planned;ftes;183.0;True
144;2023-2024;BWN02;1;2023-2024;2025-2026;2026-2027;planned;spending;96956838.0;True
144;2023-2024;BWN02;1;2023-2024;2025-2026;2027-2028;planned;spending;39801595.0;True
1984;2023-2024;BWO01;1;2023-2024;2023-2024;2023-2024;actual;spending;434105283.53;True
1984;2023-2024;BWO01;1;2023-2024;2024-2025;2024-2025;actual;spending;426761719.21;True
1984;2023-2024;BWO01;1;2023-2024;2025-2026;2025-2026;actual;spending;45525990.32;True
1984;2023-2024;BWO01;1;2023-2024;2023-2024;2023-2024;actual;ftes;2327.0;True
1984;2023-2024;BWO01;1;2023-2024;2024-2025;2024-2025;planned;ftes;2281.0;True
1984;2023-2024;BWO01;1;2023-2024;2025-2026;2025-2026;planned;ftes;2346.0;True
1984;2023-2024;BWO01;1;2023-2024;2025-2026;2026-2027;planned;ftes;2346.0;True
1984;2023-2024;BWO01;1;2023-2024;2025-2026;2027-2028;planned;ftes;2346.0;True
1984;2023-2024;BWO01;1;2023-2024;2025-2026;2026-2027;planned;spending;379833098.0;True
1984;2023-2024;BWO01;1;2023-2024;2025-2026;2027-2028;planned;spending;371997640.0;True
SRV03057;2023-2024;BWO01;1;2023-2024;2023-2024;2023-2024;actual;spending;434105283.53;True
SRV03057;2023-2024;BWO01;1;2023-2024;2024-2025;2024-2025;actual;spending;426761719.21;True
SRV03057;2023-2024;BWO01;1;2023-2024;2025-2026;2025-2026;actual;spending;45525990.32;True
SRV03057;2023-2024;BWO01;1;2023-2024;2023-2024;2023-2024;actual;ftes;2327.0;True
SRV03057;2023-2024;BWO01;1;2023-2024;2024-2025;2024-2025;planned;ftes;2281.0;True
SRV03057;2023-2024;BWO01;1;2023-2024;2025-2026;2025-2026;planned;ftes;2346.0;True
SRV03057;2023-2024;BWO01;1;2023-2024;2025-2026;2026-2027;planned;ftes;2346.0;True
SRV03057;2023-2024;BWO01;1;2023-2024;2025-2026;2027-2028;planned;ftes;2346.0;True
SRV03057;2023-2024;BWO01;1;2023-2024;2025-2026;2026-2027;planned;spending;379833098.0;True
SRV03057;2023-2024;BWO01;1;2023-2024;2025-2026;2027-2028;planned;spending;371997640.0;True
SRV02745;2023-2024;BWO04;1;2023-2024;2023-2024;2023-2024;actual;spending;210374309.26;True
SRV02745;2023-2024;BWO04;1;2023-2024;2024-2025;2024-2025;actual;spending;249305546.2;True
SRV02745;2023-2024;BWO04;1;2023-2024;2025-2026;2025-2026;actual;spending;11884813.88;True
SRV02745;2023-2024;BWO04;1;2023-2024;2023-2024;2023-2024;actual;ftes;77.0;True
SRV02745;2023-2024;BWO04;1;2023-2024;2024-2025;2024-2025;planned;ftes;82.0;True
SRV02745;2023-2024;BWO04;1;2023-2024;2025-2026;2025-2026;planned;ftes;97.0;True
SRV02745;2023-2024;BWO04;1;2023-2024;2025-2026;2026-2027;planned;ftes;81.0;True
SRV02745;2023-2024;BWO04;1;2023-2024;2025-2026;2027-2028;planned;ftes;81.0;True
SRV02745;2023-2024;BWO04;1;2023-2024;2025-2026;2026-2027;planned;spending;154391451.0;True
SRV02745;2023-2024;BWO04;1;2023-2024;2025-2026;2027-2028;planned;spending;148609923.0;True
161;2023-2024;BWN02;1;2023-2024;2023-2024;2023-2024;actual;spending;126740100.6;True
161;2023-2024;BWN02;1;2023-2024;2024-2025;2024-2025;actual;spending;103178222.74;True
161;2023-2024;BWN02;1;2023-2024;2025-2026;2025-2026;actual;spending;4253767.4;True
161;2023-2024;BWN02;1;2023-2024;2023-2024;2023-2024;actual;ftes;198.0;True
161;2023-2024;BWN02;1;2023-2024;2024-2025;2024-2025;planned;ftes;201.0;True
161;2023-2024;BWN02;1;2023-2024;2025-2026;2025-2026;planned;ftes;202.0;True
161;2023-2024;BWN02;1;2023-2024;2025-2026;2026-2027;planned;ftes;193.0;True
161;2023-2024;BWN02;1;2023-2024;2025-2026;2027-2028;planned;ftes;183.0;True
161;2023-2024;BWN02;1;2023-2024;2025-2026;2026-2027;planned;spending;96956838.0;True
161;2023-2024;BWN02;1;2023-2024;2025-2026;2027-2028;planned;spending;39801595.0;True
139;2023-2024;BWO03;1;2023-2024;2023-2024;2023-2024;actual;spending;15954201.77;True
139;2023-2024;BWO03;1;2023-2024;2024-2025;2024-2025;actual;spending;15751250.32;True
139;2023-2024;BWO03;1;2023-2024;2025-2026;2025-2026;actual;spending;384250.87;True
139;2023-2024;BWO03;1;2023-2024;2023-2024;2023-2024;actual;ftes;31.0;True
139;2023-2024;BWO03;1;2023-2024;2024-2025;2024-2025;planned;ftes;32.0;True
139;2023-2024;BWO03;1;2023-2024;2025-2026;2025-2026;planned;ftes;17.0;True
139;2023-2024;BWO03;1;2023-2024;2025-2026;2026-2027;planned;ftes;17.0;True
139;2023-2024;BWO03;1;2023-2024;2025-2026;2027-2028;planned;ftes;17.0;True
139;2023-2024;BWO03;1;2023-2024;2025-2026;2026-2027;planned;spending;13654367.0;True
139;2023-2024;BWO03;1;2023-2024;2025-2026;2027-2028;planned;spending;3036701.0;True
133;2023-2024;BWP02;1;2023-2024;2023-2024;2023-2024;actual;spending;198931773.75;True
133;2023-2024;BWP02;1;2023-2024;2024-2025;2024-2025;actual;spending;200472639.11;True
133;2023-2024;BWP02;1;2023-2024;2025-2026;2025-2026;actual;spending;22176324.67;True
133;2023-2024;BWP02;1;2023-2024;2023-2024;2023-2024;actual;ftes;108.0;True
133;2023-2024;BWP02;1;2023-2024;2024-2025;2024-2025;planned;ftes;103.0;True
133;2023-2024;BWP02;1;2023-2024;2025-2026;2025-2026;planned;ftes;99.0;True
133;2023-2024;BWP02;1;2023-2024;2025-2026;2026-2027;planned;ftes;99.0;True
133;2023-2024;BWP02;1;2023-2024;2025-2026;2027-2028;planned;ftes;99.0;True
133;2023-2024;BWP02;1;2023-2024;2025-2026;2026-2027;planned;spending;190999607.0;True
133;2023-2024;BWP02;1;2023-2024;2025-2026;2027-2028;planned;spending;191560017.0;True
137;2023-2024;BWN01;1;2023-2024;2023-2024;2023-2024;actual;spending;56104860.49;True
137;2023-2024;BWN01;1;2023-2024;2024-2025;2024-2025;actual;spending;57202004.1;True
137;2023-2024;BWN01;1;2023-2024;2025-2026;2025-2026;actual;spending;5091220.75;True
137;2023-2024;BWN01;1;2023-2024;2023-2024;2023-2024;actual;ftes;189.0;True
137;2023-2024;BWN01;1;2023-2024;2024-2025;2024-2025;planned;ftes;193.0;True
137;2023-2024;BWN01;1;2023-2024;2025-2026;2025-2026;planned;ftes;178.0;True
137;2023-2024;BWN01;1;2023-2024;2025-2026;2026-2027;planned;ftes;177.0;True
137;2023-2024;BWN01;1;2023-2024;2025-2026;2027-2028;planned;ftes;180.0;True
137;2023-2024;BWN01;1;2023-2024;2025-2026;2026-2027;planned;spending;55891337.0;True
137;2023-2024;BWN01;1;2023-2024;2025-2026;2027-2028;planned;spending;55191337.0;True
138;2023-2024;BWO02;1;2023-2024;2023-2024;2023-2024;actual;spending;37495415.56;True
138;2023-2024;BWO02;1;2023-2024;2024-2025;2024-2025;actual;spending;55316232.76;True
138;2023-2024;BWO02;1;2023-2024;2025-2026;2025-2026;actual;spending;5624391.75;True
138;2023-2024;BWO02;1;2023-2024;2023-2024;2023-2024;actual;ftes;126.0;True
138;2023-2024;BWO02;1;2023-2024;2024-2025;2024-2025;planned;ftes;185.0;True
138;2023-2024;BWO02;1;2023-2024;2025-2026;2025-2026;planned;ftes;123.0;True
138;2023-2024;BWO02;1;2023-2024;2025-2026;2026-2027;planned;ftes;122.0;True
138;2023-2024;BWO02;1;2023-2024;2025-2026;2027-2028;planned;ftes;122.0;True
138;2023-2024;BWO02;1;2023-2024;2025-2026;2026-2027;planned;spending;89197887.0;True
138;2023-2024;BWO02;1;2023-2024;2025-2026;2027-2028;planned;spending;79231737.0;True
134;2023-2024;BWP01;1;2023-2024;2023-2024;2023-2024;actual;spending;499163528.53;True
134;2023-2024;BWP01;1;2023-2024;2024-2025;2024-2025;actual;spending;434914848.14;True
134;2023-2024;BWP01;1;2023-2024;2025-2026;2025-2026;actual;spending;-3812741.34;True
134;2023-2024;BWP01;1;2023-2024;2023-2024;2023-2024;actual;ftes;140.0;True
134;2023-2024;BWP01;1;2023-2024;2024-2025;2024-2025;planned;ftes;136.0;True
134;2023-2024;BWP01;1;2023-2024;2025-2026;2025-2026;planned;ftes;142.0;True
134;2023-2024;BWP01;1;2023-2024;2025-2026;2026-2027;planned;ftes;142.0;True
134;2023-2024;BWP01;1;2023-2024;2025-2026;2027-2028;planned;ftes;142.0;True
134;2023-2024;BWP01;1;2023-2024;2025-2026;2026-2027;planned;spending;411596548.0;True
134;2023-2024;BWP01;1;2023-2024;2025-2026;2027-2028;planned;spending;411794746.0;True
152;2023-2024;BWN01;1;2023-2024;2023-2024;2023-2024;actual;spending;56104860.49;True
152;2023-2024;BWN01;1;2023-2024;2024-2025;2024-2025;actual;spending;57202004.1;True
152;2023-2024;BWN01;1;2023-2024;2025-2026;2025-2026;actual;spending;5091220.75;True
152;2023-2024;BWN01;1;2023-2024;2023-2024;2023-2024;actual;ftes;189.0;True
152;2023-2024;BWN01;1;2023-2024;2024-2025;2024-2025;planned;ftes;193.0;True
152;2023-2024;BWN01;1;2023-2024;2025-2026;2025-2026;planned;ftes;178.0;True
152;2023-2024;BWN01;1;2023-2024;2025-2026;2026-2027;planned;ftes;177.0;True
152;2023-2024;BWN01;1;2023-2024;2025-2026;2027-2028;planned;ftes;180.0;True
152;2023-2024;BWN01;1;2023-2024;2025-2026;2026-2027;planned;spending;55891337.0;True
152;2023-2024;BWN01;1;2023-2024;2025-2026;2027-2028;planned;spending;55191337.0;True
148;2023-2024;BWN01;1;2023-2024;2023-2024;2023-2024;actual;spending;56104860.49;True
148;2023-2024;BWN01;1;2023-2024;2024-2025;2024-2025;actual;spending;57202004.1;True
148;2023-2024;BWN01;1;2023-2024;2025-2026;2025-2026;actual;spending;5091220.75;True
148;2023-2024;BWN01;1;2023-2024;2023-2024;2023-2024;actual;ftes;189.0;True
148;2023-2024;BWN01;1;2023-2024;2024-2025;2024-2025;planned;ftes;193.0;True
148;2023-2024;BWN01;1;2023-2024;2025-2026;2025-2026;planned;ftes;178.0;True
148;2023-2024;BWN01;1;2023-2024;2025-2026;2026-2027;planned;ftes;177.0;True
148;2023-2024;BWN01;1;2023-2024;2025-2026;2027-2028;planned;ftes;180.0;True
148;2023-2024;BWN01;1;2023-2024;2025-2026;2026-2027;planned;spending;55891337.0;True
148;2023-2024;BWN01;1;2023-2024;2025-2026;2027-2028;planned;spending;55191337.0;True
146;2023-2024;BWO05;1;2023-2024;2023-2024;2023-2024;actual;spending;11483450.7;True
146;2023-2024;BWO05;1;2023-2024;2024-2025;2024-2025;actual;spending;1296096.24;True
146;2023-2024;BWO05;1;2023-2024;2025-2026;2025-2026;actual;spending;73873.13;True
146;2023-2024;BWO05;1;2023-2024;2023-2024;2023-2024;actual;ftes;7.0;True
146;2023-2024;BWO05;1;2023-2024;2024-2025;2024-2025;planned;ftes;5.0;True
146;2023-2024;BWO05;1;2023-2024;2025-2026;2025-2026;planned;ftes;6.0;True
146;2023-2024;BWO05;1;2023-2024;2025-2026;2026-2027;planned;ftes;6.0;True
146;2023-2024;BWO05;1;2023-2024;2025-2026;2027-2028;planned;ftes;6.0;True
146;2023-2024;BWO05;1;2023-2024;2025-2026;2026-2027;planned;spending;20898085.0;True
146;2023-2024;BWO05;1;2023-2024;2025-2026;2027-2028;planned;spending;8387180.0;True
127;2023-2024;BWO01;1;2023-2024;2023-2024;2023-2024;actual;spending;434105283.53;True
127;2023-2024;BWO01;1;2023-2024;2024-2025;2024-2025;actual;spending;426761719.21;True
127;2023-2024;BWO01;1;2023-2024;2025-2026;2025-2026;actual;spending;45525990.32;True
127;2023-2024;BWO01;1;2023-2024;2023-2024;2023-2024;actual;ftes;2327.0;True
127;2023-2024;BWO01;1;2023-2024;2024-2025;2024-2025;planned;ftes;2281.0;True
127;2023-2024;BWO01;1;2023-2024;2025-2026;2025-2026;planned;ftes;2346.0;True
127;2023-2024;BWO01;1;2023-2024;2025-2026;2026-2027;planned;ftes;2346.0;True
127;2023-2024;BWO01;1;2023-2024;2025-2026;2027-2028;planned;ftes;2346.0;True
127;2023-2024;BWO01;1;2023-2024;2025-2026;2026-2027;planned;spending;379833098.0;True
127;2023-2024;BWO01;1;2023-2024;2025-2026;2027-2028;planned;spending;371997640.0;True
125;2023-2024;BWN02;1;2023-2024;2023-2024;2023-2024;actual;spending;126740100.6;True
125;2023-2024;BWN02;1;2023-2024;2024-2025;2024-2025;actual;spending;103178222.74;True
125;2023-2024;BWN02;1;2023-2024;2025-2026;2025-2026;actual;spending;4253767.4;True
125;2023-2024;BWN02;1;2023-2024;2023-2024;2023-2024;actual;ftes;198.0;True
125;2023-2024;BWN02;1;2023-2024;2024-2025;2024-2025;planned;ftes;201.0;True
125;2023-2024;BWN02;1;2023-2024;2025-2026;2025-2026;planned;ftes;202.0;True
125;2023-2024;BWN02;1;2023-2024;2025-2026;2026-2027;planned;ftes;193.0;True
125;2023-2024;BWN02;1;2023-2024;2025-2026;2027-2028;planned;ftes;183.0;True
125;2023-2024;BWN02;1;2023-2024;2025-2026;2026-2027;planned;spending;96956838.0;True
125;2023-2024;BWN02;1;2023-2024;2025-2026;2027-2028;planned;spending;39801595.0;True
130;2023-2024;BWO01;1;2023-2024;2023-2024;2023-2024;actual;spending;434105283.53;True
