org_id;core_responsibility_en;program_id;report_yr;measure_yr;planned_actual;ftes;spending;si_link_yr
130;Companies, Investment and Growth;BNP02;2021;2021;actual;39.0;96860470.62;2021
130;Companies, Investment and Growth;BNP02;2022;2022;actual;48.0;93563395.02;2022
130;Companies, Investment and Growth;BNP02;2023;2023;actual;52.0;68485346.89;2023
130;Companies, Investment and Growth;BNP03;2019;2019;actual;160.0;26873598.97;2019
130;Companies, Investment and Growth;BNP03;2020;2020;actual;161.0;25770536.99;2020
130;Companies, Investment and Growth;BNP03;2021;2021;actual;178.0;30561540.32;2021
130;Companies, Investment and Growth;BNP04;2019;2019;actual;56.0;9120125.14;2019
130;Companies, Investment and Growth;BNP04;2020;2020;actual;53.0;9175269.13;2020
130;Companies, Investment and Growth;BNP04;2021;2021;actual;52.0;8986783.76;2021
130;Companies, Investment and Growth;BNP04;2022;2022;actual;47.0;8398422.44;2022
130;Companies, Investment and Growth;BNP04;2023;2023;actual;48.0;8919792.87;2023
130;Companies, Investment and Growth;BNP05;2019;2019;actual;52.0;10029814.11;2019
130;Companies, Investment and Growth;BNP05;2020;2020;actual;68.0;9791576.31;2020
130;Companies, Investment and Growth;BNP05;2021;2021;actual;60.0;9259130.35;2021
130;Companies, Investment and Growth;BNP05;2022;2022;actual;64.0;11826304.59;2022
130;Companies, Investment and Growth;BNP05;2023;2023;actual;56.0;9845151.7;2023
130;Companies, Investment and Growth;BNP06;2019;2019;actual;495.0;68837720.64;2019
130;Companies, Investment and Growth;BNP06;2020;2020;actual;526.0;76658369.57;2020
130;Companies, Investment and Growth;BNP06;2021;2021;actual;579.0;82575480.07;2021
130;Companies, Investment and Growth;BNP06;2022;2022;actual;782.5;123633493.98;2022
130;Companies, Investment and Growth;BNP06;2023;2023;actual;792.0;125372837.83;2023
130;Companies, Investment and Growth;BNP07;2019;2019;actual;21.0;59747884.89;2019
130;Companies, Investment and Growth;BNP07;2020;2020;actual;24.0;138795389.11;2020
130;Companies, Investment and Growth;BNP07;2021;2021;actual;22.0;178782798.82;2021
130;Companies, Investment and Growth;BNP07;2022;2022;actual;24.0;103264573.85;2022
130;Companies, Investment and Growth;BNP07;2023;2023;actual;33.0;153493843.34;2023
130;Companies, Investment and Growth;BNP08;2019;2019;actual;182.0;29335328.56;2019
130;Companies, Investment and Growth;BNP08;2020;2020;actual;168.0;28619173.03;2020
130;Companies, Investment and Growth;BNP08;2021;2021;actual;162.0;28605095.99;2021
130;Companies, Investment and Growth;BNP09;2019;2019;actual;39.0;4907393.09;2019
130;Companies, Investment and Growth;BNP09;2020;2020;actual;41.0;5608877.25;2020
130;Companies, Investment and Growth;BNP09;2021;2021;actual;43.0;5610319.59;2021
130;Companies, Investment and Growth;BNP10;2019;2019;actual;379.0;5101055.98;2019
130;Companies, Investment and Growth;BNP10;2020;2020;actual;383.0;5508838.63;2020
130;Companies, Investment and Growth;BNP10;2021;2021;actual;378.0;6189425.53;2021
130;Companies, Investment and Growth;BNP11;2019;2019;actual;1031.0;17315560.11;2019
130;Companies, Investment and Growth;BNP11;2020;2020;actual;1070.0;21766846.41;2020
130;Companies, Investment and Growth;BNP11;2021;2021;actual;1054.0;36763037.49;2021
130;Companies, Investment and Growth;BNP11;2022;2022;actual;1055.0;30211161.18;2022
130;Companies, Investment and Growth;BNP11;2023;2023;actual;1085.0;18877909.17;2023
130;Companies, Investment and Growth;BNP12;2019;2019;actual;327.0;39881927.77;2019
130;Companies, Investment and Growth;BNP12;2020;2020;actual;343.0;41179819.4;2020
130;Companies, Investment and Growth;BNP12;2021;2021;actual;337.0;39838836.3;2021
130;Companies, Investment and Growth;BNP12;2022;2022;actual;327.0;43762607.91;2022
130;Companies, Investment and Growth;BNP12;2023;2023;actual;374.0;55445713.36;2023
130;Companies, Investment and Growth;BNP13;2019;2019;actual;81.0;2874534.4;2019
130;Companies, Investment and Growth;BNP13;2020;2020;actual;81.0;2920485.62;2020
130;Companies, Investment and Growth;BNP13;2021;2021;actual;81.0;2865901.61;2021
130;Companies, Investment and Growth;BNP14;2019;2019;actual;14.0;2165408.86;2019
130;Companies, Investment and Growth;BNP14;2020;2020;actual;16.0;2503434.24;2020
130;Companies, Investment and Growth;BNP14;2021;2021;actual;15.0;2306237.5;2021
130;Companies, Investment and Growth;BNP15;2019;2019;actual;254.0;29529357.77;2019
130;Companies, Investment and Growth;BNP15;2020;2020;actual;284.0;30669514.05;2020
130;Companies, Investment and Growth;BNP15;2021;2021;actual;274.0;32740775.6;2021
130;Companies, Investment and Growth;BNP16;2019;2019;actual;32.0;6774432.26;2019
130;Companies, Investment and Growth;BNP16;2020;2020;actual;27.0;4821237.64;2020
130;Companies, Investment and Growth;BNP16;2021;2021;actual;26.0;4386228.97;2021
130;Companies, Investment and Growth;BNP16;2022;2022;actual;25.0;3312415.63;2022
130;Companies, Investment and Growth;BNP16;2023;2023;actual;29.0;16001506.42;2023
130;Companies, Investment and Growth;BNP17;2022;2022;actual;28.0;194908835.02;2022
130;Companies, Investment and Growth;BNP17;2023;2023;actual;39.0;262058378.06;2023
130;Companies, Investment and Growth;BNP18;2022;2022;actual;831.0;55713155.44;2022
130;Companies, Investment and Growth;BNP18;2023;2023;actual;862.0;65115009.06;2023
130;Internal Services;ISS01;2019;2019;actual;404.0;52175568.55;2019
130;Internal Services;ISS01;2020;2020;actual;372.0;48432943.84;2020
130;Internal Services;ISS01;2021;2021;actual;346.0;45343736.74;2021
130;Internal Services;ISS01;2022;2022;actual;397.0;51633884.63;2022
130;Internal Services;ISS01;2023;2023;actual;455.0;62599100.77;2023
130;Internal Services;ISS02;2019;2019;actual;181.0;20283266.13;2019
130;Internal Services;ISS02;2020;2020;actual;186.0;20686445.71;2020
130;Internal Services;ISS02;2021;2021;actual;190.0;23987046.47;2021
130;Internal Services;ISS02;2022;2022;actual;222.0;24432136.12;2022
130;Internal Services;ISS02;2023;2023;actual;233.0;27017050.36;2023
130;Internal Services;ISS03;2019;2019;actual;5.0;7199962.96;2019
130;Internal Services;ISS03;2020;2020;actual;6.0;6496305.64;2020
130;Internal Services;ISS03;2021;2021;actual;6.0;4996817.63;2021
130;Internal Services;ISS03;2022;2022;actual;8.0;5244798.27;2022
130;Internal Services;ISS03;2023;2023;actual;6.0;4854919.57;2023
130;Internal Services;ISS04;2019;2019;actual;224.0;20324818.24;2019
130;Internal Services;ISS04;2020;2020;actual;247.0;22915450.37;2020
130;Internal Services;ISS04;2021;2021;actual;265.0;25556283.56;2021
130;Internal Services;ISS04;2022;2022;actual;323.0;28650520.57;2022
130;Internal Services;ISS04;2023;2023;actual;367.0;32822147.29;2023
130;Internal Services;ISS05;2019;2019;actual;183.0;19630782.62;2019
130;Internal Services;ISS05;2020;2020;actual;207.0;21672689.92;2020
130;Internal Services;ISS05;2021;2021;actual;214.0;23673358.61;2021
130;Internal Services;ISS05;2022;2022;actual;209.0;23498892.51;2022
130;Internal Services;ISS05;2023;2023;actual;236.0;27297814.75;2023
130;Internal Services;ISS06;2019;2019;actual;70.0;6005501.54;2019
130;Internal Services;ISS06;2020;2020;actual;69.0;5786266.24;2020
130;Internal Services;ISS06;2021;2021;actual;57.0;6187423.72;2021
130;Internal Services;ISS06;2022;2022;actual;62.0;6546914.04;2022
130;Internal Services;ISS06;2023;2023;actual;58.0;8203995.21;2023
130;Internal Services;ISS07;2019;2019;actual;350.0;37422801.26;2019
130;Internal Services;ISS07;2020;2020;actual;341.0;31920408.74;2020
130;Internal Services;ISS07;2021;2021;actual;333.0;42505860.54;2021
130;Internal Services;ISS07;2022;2022;actual;356.0;45434963.05;2022
130;Internal Services;ISS07;2023;2023;actual;367.0;45838074.37;2023
130;Internal Services;ISS08;2019;2019;actual;54.0;13039711.63;2019
130;Internal Services;ISS08;2020;2020;actual;62.0;9439771.05;2020
130;Internal Services;ISS08;2021;2021;actual;61.0;9550961.75;2021
130;Internal Services;ISS08;2022;2022;actual;60.0;12207631.94;2022
130;Internal Services;ISS08;2023;2023;actual;70.0;15948342.78;2023
130;Internal Services;ISS09;2019;2019;actual;20.0;1601296.27;2019
130;Internal Services;ISS09;2020;2020;actual;24.0;1550304.16;2020
130;Internal Services;ISS09;2021;2021;actual;22.0;1982282.01;2021
130;Internal Services;ISS09;2022;2022;actual;23.0;2017233.17;2022
130;Internal Services;ISS09;2023;2023;actual;20.0;1780381.05;2023
130;Internal Services;ISS0Z;2019;2019;actual;52.0;5851475.23;2019
130;Internal Services;ISS0Z;2020;2020;actual;41.0;4354306.36;2020
130;Internal Services;ISS0Z;2021;2021;actual;42.0;3960700.29;2021
130;Internal Services;ISS0Z;2022;2022;actual;43.0;3962361.0;2022
130;Internal Services;ISS0Z;2023;2023;actual;40.0;3869065.48;2023
132;Legal Services;BNX01;2019;2019;actual;1740.0;118262418.77;2019
132;Legal Services;BNX01;2020;2020;actual;1812.0;107647215.6;2020
132;Legal Services;BNX01;2021;2021;actual;1844.0;114195077.97;2021
132;Legal Services;BNX01;2022;2022;actual;1892.0;101540176.51;2022
132;Legal Services;BNX01;2023;2023;actual;2021.0;81419946.62;2023
132;Legal Services;BNX02;2019;2019;actual;167.0;12925382.86;2019
132;Legal Services;BNX02;2020;2020;actual;177.0;12483934.04;2020
132;Legal Services;BNX02;2021;2021;actual;202.0;11316207.25;2021
132;Legal Services;BNX02;2022;2022;actual;212.0;11353375.09;2022
132;Legal Services;BNX02;2023;2023;actual;215.0;17204465.71;2023
132;Legal Services;BNX03;2019;2019;actual;1215.0;112686969.31;2019
132;Legal Services;BNX03;2020;2020;actual;1254.0;103606031.38;2020
132;Legal Services;BNX03;2021;2021;actual;1315.0;102594979.49;2021
132;Legal Services;BNX03;2022;2022;actual;1373.0;109274704.99;2022
132;Legal Services;BNX03;2023;2023;actual;1440.0;106023251.41;2023
132;Justice System Support;BNY01;2019;2019;actual;238.0;41149020.83;2019
132;Justice System Support;BNY01;2020;2020;actual;224.0;37967188.13;2020
132;Justice System Support;BNY01;2021;2021;actual;247.0;41811130.69;2021
132;Justice System Support;BNY01;2022;2022;actual;268.0;44514914.05;2022
132;Justice System Support;BNY01;2023;2023;actual;304.0;52968977.89;2023
132;Justice System Support;BNY02;2019;2019;actual;9.0;158903965.36;2019
132;Justice System Support;BNY02;2020;2020;actual;14.0;194383978.93;2020
132;Justice System Support;BNY02;2021;2021;actual;9.0;202163743.67;2021
132;Justice System Support;BNY02;2022;2022;actual;10.0;215579451.53;2022
132;Justice System Support;BNY02;2023;2023;actual;8.0;242629881.84;2023
132;Justice System Support;BNY03;2019;2019;actual;3.0;4600456.67;2019
132;Justice System Support;BNY03;2020;2020;actual;0.0;4870734.18;2020
132;Justice System Support;BNY03;2021;2021;actual;3.0;5092865.37;2021
132;Justice System Support;BNY03;2022;2022;actual;4.0;5205457.82;2022
132;Justice System Support;BNY03;2023;2023;actual;3.0;6458136.53;2023
132;Justice System Support;BNY04;2019;2019;actual;0.0;3822428.94;2019
132;Justice System Support;BNY04;2020;2020;actual;0.0;3692894.31;2020
132;Justice System Support;BNY04;2021;2021;actual;2.0;3946654.67;2021
132;Justice System Support;BNY04;2022;2022;actual;2.0;6084842.43;2022
132;Justice System Support;BNY04;2023;2023;actual;2.0;6951649.58;2023
132;Justice System Support;BNY05;2019;2019;actual;7.0;29376952.25;2019
132;Justice System Support;BNY05;2020;2020;actual;8.0;28734459.1;2020
132;Justice System Support;BNY05;2021;2021;actual;7.0;26483305.8;2021
132;Justice System Support;BNY05;2022;2022;actual;7.0;29046594.36;2022
132;Justice System Support;BNY05;2023;2023;actual;6.0;31608414.29;2023
132;Justice System Support;BNY06;2019;2019;actual;4.0;157690275.17;2019
132;Justice System Support;BNY06;2020;2020;actual;5.0;156591097.03;2020
132;Justice System Support;BNY06;2021;2021;actual;5.0;156947206.18;2021
132;Justice System Support;BNY06;2022;2022;actual;5.0;201168430.93;2022
132;Justice System Support;BNY06;2023;2023;actual;5.0;202143485.37;2023
132;Justice System Support;BNY07;2019;2019;actual;2.0;16250560.44;2019
132;Justice System Support;BNY07;2020;2020;actual;1.0;16134229.58;2020
132;Justice System Support;BNY07;2021;2021;actual;1.0;15942165.01;2021
132;Justice System Support;BNY07;2022;2022;actual;0.0;17116391.25;2022
132;Justice System Support;BNY07;2023;2023;actual;1.0;21346122.23;2023
132;Justice System Support;BNY08;2019;2019;actual;17.0;23766898.08;2019
132;Justice System Support;BNY08;2020;2020;actual;19.0;23232633.71;2020
132;Justice System Support;BNY08;2021;2021;actual;19.0;23248928.8;2021
132;Justice System Support;BNY08;2022;2022;actual;20.0;33591937.11;2022
132;Justice System Support;BNY08;2023;2023;actual;19.0;50371800.75;2023
132;Justice System Support;BNY09;2019;2019;actual;3.0;11699809.24;2019
132;Justice System Support;BNY09;2020;2020;actual;2.0;18420814.66;2020
132;Justice System Support;BNY09;2021;2021;actual;5.0;20496986.31;2021
132;Justice System Support;BNY09;2022;2022;actual;6.0;28885686.86;2022
132;Justice System Support;BNY09;2023;2023;actual;8.0;47180419.79;2023
132;Justice System Support;BNY10;2019;2019;actual;8.0;920484.25;2019
132;Justice System Support;BNY10;2020;2020;actual;11.0;1222723.01;2020
132;Justice System Support;BNY10;2021;2021;actual;10.0;1465869.17;2021
132;Justice System Support;BNY10;2022;2022;actual;10.0;1275788.65;2022
132;Justice System Support;BNY10;2023;2023;actual;10.0;1184775.48;2023
132;Internal Services;ISS01;2019;2019;actual;206.0;18662866.99;2019
132;Internal Services;ISS01;2020;2020;actual;215.0;20028330.9;2020
132;Internal Services;ISS01;2021;2021;actual;226.0;26454057.07;2021
132;Internal Services;ISS01;2022;2022;actual;250.0;27096371.24;2022
132;Internal Services;ISS01;2023;2023;actual;262.0;30188697.31;2023
132;Internal Services;ISS02;2019;2019;actual;54.0;4305449.94;2019
132;Internal Services;ISS02;2020;2020;actual;66.0;5058003.14;2020
132;Internal Services;ISS02;2021;2021;actual;67.0;8552265.94;2021
132;Internal Services;ISS02;2022;2022;actual;67.0;8307312.28;2022
132;Internal Services;ISS02;2023;2023;actual;60.0;8047201.34;2023
132;Internal Services;ISS03;2019;2019;actual;0.0;;2019
132;Internal Services;ISS03;2020;2020;actual;0.0;;2020
132;Internal Services;ISS03;2021;2021;actual;0.0;;2021
132;Internal Services;ISS03;2022;2022;actual;0.0;;2022
132;Internal Services;ISS03;2023;2023;actual;0.0;;2023
132;Internal Services;ISS04;2019;2019;actual;195.0;12855797.14;2019
132;Internal Services;ISS04;2020;2020;actual;213.0;14440572.78;2020
132;Internal Services;ISS04;2021;2021;actual;210.0;14416390.56;2021
132;Internal Services;ISS04;2022;2022;actual;212.0;13081289.31;2022
132;Internal Services;ISS04;2023;2023;actual;229.0;15985136.13;2023
132;Internal Services;ISS05;2019;2019;actual;160.0;11396686.37;2019
132;Internal Services;ISS05;2020;2020;actual;166.0;12735900.51;2020
132;Internal Services;ISS05;2021;2021;actual;163.0;11693563.38;2021
132;Internal Services;ISS05;2022;2022;actual;159.0;10994808.33;2022
132;Internal Services;ISS05;2023;2023;actual;152.0;11669709.45;2023
132;Internal Services;ISS06;2019;2019;actual;114.0;9589452.31;2019
132;Internal Services;ISS06;2020;2020;actual;122.0;9896669.58;2020
132;Internal Services;ISS06;2021;2021;actual;114.0;10129864.39;2021
132;Internal Services;ISS06;2022;2022;actual;118.0;9584135.12;2022
132;Internal Services;ISS06;2023;2023;actual;119.0;10328264.99;2023
132;Internal Services;ISS07;2019;2019;actual;165.0;24130941.11;2019
132;Internal Services;ISS07;2020;2020;actual;177.0;24595623.15;2020
132;Internal Services;ISS07;2021;2021;actual;192.0;21221273.38;2021
132;Internal Services;ISS07;2022;2022;actual;204.0;21757452.53;2022
132;Internal Services;ISS07;2023;2023;actual;206.0;27153101.52;2023
132;Internal Services;ISS08;2019;2019;actual;56.0;14236307.74;2019
132;Internal Services;ISS08;2020;2020;actual;63.0;15497654.72;2020
132;Internal Services;ISS08;2021;2021;actual;62.0;13471260.86;2021
132;Internal Services;ISS08;2022;2022;actual;62.0;10743779.28;2022
132;Internal Services;ISS08;2023;2023;actual;67.0;10991794.32;2023
132;Internal Services;ISS09;2019;2019;actual;0.0;30550.27;2019
132;Internal Services;ISS09;2020;2020;actual;0.0;;2020
132;Internal Services;ISS09;2021;2021;actual;0.0;;2021
132;Internal Services;ISS09;2022;2022;actual;0.0;;2022
132;Internal Services;ISS09;2023;2023;actual;0.0;;2023
132;Internal Services;ISS0Z;2019;2019;actual;23.0;1543670.71;2019
132;Internal Services;ISS0Z;2020;2020;actual;21.0;1480345.5;2020
132;Internal Services;ISS0Z;2021;2021;actual;19.0;1209348.55;2021
132;Internal Services;ISS0Z;2022;2022;actual;19.0;1214703.09;2022
132;Internal Services;ISS0Z;2023;2023;actual;21.0;1467339.8;2023
133;Operations;BUN01;2019;2019;actual;643.0;130861640.79;2019
133;Operations;BUN01;2020;2020;actual;0.0;9414905.23;2020
133;Operations;BUN01;2021;2021;actual;0.0;3927045.58;2021
133;Operations;BUN01;2022;2022;actual;0.0;5422834.17;2022
133;Operations;BUN01;2023;2023;actual;0.0;9413076.94;2023
133;Operations;BUN02;2019;2019;actual;485.0;61518816.29;2019
133;Operations;BUN02;2020;2020;actual;138.0;14472635.66;2020
133;Operations;BUN02;2021;2021;actual;128.0;20607528.78;2021
133;Operations;BUN02;2022;2022;actual;127.0;13996731.56;2022
133;Operations;BUN02;2023;2023;actual;124.0;13675986.82;2023
133;Operations;BUN03;2019;2019;actual;155.0;546028874.97;2019
133;Operations;BUN03;2020;2020;actual;62.0;368561830.22;2020
133;Operations;BUN03;2021;2021;actual;62.0;312305257.28;2021
133;Operations;BUN03;2022;2022;actual;66.0;300089621.1;2022
133;Operations;BUN03;2023;2023;actual;82.0;351192864.87;2023
133;Operations;BUN04;2019;2019;actual;1160.0;314018509.83;2019
133;Operations;BUN04;2020;2020;actual;1021.0;356436263.89;2020
133;Operations;BUN04;2021;2021;actual;610.0;361842921.65;2021
133;Operations;BUN04;2022;2022;actual;598.0;349241672.21;2022
133;Operations;BUN04;2023;2023;actual;847.0;1376882013.07;2023
133;Operations;BUN05;2019;2019;actual;671.0;73881713.41;2019
133;Operations;BUN05;2020;2020;actual;505.0;65491669.97;2020
133;Operations;BUN05;2021;2021;actual;466.0;77702848.4;2021
133;Operations;BUN05;2022;2022;actual;435.0;56550041.44;2022
133;Operations;BUN05;2023;2023;actual;476.0;67615652.42;2023
133;Operations;BUN06;2019;2019;actual;1770.0;243468680.94;2019
133;Operations;BUN06;2020;2020;actual;921.0;174697115.44;2020
133;Operations;BUN06;2021;2021;actual;890.0;226312313.69;2021
133;Operations;BUN06;2022;2022;actual;877.0;155156521.93;2022
133;Operations;BUN06;2023;2023;actual;1157.0;153793115.84;2023
133;Operations;BUN07;2019;2019;actual;0.0;55141504.08;2019
133;Operations;BUN07;2020;2020;actual;0.0;55440351.86;2020
133;Operations;BUN07;2021;2021;actual;0.0;26159767.88;2021
133;Operations;BUN07;2022;2022;actual;0.0;35045016.89;2022
133;Operations;BUN07;2023;2023;actual;0.0;47171169.39;2023
133;Ready Forces;BUO01;2019;2019;actual;90.0;83487248.68;2019
133;Ready Forces;BUO01;2020;2020;actual;310.0;199252083.27;2020
133;Ready Forces;BUO01;2021;2021;actual;305.0;144795892.59;2021
133;Ready Forces;BUO01;2022;2022;actual;302.0;141151954.28;2022
133;Ready Forces;BUO01;2023;2023;actual;392.0;235461287.41;2023
133;Ready Forces;BUO02;2019;2019;actual;8919.0;1301026782.16;2019
133;Ready Forces;BUO02;2020;2020;actual;8113.0;1307190917.34;2020
133;Ready Forces;BUO02;2021;2021;actual;8294.0;1459744421.33;2021
133;Ready Forces;BUO02;2022;2022;actual;9480.0;1316594518.45;2022
133;Ready Forces;BUO02;2023;2023;actual;8331.0;1484532095.02;2023
133;Ready Forces;BUO03;2019;2019;actual;19475.0;2505693308.07;2019
133;Ready Forces;BUO03;2020;2020;actual;19588.0;2248466491.71;2020
133;Ready Forces;BUO03;2021;2021;actual;19145.0;3205453757.37;2021
133;Ready Forces;BUO03;2022;2022;actual;17907.0;2392494832.98;2022
133;Ready Forces;BUO03;2023;2023;actual;16592.0;2318151543.65;2023
133;Ready Forces;BUO04;2019;2019;actual;9560.0;1524538111.06;2019
133;Ready Forces;BUO04;2020;2020;actual;9981.0;1671621155.36;2020
133;Ready Forces;BUO04;2021;2021;actual;9947.0;2168139603.71;2021
133;Ready Forces;BUO04;2022;2022;actual;9595.0;1749744965.32;2022
133;Ready Forces;BUO04;2023;2023;actual;10136.0;1888041513.64;2023
133;Ready Forces;BUO05;2019;2019;actual;1823.0;291966016.23;2019
133;Ready Forces;BUO05;2020;2020;actual;1985.0;318641799.73;2020
133;Ready Forces;BUO05;2021;2021;actual;1965.0;460686767.2;2021
133;Ready Forces;BUO05;2022;2022;actual;1975.0;382555207.79;2022
133;Ready Forces;BUO05;2023;2023;actual;2053.0;438162208.39;2023
133;Ready Forces;BUO06;2019;2019;actual;602.0;88426116.2;2019
133;Ready Forces;BUO06;2020;2020;actual;785.0;126512230.94;2020
133;Ready Forces;BUO06;2021;2021;actual;754.0;143496665.27;2021
133;Ready Forces;BUO06;2022;2022;actual;765.0;115231158.1;2022
133;Ready Forces;BUO06;2023;2023;actual;806.0;132438072.96;2023
133;Ready Forces;BUO07;2019;2019;actual;818.0;138172757.52;2019
133;Ready Forces;BUO07;2020;2020;actual;884.0;154691626.1;2020
133;Ready Forces;BUO07;2021;2021;actual;971.0;212480813.69;2021
133;Ready Forces;BUO07;2022;2022;actual;981.0;174247791.25;2022
133;Ready Forces;BUO07;2023;2023;actual;892.0;186090134.68;2023
133;Ready Forces;BUO08;2019;2019;actual;1010.0;190566704.2;2019
133;Ready Forces;BUO08;2020;2020;actual;1042.0;130486557.6;2020
133;Ready Forces;BUO08;2021;2021;actual;1003.0;183695575.36;2021
133;Ready Forces;BUO08;2022;2022;actual;964.0;126361091.43;2022
133;Ready Forces;BUO08;2023;2023;actual;1009.0;131819915.6;2023
133;Ready Forces;BUO09;2019;2019;actual;970.0;170362971.69;2019
133;Ready Forces;BUO09;2020;2020;actual;844.0;150648086.15;2020
133;Ready Forces;BUO09;2021;2021;actual;839.0;210575654.87;2021
133;Ready Forces;BUO09;2022;2022;actual;945.0;169659940.41;2022
133;Ready Forces;BUO09;2023;2023;actual;945.0;170126337.58;2023
133;Ready Forces;BUO10;2019;2019;actual;2297.0;3210495161.24;2019
133;Ready Forces;BUO10;2020;2020;actual;2263.0;3566054186.79;2020
133;Ready Forces;BUO10;2021;2021;actual;2207.0;3528414924.14;2021
133;Ready Forces;BUO10;2022;2022;actual;2365.0;3415241465.96;2022
133;Ready Forces;BUO10;2023;2023;actual;2619.0;3809989239.85;2023
133;Ready Forces;BUO11;2019;2019;actual;2.0;2247409.02;2019
133;Ready Forces;BUO11;2020;2020;actual;2.0;1664073.91;2020
133;Ready Forces;BUO11;2021;2021;actual;1.0;1676044.54;2021
133;Ready Forces;BUO11;2022;2022;actual;2.0;1676636.34;2022
133;Ready Forces;BUO11;2023;2023;actual;2.0;1547260.16;2023
133;Defence Team;BUP01;2019;2019;actual;515.0;103144552.72;2019
133;Defence Team;BUP01;2020;2020;actual;617.0;157113417.69;2020
133;Defence Team;BUP01;2021;2021;actual;548.0;147673596.14;2021
133;Defence Team;BUP01;2022;2022;actual;527.0;114732526.18;2022
133;Defence Team;BUP01;2023;2023;actual;617.0;167492982.84;2023
133;Defence Team;BUP02;2019;2019;actual;13053.0;863116398.85;2019
133;Defence Team;BUP02;2020;2020;actual;4387.0;500824048.1;2020
133;Defence Team;BUP02;2021;2021;actual;3802.0;609479552.09;2021
133;Defence Team;BUP02;2022;2022;actual;3337.0;469209774.41;2022
133;Defence Team;BUP02;2023;2023;actual;4010.0;536554879.15;2023
133;Defence Team;BUP03;2019;2019;actual;3089.0;653303014.88;2019
133;Defence Team;BUP03;2020;2020;actual;3696.0;687295133.92;2020
133;Defence Team;BUP03;2021;2021;actual;3570.0;844862431.04;2021
133;Defence Team;BUP03;2022;2022;actual;3466.0;710835156.57;2022
133;Defence Team;BUP03;2023;2023;actual;3637.0;750429520.38;2023
133;Defence Team;BUP04;2019;2019;actual;958.0;502819480.79;2019
133;Defence Team;BUP04;2020;2020;actual;9530.0;1376684859.67;2020
133;Defence Team;BUP04;2021;2021;actual;9081.0;1773726410.26;2021
133;Defence Team;BUP04;2022;2022;actual;9887.0;1796189013.25;2022
133;Defence Team;BUP04;2023;2023;actual;7666.0;1810963855.82;2023
133;Defence Team;BUP05;2019;2019;actual;1806.0;214742668.7;2019
133;Defence Team;BUP05;2020;2020;actual;1458.0;171741727.85;2020
133;Defence Team;BUP05;2021;2021;actual;1283.0;242621198.14;2021
133;Defence Team;BUP05;2022;2022;actual;1411.0;171594524.22;2022
133;Defence Team;BUP05;2023;2023;actual;2013.0;218762450.95;2023
133;Defence Team;BUP06;2019;2019;actual;98.0;147611439.51;2019
133;Defence Team;BUP06;2020;2020;actual;56.0;156733406.59;2020
133;Defence Team;BUP06;2021;2021;actual;40.0;175511458.53;2021
133;Defence Team;BUP06;2022;2022;actual;35.0;157229161.22;2022
133;Defence Team;BUP06;2023;2023;actual;46.0;163725141.38;2023
133;Defence Team;BUP07;2019;2019;actual;62.0;8549580.94;2019
133;Defence Team;BUP07;2020;2020;actual;24.0;9322828.99;2020
133;Defence Team;BUP07;2021;2021;actual;32.0;14769991.19;2021
133;Defence Team;BUP07;2022;2022;actual;32.0;13982940.69;2022
133;Defence Team;BUP07;2023;2023;actual;34.0;6809453.39;2023
133;Defence Team;BUP08;2019;2019;actual;231.0;38825963.09;2019
133;Defence Team;BUP08;2020;2020;actual;250.0;44471151.05;2020
133;Defence Team;BUP08;2021;2021;actual;260.0;60661563.43;2021
133;Defence Team;BUP08;2022;2022;actual;265.0;41341773.11;2022
133;Defence Team;BUP08;2023;2023;actual;366.0;49493046.49;2023
133;Defence Team;BUP09;2019;2019;actual;65.0;7332822.23;2019
133;Defence Team;BUP09;2020;2020;actual;70.0;7286481.31;2020
133;Defence Team;BUP09;2021;2021;actual;68.0;8373337.53;2021
133;Defence Team;BUP09;2022;2022;actual;67.0;7878379.95;2022
133;Defence Team;BUP09;2023;2023;actual;76.0;8685960.85;2023
133;Defence Team;BUP10;2019;2019;actual;246.0;240137483.57;2019
133;Defence Team;BUP10;2020;2020;actual;319.0;254354088.47;2020
133;Defence Team;BUP10;2021;2021;actual;218.0;179960692.31;2021
133;Defence Team;BUP10;2022;2022;actual;229.0;165877518.28;2022
133;Defence Team;BUP10;2023;2023;actual;263.0;201775158.6;2023
133;Future Force Design;BUQ01;2019;2019;actual;222.0;58223574.31;2019
133;Future Force Design;BUQ01;2020;2020;actual;147.0;42018621.38;2020
133;Future Force Design;BUQ01;2021;2021;actual;126.0;43777189.18;2021
133;Future Force Design;BUQ01;2022;2022;actual;123.0;36335099.79;2022
133;Future Force Design;BUQ01;2023;2023;actual;158.0;41748457.5;2023
133;Future Force Design;BUQ02;2019;2019;actual;84.0;45008856.43;2019
133;Future Force Design;BUQ02;2020;2020;actual;109.0;52988231.0;2020
133;Future Force Design;BUQ02;2021;2021;actual;124.0;71567041.38;2021
133;Future Force Design;BUQ02;2022;2022;actual;123.0;34148978.74;2022
133;Future Force Design;BUQ02;2023;2023;actual;157.0;40098649.04;2023
133;Future Force Design;BUQ03;2019;2019;actual;201.0;110982504.35;2019
133;Future Force Design;BUQ03;2020;2020;actual;34.0;91055749.8;2020
133;Future Force Design;BUQ03;2021;2021;actual;34.0;88526385.38;2021
133;Future Force Design;BUQ03;2022;2022;actual;5.0;27324995.66;2022
133;Future Force Design;BUQ03;2023;2023;actual;6.0;31028315.76;2023
133;Future Force Design;BUQ04;2019;2019;actual;403.0;208910927.76;2019
