fiscal_yr;service_id;channel;volume
2020-2021;2114;postal_mail;0.0
2022-2023;2115;postal_mail;0.0
2019-2020;2115;postal_mail;0.0
2020-2021;2115;postal_mail;0.0
2019-2020;2116;postal_mail;0.0
2019-2020;2117;postal_mail;0.0
2019-2020;2118;postal_mail;0.0
2019-2020;2119;postal_mail;0.0
2020-2021;2119;postal_mail;0.0
2019-2020;2121;postal_mail;0.0
2019-2020;2122;postal_mail;0.0
2020-2021;2122;postal_mail;0.0
2019-2020;2123;postal_mail;0.0
2020-2021;2123;postal_mail;0.0
2019-2020;2124;postal_mail;0.0
2020-2021;2124;postal_mail;0.0
2019-2020;2125;postal_mail;0.0
2020-2021;2125;postal_mail;0.0
2019-2020;2126;postal_mail;1.0
2020-2021;2126;postal_mail;1.0
2021-2022;2126;postal_mail;11.0
2019-2020;2127;postal_mail;0.0
2020-2021;2127;postal_mail;0.0
2019-2020;2128;postal_mail;0.0
2020-2021;2128;postal_mail;0.0
2019-2020;2129;postal_mail;0.0
2020-2021;2129;postal_mail;0.0
2019-2020;2130;postal_mail;100.0
2020-2021;2130;postal_mail;0.0
2019-2020;2131;postal_mail;0.0
2020-2021;2131;postal_mail;0.0
2019-2020;2132;postal_mail;0.0
2020-2021;2132;postal_mail;0.0
2019-2020;2133;postal_mail;100.0
2020-2021;2133;postal_mail;0.0
2019-2020;2134;postal_mail;0.0
2020-2021;2134;postal_mail;0.0
2019-2020;2136;postal_mail;0.0
2020-2021;2136;postal_mail;0.0
2021-2022;2136;postal_mail;0.0
2019-2020;2137;postal_mail;0.0
2020-2021;2137;postal_mail;0.0
2019-2020;2138;postal_mail;0.0
2020-2021;2138;postal_mail;0.0
2019-2020;2139;postal_mail;0.0
2020-2021;2139;postal_mail;0.0
2019-2020;2140;postal_mail;0.0
2020-2021;2140;postal_mail;0.0
2019-2020;2141;postal_mail;0.0
2020-2021;2141;postal_mail;0.0
2019-2020;2142;postal_mail;0.0
2020-2021;2142;postal_mail;0.0
2019-2020;2143;postal_mail;0.0
2020-2021;2143;postal_mail;0.0
2019-2020;2144;postal_mail;0.0
2020-2021;2144;postal_mail;0.0
2019-2020;2145;postal_mail;0.0
2020-2021;2145;postal_mail;0.0
2019-2020;2146;postal_mail;0.0
2019-2020;2148;postal_mail;0.0
2020-2021;2148;postal_mail;0.0
2019-2020;2149;postal_mail;0.0
2020-2021;2149;postal_mail;0.0
2019-2020;2150;postal_mail;182.0
2020-2021;2150;postal_mail;1.0
2019-2020;2151;postal_mail;0.0
2020-2021;2151;postal_mail;1.0
2019-2020;2152;postal_mail;0.0
2020-2021;2152;postal_mail;1.0
2019-2020;2153;postal_mail;0.0
2020-2021;2153;postal_mail;0.0
2022-2023;2154;postal_mail;19.0
2019-2020;2154;postal_mail;0.0
2020-2021;2154;postal_mail;13.0
2021-2022;2154;postal_mail;16.0
2019-2020;2155;postal_mail;0.0
2020-2021;2155;postal_mail;0.0
2019-2020;2158;postal_mail;0.0
2020-2021;2158;postal_mail;0.0
2021-2022;2158;postal_mail;0.0
2019-2020;2159;postal_mail;0.0
2020-2021;2159;postal_mail;0.0
2018-2019;21;postal_mail;3.0
2019-2020;21;postal_mail;4.0
2020-2021;21;postal_mail;0.0
2020-2021;2201;postal_mail;0.0
2021-2022;2201;postal_mail;16.0
2020-2021;2213;postal_mail;0.0
2020-2021;2214;postal_mail;0.0
2021-2022;2214;postal_mail;0.0
2020-2021;2215;postal_mail;0.0
2020-2021;2216;postal_mail;0.0
2020-2021;2217;postal_mail;0.0
2021-2022;2217;postal_mail;0.0
2020-2021;2218;postal_mail;0.0
2020-2021;2219;postal_mail;0.0
2020-2021;2220;postal_mail;0.0
2020-2021;2221;postal_mail;0.0
2020-2021;2222;postal_mail;0.0
2020-2021;2223;postal_mail;0.0
2020-2021;2224;postal_mail;0.0
2020-2021;2225;postal_mail;0.0
2020-2021;2226;postal_mail;0.0
2020-2021;2227;postal_mail;0.0
2020-2021;2228;postal_mail;0.0
2020-2021;2229;postal_mail;0.0
2020-2021;2230;postal_mail;0.0
2020-2021;2234;postal_mail;0.0
2020-2021;2235;postal_mail;0.0
2020-2021;2236;postal_mail;0.0
2020-2021;2237;postal_mail;0.0
2020-2021;2238;postal_mail;0.0
2020-2021;2239;postal_mail;0.0
2020-2021;2240;postal_mail;0.0
2020-2021;2241;postal_mail;0.0
2020-2021;2242;postal_mail;0.0
2020-2021;2243;postal_mail;0.0
2020-2021;2244;postal_mail;0.0
2020-2021;2245;postal_mail;0.0
2020-2021;2246;postal_mail;0.0
2020-2021;2247;postal_mail;0.0
2020-2021;2248;postal_mail;0.0
2020-2021;2250;postal_mail;0.0
2020-2021;2251;postal_mail;0.0
2020-2021;2253;postal_mail;0.0
2022-2023;2254;postal_mail;0.0
2020-2021;2254;postal_mail;0.0
2021-2022;2254;postal_mail;0.0
2020-2021;2255;postal_mail;0.0
2020-2021;2256;postal_mail;0.0
2020-2021;2257;postal_mail;0.0
2022-2023;2259;postal_mail;0.0
2020-2021;2259;postal_mail;0.0
2020-2021;2260;postal_mail;0.0
2020-2021;2261;postal_mail;0.0
2020-2021;2262;postal_mail;0.0
2020-2021;2263;postal_mail;0.0
2020-2021;2264;postal_mail;0.0
2020-2021;2265;postal_mail;0.0
2020-2021;2266;postal_mail;0.0
2020-2021;2267;postal_mail;0.0
2020-2021;2268;postal_mail;0.0
2022-2023;2269;postal_mail;8.0
2020-2021;2269;postal_mail;9.0
2021-2022;2269;postal_mail;10.0
2020-2021;2270;postal_mail;0.0
2021-2022;2270;postal_mail;0.0
2020-2021;2271;postal_mail;0.0
2020-2021;2274;postal_mail;0.0
2022-2023;2275;postal_mail;73.0
2020-2021;2275;postal_mail;53.0
2021-2022;2275;postal_mail;121.0
2020-2021;2276;postal_mail;0.0
2020-2021;2277;postal_mail;0.0
2020-2021;2278;postal_mail;0.0
2020-2021;2280;postal_mail;0.0
2020-2021;2281;postal_mail;0.0
2020-2021;2283;postal_mail;0.0
2022-2023;2284;postal_mail;0.0
2020-2021;2284;postal_mail;0.0
2021-2022;2284;postal_mail;0.0
2020-2021;2285;postal_mail;0.0
2020-2021;2286;postal_mail;0.0
2020-2021;2287;postal_mail;0.0
2020-2021;2288;postal_mail;0.0
2020-2021;2289;postal_mail;0.0
2022-2023;2290;postal_mail;566.0
2020-2021;2290;postal_mail;703.0
2021-2022;2290;postal_mail;930.0
2022-2023;2291;postal_mail;42971.0
2020-2021;2291;postal_mail;38875.0
2021-2022;2291;postal_mail;47948.0
2020-2021;2292;postal_mail;0.0
2020-2021;2293;postal_mail;0.0
2020-2021;2294;postal_mail;0.0
2020-2021;2295;postal_mail;0.0
2020-2021;2296;postal_mail;0.0
2022-2023;2297;postal_mail;0.0
2020-2021;2297;postal_mail;0.0
2022-2023;2298;postal_mail;59.0
2020-2021;2298;postal_mail;30.0
2021-2022;2298;postal_mail;43.0
2018-2019;22;postal_mail;0.0
2019-2020;22;postal_mail;0.0
2020-2021;22;postal_mail;0.0
2020-2021;2300;postal_mail;2.0
2021-2022;2300;postal_mail;1.0
2020-2021;2330;postal_mail;0.0
2020-2021;2358;postal_mail;93.0
2021-2022;2358;postal_mail;0.0
2020-2021;2359;postal_mail;25.0
2021-2022;2359;postal_mail;0.0
2020-2021;2360;postal_mail;0.0
2020-2021;2361;postal_mail;0.0
2020-2021;2362;postal_mail;0.0
2020-2021;2363;postal_mail;0.0
2020-2021;2364;postal_mail;0.0
2020-2021;2365;postal_mail;0.0
2020-2021;2366;postal_mail;0.0
2021-2022;2366;postal_mail;0.0
2020-2021;2367;postal_mail;0.0
2020-2021;2368;postal_mail;0.0
2020-2021;2369;postal_mail;0.0
2020-2021;2370;postal_mail;0.0
2021-2022;2370;postal_mail;0.0
2020-2021;2371;postal_mail;0.0
2020-2021;2372;postal_mail;0.0
2020-2021;2373;postal_mail;0.0
2020-2021;2374;postal_mail;0.0
2020-2021;2375;postal_mail;0.0
2020-2021;2376;postal_mail;0.0
2020-2021;2377;postal_mail;0.0
2020-2021;2378;postal_mail;0.0
2020-2021;2379;postal_mail;0.0
2020-2021;2380;postal_mail;0.0
2018-2019;23;postal_mail;0.0
2019-2020;23;postal_mail;0.0
2020-2021;23;postal_mail;0.0
2018-2019;243;postal_mail;0.0
2019-2020;243;postal_mail;0.0
2020-2021;243;postal_mail;0.0
2020-2021;2442;postal_mail;0.0
2020-2021;2443;postal_mail;0.0
2020-2021;2445;postal_mail;0.0
2020-2021;2446;postal_mail;0.0
2020-2021;2447;postal_mail;0.0
2020-2021;2448;postal_mail;0.0
2020-2021;2449;postal_mail;0.0
2018-2019;244;postal_mail;0.0
2019-2020;244;postal_mail;0.0
2020-2021;244;postal_mail;0.0
2020-2021;2450;postal_mail;2549.0
2021-2022;2450;postal_mail;2157.0
2020-2021;2451;postal_mail;0.0
2022-2023;2452;postal_mail;0.0
2020-2021;2452;postal_mail;0.0
2021-2022;2452;postal_mail;0.0
2020-2021;2453;postal_mail;0.0
2020-2021;2454;postal_mail;0.0
2020-2021;2456;postal_mail;0.0
2020-2021;2457;postal_mail;0.0
2020-2021;2458;postal_mail;0.0
2020-2021;2459;postal_mail;0.0
2018-2019;245;postal_mail;0.0
2019-2020;245;postal_mail;0.0
2020-2021;245;postal_mail;0.0
2020-2021;2460;postal_mail;0.0
2020-2021;2461;postal_mail;0.0
2020-2021;2462;postal_mail;0.0
2020-2021;2463;postal_mail;0.0
2020-2021;2464;postal_mail;0.0
2020-2021;2465;postal_mail;0.0
2020-2021;2466;postal_mail;0.0
2020-2021;2467;postal_mail;0.0
2020-2021;2468;postal_mail;0.0
2020-2021;2469;postal_mail;0.0
2020-2021;2477;postal_mail;0.0
2018-2019;247;postal_mail;0.0
2019-2020;247;postal_mail;0.0
2020-2021;247;postal_mail;0.0
2022-2023;2480;postal_mail;54.0
2020-2021;2480;postal_mail;0.0
2021-2022;2480;postal_mail;58.0
2020-2021;2495;postal_mail;0.0
2018-2019;249;postal_mail;0.0
2020-2021;2505;postal_mail;0.0
2020-2021;2515;postal_mail;0.0
2020-2021;2517;postal_mail;0.0
2020-2021;2528;postal_mail;0.0
2022-2023;2531;postal_mail;7.0
2020-2021;2531;postal_mail;15.0
2021-2022;2531;postal_mail;5.0
2020-2021;2532;postal_mail;0.0
2022-2023;2534;postal_mail;48.0
2020-2021;2534;postal_mail;74.0
2021-2022;2534;postal_mail;86.0
2020-2021;2536;postal_mail;0.0
2020-2021;2537;postal_mail;0.0
2020-2021;2538;postal_mail;1.0
2020-2021;2539;postal_mail;0.0
2020-2021;2540;postal_mail;0.0
2020-2021;2541;postal_mail;0.0
2020-2021;2542;postal_mail;74.0
2022-2023;2545;postal_mail;2305.0
2020-2021;2545;postal_mail;809.0
2020-2021;2549;postal_mail;0.0
2018-2019;254;postal_mail;0.0
2019-2020;254;postal_mail;0.0
2020-2021;254;postal_mail;0.0
2020-2021;2550;postal_mail;0.0
2020-2021;2551;postal_mail;0.0
2020-2021;2552;postal_mail;0.0
2020-2021;2553;postal_mail;0.0
2022-2023;2554;postal_mail;281.0
2020-2021;2554;postal_mail;241.0
2020-2021;2555;postal_mail;0.0
2022-2023;2556;postal_mail;84.0
2020-2021;2556;postal_mail;123.0
2021-2022;2556;postal_mail;76.0
2020-2021;2557;postal_mail;0.0
2020-2021;2558;postal_mail;0.0
2020-2021;2559;postal_mail;0.0
2018-2019;255;postal_mail;0.0
2019-2020;255;postal_mail;0.0
2020-2021;255;postal_mail;0.0
2020-2021;2560;postal_mail;0.0
2020-2021;2561;postal_mail;0.0
2020-2021;2563;postal_mail;0.0
2020-2021;2564;postal_mail;0.0
2020-2021;2565;postal_mail;0.0
2020-2021;2566;postal_mail;0.0
2020-2021;2567;postal_mail;0.0
2020-2021;2568;postal_mail;0.0
2022-2023;2569;postal_mail;0.0
2020-2021;2569;postal_mail;0.0
2022-2023;2570;postal_mail;0.0
2020-2021;2570;postal_mail;0.0
2022-2023;2571;postal_mail;0.0
2020-2021;2571;postal_mail;0.0
2022-2023;2572;postal_mail;0.0
2020-2021;2572;postal_mail;0.0
2022-2023;2573;postal_mail;0.0
2020-2021;2573;postal_mail;0.0
2020-2021;2574;postal_mail;0.0
2020-2021;2576;postal_mail;0.0
2021-2022;2576;postal_mail;0.0
2020-2021;2577;postal_mail;0.0
2020-2021;2579;postal_mail;0.0
2020-2021;2585;postal_mail;0.0
2020-2021;2586;postal_mail;0.0
2020-2021;2587;postal_mail;0.0
2020-2021;2588;postal_mail;0.0
2020-2021;2589;postal_mail;0.0
2020-2021;2590;postal_mail;0.0
2020-2021;2591;postal_mail;0.0
2020-2021;2592;postal_mail;0.0
2020-2021;2593;postal_mail;0.0
2020-2021;2594;postal_mail;0.0
2020-2021;2595;postal_mail;0.0
2022-2023;2596;postal_mail;0.0
2020-2021;2596;postal_mail;0.0
2021-2022;2596;postal_mail;0.0
2022-2023;2597;postal_mail;0.0
2020-2021;2597;postal_mail;0.0
2021-2022;2597;postal_mail;0.0
2020-2021;2598;postal_mail;0.0
2020-2021;2599;postal_mail;0.0
2018-2019;25;postal_mail;0.0
2019-2020;25;postal_mail;0.0
2020-2021;25;postal_mail;0.0
2022-2023;2600;postal_mail;0.0
2020-2021;2600;postal_mail;90.0
2020-2021;2601;postal_mail;0.0
2020-2021;2602;postal_mail;0.0
2020-2021;2603;postal_mail;0.0
2020-2021;2604;postal_mail;0.0
2020-2021;2605;postal_mail;0.0
2020-2021;2606;postal_mail;0.0
2020-2021;2607;postal_mail;0.0
2020-2021;2608;postal_mail;0.0
2020-2021;2609;postal_mail;0.0
2020-2021;2610;postal_mail;0.0
2020-2021;2611;postal_mail;0.0
2020-2021;2612;postal_mail;0.0
2020-2021;2613;postal_mail;0.0
2020-2021;2614;postal_mail;0.0
2020-2021;2616;postal_mail;0.0
2020-2021;2617;postal_mail;0.0
2022-2023;2618;postal_mail;0.0
2020-2021;2618;postal_mail;0.0
2020-2021;2619;postal_mail;0.0
2018-2019;261;postal_mail;0.0
2019-2020;261;postal_mail;0.0
2020-2021;2620;postal_mail;0.0
2020-2021;2621;postal_mail;0.0
2020-2021;2622;postal_mail;0.0
2020-2021;2623;postal_mail;0.0
2020-2021;2624;postal_mail;0.0
2020-2021;2625;postal_mail;0.0
2022-2023;2626;postal_mail;51.0
2020-2021;2626;postal_mail;0.0
2021-2022;2626;postal_mail;0.0
2020-2021;2627;postal_mail;0.0
2020-2021;2628;postal_mail;0.0
2020-2021;2629;postal_mail;0.0
2018-2019;262;postal_mail;0.0
2019-2020;262;postal_mail;0.0
2020-2021;262;postal_mail;0.0
2020-2021;2630;postal_mail;0.0
2020-2021;2631;postal_mail;0.0
2021-2022;2631;postal_mail;0.0
2020-2021;2632;postal_mail;0.0
2021-2022;2632;postal_mail;0.0
2020-2021;2633;postal_mail;0.0
2021-2022;2633;postal_mail;0.0
2020-2021;2634;postal_mail;0.0
2021-2022;2634;postal_mail;0.0
2020-2021;2635;postal_mail;0.0
2020-2021;2636;postal_mail;0.0
2021-2022;2636;postal_mail;0.0
2020-2021;2637;postal_mail;0.0
2021-2022;2637;postal_mail;0.0
2020-2021;2638;postal_mail;0.0
2021-2022;2638;postal_mail;0.0
2018-2019;263;postal_mail;0.0
2019-2020;263;postal_mail;0.0
2020-2021;263;postal_mail;0.0
2020-2021;2641;postal_mail;0.0
2020-2021;2642;postal_mail;0.0
2018-2019;265;postal_mail;0.0
2019-2020;265;postal_mail;0.0
2020-2021;265;postal_mail;0.0
2018-2019;267;postal_mail;0.0
2019-2020;267;postal_mail;0.0
2020-2021;267;postal_mail;0.0
2018-2019;268;postal_mail;0.0
2019-2020;268;postal_mail;0.0
2020-2021;268;postal_mail;0.0
2018-2019;26;postal_mail;0.0
2019-2020;26;postal_mail;0.0
2020-2021;26;postal_mail;0.0
2018-2019;278;postal_mail;0.0
2019-2020;278;postal_mail;0.0
2020-2021;278;postal_mail;0.0
2018-2019;27;postal_mail;0.0
2019-2020;27;postal_mail;0.0
2020-2021;27;postal_mail;0.0
2022-2023;280;postal_mail;0.0
2018-2019;280;postal_mail;0.0
2019-2020;280;postal_mail;0.0
2020-2021;280;postal_mail;0.0
2022-2023;282;postal_mail;0.0
2018-2019;282;postal_mail;0.0
2019-2020;282;postal_mail;0.0
2020-2021;282;postal_mail;0.0
2022-2023;283;postal_mail;0.0
2018-2019;283;postal_mail;0.0
2019-2020;283;postal_mail;0.0
2020-2021;283;postal_mail;0.0
2018-2019;284;postal_mail;0.0
2019-2020;284;postal_mail;0.0
2020-2021;284;postal_mail;0.0
2018-2019;285;postal_mail;6.0
2019-2020;285;postal_mail;11.0
2020-2021;285;postal_mail;5.0
2018-2019;288;postal_mail;0.0
2019-2020;288;postal_mail;0.0
2020-2021;288;postal_mail;0.0
2018-2019;289;postal_mail;0.0
2019-2020;289;postal_mail;0.0
2020-2021;289;postal_mail;0.0
2018-2019;28;postal_mail;0.0
2019-2020;28;postal_mail;0.0
2020-2021;28;postal_mail;0.0
2022-2023;290;postal_mail;0.0
2018-2019;290;postal_mail;0.0
2019-2020;290;postal_mail;0.0
2020-2021;290;postal_mail;0.0
2021-2022;290;postal_mail;0.0
2022-2023;291;postal_mail;0.0
2018-2019;291;postal_mail;0.0
2019-2020;291;postal_mail;0.0
2020-2021;291;postal_mail;0.0
2021-2022;291;postal_mail;0.0
2022-2023;292;postal_mail;0.0
2018-2019;292;postal_mail;0.0
2019-2020;292;postal_mail;0.0
2020-2021;292;postal_mail;0.0
2021-2022;292;postal_mail;0.0
2022-2023;293;postal_mail;0.0
2018-2019;293;postal_mail;0.0
2019-2020;293;postal_mail;0.0
2020-2021;293;postal_mail;0.0
2021-2022;293;postal_mail;0.0
2022-2023;294;postal_mail;0.0
2018-2019;294;postal_mail;0.0
2019-2020;294;postal_mail;0.0
2020-2021;294;postal_mail;0.0
2021-2022;294;postal_mail;0.0
2022-2023;296;postal_mail;0.0
2018-2019;296;postal_mail;19.0
2019-2020;296;postal_mail;0.0
2020-2021;296;postal_mail;0.0
2021-2022;296;postal_mail;0.0
2022-2023;299;postal_mail;0.0
2018-2019;299;postal_mail;1.0
2019-2020;299;postal_mail;0.0
2020-2021;299;postal_mail;0.0
2021-2022;299;postal_mail;0.0
2018-2019;29;postal_mail;0.0
2019-2020;29;postal_mail;0.0
2020-2021;29;postal_mail;0.0
2018-2019;2;postal_mail;0.0
2019-2020;2;postal_mail;11083.0
2020-2021;2;postal_mail;457.0
2022-2023;304;postal_mail;0.0
2018-2019;304;postal_mail;0.0
2019-2020;304;postal_mail;0.0
2020-2021;304;postal_mail;0.0
2021-2022;304;postal_mail;0.0
2022-2023;309;postal_mail;0.0
2018-2019;309;postal_mail;0.0
2019-2020;309;postal_mail;0.0
2020-2021;309;postal_mail;0.0
2021-2022;309;postal_mail;0.0
2018-2019;30;postal_mail;0.0
2019-2020;30;postal_mail;1.0
2020-2021;30;postal_mail;0.0
2022-2023;314;postal_mail;0.0
2018-2019;314;postal_mail;0.0
2019-2020;314;postal_mail;0.0
2020-2021;314;postal_mail;0.0
2021-2022;314;postal_mail;0.0
2018-2019;315;postal_mail;0.0
2019-2020;315;postal_mail;0.0
2020-2021;315;postal_mail;2.0
2021-2022;315;postal_mail;0.0
2018-2019;31;postal_mail;0.0
2019-2020;31;postal_mail;0.0
2020-2021;31;postal_mail;0.0
2018-2019;324;postal_mail;0.0
2019-2020;324;postal_mail;0.0
2020-2021;324;postal_mail;0.0
2018-2019;32;postal_mail;5715.0
2019-2020;32;postal_mail;0.0
2020-2021;32;postal_mail;0.0
2018-2019;335;postal_mail;0.0
2019-2020;335;postal_mail;0.0
2020-2021;335;postal_mail;0.0
2018-2019;337;postal_mail;0.0
2019-2020;337;postal_mail;0.0
2020-2021;337;postal_mail;0.0
2022-2023;339;postal_mail;0.0
2018-2019;339;postal_mail;0.0
2019-2020;339;postal_mail;0.0
2020-2021;339;postal_mail;0.0
2018-2019;33;postal_mail;0.0
2018-2019;341;postal_mail;0.0
2019-2020;341;postal_mail;0.0
2020-2021;341;postal_mail;0.0
2018-2019;344;postal_mail;0.0
2019-2020;344;postal_mail;0.0
2020-2021;344;postal_mail;0.0
2018-2019;34;postal_mail;0.0
2019-2020;34;postal_mail;0.0
2020-2021;34;postal_mail;0.0
2018-2019;351;postal_mail;0.0
2019-2020;351;postal_mail;0.0
2020-2021;351;postal_mail;0.0
2018-2019;352;postal_mail;0.0
2019-2020;352;postal_mail;0.0
2020-2021;352;postal_mail;0.0
2018-2019;353;postal_mail;0.0
2019-2020;353;postal_mail;0.0
2020-2021;353;postal_mail;0.0
2018-2019;354;postal_mail;0.0
2019-2020;354;postal_mail;0.0
2020-2021;354;postal_mail;0.0
2022-2023;355;postal_mail;0.0
2018-2019;355;postal_mail;0.0
2019-2020;355;postal_mail;0.0
2020-2021;355;postal_mail;0.0
2018-2019;356;postal_mail;0.0
2019-2020;356;postal_mail;18.0
2020-2021;356;postal_mail;0.0
2018-2019;357;postal_mail;0.0
2019-2020;357;postal_mail;0.0
2020-2021;357;postal_mail;0.0
2018-2019;35;postal_mail;0.0
2018-2019;36;postal_mail;0.0
2019-2020;36;postal_mail;0.0
2020-2021;36;postal_mail;0.0
2018-2019;37;postal_mail;0.0
2019-2020;37;postal_mail;0.0
2020-2021;37;postal_mail;0.0
2018-2019;38;postal_mail;0.0
2019-2020;38;postal_mail;0.0
2020-2021;38;postal_mail;0.0
2018-2019;39;postal_mail;0.0
2018-2019;3;postal_mail;0.0
2019-2020;3;postal_mail;0.0
2020-2021;3;postal_mail;73.0
2018-2019;40;postal_mail;0.0
2018-2019;41;postal_mail;0.0
2018-2019;423;postal_mail;0.0
2019-2020;423;postal_mail;0.0
2020-2021;423;postal_mail;3.0
2018-2019;424;postal_mail;0.0
2019-2020;424;postal_mail;0.0
2018-2019;425;postal_mail;0.0
2019-2020;425;postal_mail;0.0
2020-2021;425;postal_mail;0.0
2018-2019;426;postal_mail;0.0
2019-2020;426;postal_mail;0.0
2020-2021;426;postal_mail;0.0
2018-2019;427;postal_mail;0.0
2019-2020;427;postal_mail;0.0
2020-2021;427;postal_mail;0.0
2018-2019;428;postal_mail;0.0
2019-2020;428;postal_mail;0.0
2020-2021;428;postal_mail;0.0
2018-2019;429;postal_mail;0.0
2019-2020;429;postal_mail;0.0
2020-2021;429;postal_mail;0.0
2018-2019;44;postal_mail;0.0
2018-2019;45;postal_mail;0.0
2018-2019;46;postal_mail;0.0
2019-2020;46;postal_mail;0.0
2020-2021;46;postal_mail;0.0
2018-2019;47;postal_mail;0.0
2019-2020;47;postal_mail;0.0
2020-2021;47;postal_mail;0.0
2018-2019;48;postal_mail;0.0
2019-2020;48;postal_mail;0.0
2020-2021;48;postal_mail;0.0
2018-2019;49;postal_mail;0.0
2018-2019;4;postal_mail;0.0
2019-2020;4;postal_mail;0.0
2020-2021;4;postal_mail;0.0
2018-2019;50;postal_mail;0.0
2018-2019;51;postal_mail;0.0
2018-2019;52;postal_mail;0.0
2018-2019;53;postal_mail;0.0
2019-2020;53;postal_mail;0.0
2020-2021;53;postal_mail;0.0
2018-2019;57;postal_mail;15.0
2019-2020;57;postal_mail;1.0
2018-2019;5;postal_mail;0.0
2019-2020;5;postal_mail;0.0
2020-2021;5;postal_mail;0.0
2021-2022;5;postal_mail;2.0
2018-2019;655;postal_mail;0.0
2019-2020;655;postal_mail;0.0
2020-2021;655;postal_mail;0.0
2018-2019;656;postal_mail;0.0
2019-2020;656;postal_mail;0.0
2020-2021;656;postal_mail;0.0
2018-2019;657;postal_mail;0.0
2019-2020;657;postal_mail;0.0
2020-2021;657;postal_mail;0.0
2021-2022;657;postal_mail;0.0
2018-2019;658;postal_mail;0.0
2018-2019;659;postal_mail;0.0
2019-2020;659;postal_mail;0.0
2020-2021;659;postal_mail;0.0
2022-2023;660;postal_mail;329.0
2018-2019;660;postal_mail;49.0
2019-2020;660;postal_mail;3.0
2020-2021;660;postal_mail;0.0
2018-2019;661;postal_mail;0.0
2019-2020;661;postal_mail;0.0
2020-2021;661;postal_mail;0.0
2018-2019;662;postal_mail;0.0
2019-2020;662;postal_mail;0.0
2020-2021;662;postal_mail;0.0
2018-2019;663;postal_mail;0.0
2019-2020;663;postal_mail;0.0
2020-2021;663;postal_mail;0.0
2018-2019;664;postal_mail;35316.0
2019-2020;664;postal_mail;7315.0
2020-2021;664;postal_mail;0.0
2022-2023;665;postal_mail;2799.0
2018-2019;665;postal_mail;2950.0
2019-2020;665;postal_mail;1627.0
2020-2021;665;postal_mail;207.0
2021-2022;665;postal_mail;267.0
2022-2023;666;postal_mail;0.0
2018-2019;666;postal_mail;8546.0
2019-2020;666;postal_mail;6477.0
2020-2021;666;postal_mail;0.0
2021-2022;666;postal_mail;8.0
2018-2019;667;postal_mail;1398.0
2019-2020;667;postal_mail;478.0
2020-2021;667;postal_mail;0.0
2022-2023;668;postal_mail;517.0
2018-2019;668;postal_mail;508.0
2019-2020;668;postal_mail;605.0
2020-2021;668;postal_mail;205.0
2021-2022;668;postal_mail;581.0
2018-2019;669;postal_mail;0.0
2019-2020;669;postal_mail;0.0
2020-2021;669;postal_mail;0.0
2018-2019;670;postal_mail;0.0
2019-2020;670;postal_mail;0.0
2020-2021;670;postal_mail;0.0
2018-2019;671;postal_mail;0.0
2019-2020;671;postal_mail;0.0
2020-2021;671;postal_mail;0.0
2018-2019;672;postal_mail;0.0
2019-2020;672;postal_mail;0.0
2020-2021;672;postal_mail;0.0
2018-2019;673;postal_mail;0.0
2019-2020;673;postal_mail;0.0
2020-2021;673;postal_mail;0.0
2018-2019;674;postal_mail;0.0
2019-2020;674;postal_mail;0.0
2020-2021;674;postal_mail;0.0
2018-2019;675;postal_mail;0.0
2019-2020;675;postal_mail;0.0
2020-2021;675;postal_mail;0.0
2018-2019;676;postal_mail;0.0
2019-2020;676;postal_mail;0.0
2020-2021;676;postal_mail;0.0
2018-2019;677;postal_mail;0.0
2019-2020;677;postal_mail;0.0
2020-2021;677;postal_mail;0.0
2018-2019;678;postal_mail;0.0
2019-2020;678;postal_mail;0.0
2020-2021;678;postal_mail;0.0
2018-2019;679;postal_mail;0.0
2019-2020;679;postal_mail;0.0
2020-2021;679;postal_mail;0.0
2018-2019;680;postal_mail;0.0
2019-2020;680;postal_mail;0.0
2020-2021;680;postal_mail;0.0
2018-2019;687;postal_mail;0.0
2019-2020;687;postal_mail;0.0
2020-2021;687;postal_mail;0.0
2018-2019;688;postal_mail;0.0
2019-2020;688;postal_mail;0.0
2020-2021;688;postal_mail;0.0
2018-2019;689;postal_mail;0.0
2019-2020;689;postal_mail;0.0
2020-2021;689;postal_mail;0.0
2018-2019;690;postal_mail;0.0
2019-2020;690;postal_mail;0.0
2020-2021;690;postal_mail;0.0
2018-2019;691;postal_mail;0.0
2019-2020;691;postal_mail;0.0
2020-2021;691;postal_mail;0.0
2021-2022;691;postal_mail;7178.0
2018-2019;694;postal_mail;839.0
2019-2020;694;postal_mail;1087.0
2020-2021;694;postal_mail;0.0
2018-2019;6;postal_mail;0.0
2019-2020;6;postal_mail;0.0
2020-2021;6;postal_mail;1.0
2021-2022;6;postal_mail;0.0
2018-2019;707;postal_mail;158.0
2019-2020;707;postal_mail;685.0
2020-2021;707;postal_mail;0.0
2018-2019;712;postal_mail;0.0
2019-2020;712;postal_mail;0.0
2020-2021;712;postal_mail;0.0
2018-2019;716;postal_mail;0.0
2019-2020;716;postal_mail;970.0
2020-2021;716;postal_mail;0.0
2018-2019;717;postal_mail;0.0
2019-2020;717;postal_mail;0.0
2020-2021;717;postal_mail;0.0
2018-2019;718;postal_mail;0.0
2019-2020;718;postal_mail;2.0
2020-2021;718;postal_mail;0.0
2022-2023;719;postal_mail;287.0
2018-2019;719;postal_mail;226.0
