si_link_yr;organization_id;program_id;service_id;fiscal_yr;core_responsibility_en;report_yr;measure_yr;planned_actual;ftes;spending
2021;123;BGE04;1511;2020-2021;Immigrant and Refugee Selection and Integration;2021.0;2021.0;actual;182.0;17817089.53
2022;123;BGE04;1511;2021-2022;Immigrant and Refugee Selection and Integration;2022.0;2022.0;actual;212.0;19206233.92
2019;123;ISS01;1512;2018-2019;Internal Services;2019.0;2019.0;actual;513.0;65816194.1
2020;123;ISS01;1512;2019-2020;Internal Services;2020.0;2020.0;actual;428.0;53468805.76
2021;123;ISS01;1512;2020-2021;Internal Services;2021.0;2021.0;actual;530.0;60190685.58
2022;123;ISS01;1512;2021-2022;Internal Services;2022.0;2022.0;actual;629.0;65994259.72
2023;123;BGE06;1513;2022-2023;Immigrant and Refugee Selection and Integration;2023.0;2023.0;actual;905.0;903794804.18
2023;123;BGE06;1513;2022-2023;Immigrant and Refugee Selection and Integration;2024.0;2024.0;planned;1049.0;582385304.0
2023;123;BGE06;1513;2022-2023;Immigrant and Refugee Selection and Integration;2025.0;2025.0;planned;966.0;214140412.0
2023;123;BGE06;1513;2022-2023;Immigrant and Refugee Selection and Integration;2025.0;2026.0;planned;908.0;188000007.0
2023;123;BGE06;1513;2022-2023;Immigrant and Refugee Selection and Integration;2025.0;2027.0;planned;894.0;184698217.0
2019;123;BGE06;1513;2018-2019;Immigrant and Refugee Selection and Integration;2019.0;2019.0;actual;502.0;164595658.52
2020;123;BGE06;1513;2019-2020;Immigrant and Refugee Selection and Integration;2020.0;2020.0;actual;650.0;566324383.43
2021;123;BGE06;1513;2020-2021;Immigrant and Refugee Selection and Integration;2021.0;2021.0;actual;783.0;440063571.2
2022;123;BGE06;1513;2021-2022;Immigrant and Refugee Selection and Integration;2022.0;2022.0;actual;840.0;404148798.38
2019;123;ISS06;1514;2018-2019;Internal Services;2019.0;2019.0;actual;55.0;5304022.53
2023;125;ISS05;1515;2022-2023;Internal Services;2023.0;2023.0;actual;384.0;51983533.06
2023;125;ISS05;1515;2022-2023;Internal Services;2024.0;2024.0;planned;356.0;62854120.0
2023;125;ISS05;1515;2022-2023;Internal Services;2025.0;2025.0;planned;295.0;41109783.0
2023;125;ISS05;1515;2022-2023;Internal Services;2025.0;2026.0;planned;287.0;40413038.0
2023;125;ISS05;1515;2022-2023;Internal Services;2025.0;2027.0;planned;263.0;37087756.0
2019;125;ISS05;1515;2018-2019;Internal Services;2019.0;2019.0;actual;218.0;24665694.3
2020;125;ISS05;1515;2019-2020;Internal Services;2020.0;2020.0;actual;259.0;37650226.84
2021;125;ISS05;1515;2020-2021;Internal Services;2021.0;2021.0;actual;357.0;72163535.22
2022;125;ISS05;1515;2021-2022;Internal Services;2022.0;2022.0;actual;392.0;61819410.96
2019;123;ISS06;1516;2018-2019;Internal Services;2019.0;2019.0;actual;55.0;5304022.53
2019;123;ISS01;1518;2018-2019;Internal Services;2019.0;2019.0;actual;513.0;65816194.1
2020;123;ISS01;1518;2019-2020;Internal Services;2020.0;2020.0;actual;428.0;53468805.76
2021;123;ISS01;1518;2020-2021;Internal Services;2021.0;2021.0;actual;530.0;60190685.58
2022;123;ISS01;1518;2021-2022;Internal Services;2022.0;2022.0;actual;629.0;65994259.72
2023;134;BTL03;1519;2022-2023;Natural Resource Science and Risk Mitigation;2023.0;2023.0;actual;153.67;40565117.97
2023;134;BTL03;1519;2022-2023;Natural Resource Science and Risk Mitigation;2024.0;2024.0;planned;154.27;50250036.0
2023;134;BTL03;1519;2022-2023;Natural Resource Science and Risk Mitigation;2025.0;2025.0;planned;191.99;54753923.31
2023;134;BTL03;1519;2022-2023;Natural Resource Science and Risk Mitigation;2025.0;2026.0;planned;169.9;50416437.45
2023;134;BTL03;1519;2022-2023;Natural Resource Science and Risk Mitigation;2025.0;2027.0;planned;155.76;50193427.91
2019;134;BTL03;1519;2018-2019;Natural Resource Science and Risk Mitigation;2019.0;2019.0;actual;116.0;18869851.25
2020;134;BTL03;1519;2019-2020;Natural Resource Science and Risk Mitigation;2020.0;2020.0;actual;128.0;20224377.64
2021;134;BTL03;1519;2020-2021;Natural Resource Science and Risk Mitigation;2021.0;2021.0;actual;132.0;18823099.8
2022;134;BTL03;1519;2021-2022;Natural Resource Science and Risk Mitigation;2022.0;2022.0;actual;133.0;25718590.07
2019;123;BGD03;1520;2018-2019;Visitors, International Students and Temporary Workers;2019.0;2019.0;actual;419.0;55483563.5
2020;123;BGD03;1520;2019-2020;Visitors, International Students and Temporary Workers;2020.0;2020.0;actual;529.0;78839328.25
2021;123;BGD03;1520;2020-2021;Visitors, International Students and Temporary Workers;2021.0;2021.0;actual;535.0;68028468.67
2022;123;BGD03;1520;2021-2022;Visitors, International Students and Temporary Workers;2022.0;2022.0;actual;535.0;60412655.24
2023;134;BTL11;1521;2022-2023;Natural Resource Science and Risk Mitigation;2023.0;2023.0;actual;124.95;24844505.66
2023;134;BTL11;1521;2022-2023;Natural Resource Science and Risk Mitigation;2024.0;2024.0;planned;126.1;26175072.0
2023;134;BTL11;1521;2022-2023;Natural Resource Science and Risk Mitigation;2025.0;2025.0;planned;119.87;18973802.9
2023;134;BTL11;1521;2022-2023;Natural Resource Science and Risk Mitigation;2025.0;2026.0;planned;111.26;19183010.82
2023;134;BTL11;1521;2022-2023;Natural Resource Science and Risk Mitigation;2025.0;2027.0;planned;110.88;18898426.44
2019;134;BTL11;1521;2018-2019;Natural Resource Science and Risk Mitigation;2019.0;2019.0;actual;129.0;20231984.41
2020;134;BTL11;1521;2019-2020;Natural Resource Science and Risk Mitigation;2020.0;2020.0;actual;126.0;18352890.89
2021;134;BTL11;1521;2020-2021;Natural Resource Science and Risk Mitigation;2021.0;2021.0;actual;129.0;20109609.07
2022;134;BTL11;1521;2021-2022;Natural Resource Science and Risk Mitigation;2022.0;2022.0;actual;132.0;31525268.86
2023;134;BTL01;1522;2022-2023;Natural Resource Science and Risk Mitigation;2023.0;2023.0;actual;36.03;6477500.98
2023;134;BTL01;1522;2022-2023;Natural Resource Science and Risk Mitigation;2024.0;2024.0;planned;48.14;6593422.0
2023;134;BTL01;1522;2022-2023;Natural Resource Science and Risk Mitigation;2025.0;2025.0;planned;40.86;6193661.88
2023;134;BTL01;1522;2022-2023;Natural Resource Science and Risk Mitigation;2025.0;2026.0;planned;39.26;5965807.73
2023;134;BTL01;1522;2022-2023;Natural Resource Science and Risk Mitigation;2025.0;2027.0;planned;38.69;5580297.21
2023;134;BTL03;1522;2022-2023;Natural Resource Science and Risk Mitigation;2023.0;2023.0;actual;153.67;40565117.97
2023;134;BTL03;1522;2022-2023;Natural Resource Science and Risk Mitigation;2024.0;2024.0;planned;154.27;50250036.0
2023;134;BTL03;1522;2022-2023;Natural Resource Science and Risk Mitigation;2025.0;2025.0;planned;191.99;54753923.31
2023;134;BTL03;1522;2022-2023;Natural Resource Science and Risk Mitigation;2025.0;2026.0;planned;169.9;50416437.45
2023;134;BTL03;1522;2022-2023;Natural Resource Science and Risk Mitigation;2025.0;2027.0;planned;155.76;50193427.91
2019;134;BTL01;1522;2018-2019;Natural Resource Science and Risk Mitigation;2019.0;2019.0;actual;40.0;5848075.2
2019;134;BTL03;1522;2018-2019;Natural Resource Science and Risk Mitigation;2019.0;2019.0;actual;116.0;18869851.25
2020;134;BTL01;1522;2019-2020;Natural Resource Science and Risk Mitigation;2020.0;2020.0;actual;38.0;5660255.62
2020;134;BTL03;1522;2019-2020;Natural Resource Science and Risk Mitigation;2020.0;2020.0;actual;128.0;20224377.64
2021;134;BTL01;1522;2020-2021;Natural Resource Science and Risk Mitigation;2021.0;2021.0;actual;36.0;5074216.25
2021;134;BTL03;1522;2020-2021;Natural Resource Science and Risk Mitigation;2021.0;2021.0;actual;132.0;18823099.8
2022;134;BTL01;1522;2021-2022;Natural Resource Science and Risk Mitigation;2022.0;2022.0;actual;37.0;5614772.24
2022;134;BTL03;1522;2021-2022;Natural Resource Science and Risk Mitigation;2022.0;2022.0;actual;133.0;25718590.07
2019;123;BGE01;1523;2018-2019;Immigrant and Refugee Selection and Integration;2019.0;2019.0;actual;460.0;48283466.36
2020;123;BGE01;1523;2019-2020;Immigrant and Refugee Selection and Integration;2020.0;2020.0;actual;565.0;54610535.1
2021;123;BGE02;1523;2020-2021;Immigrant and Refugee Selection and Integration;2021.0;2021.0;actual;291.0;27157000.77
2022;123;BGE02;1523;2021-2022;Immigrant and Refugee Selection and Integration;2022.0;2022.0;actual;373.0;37682220.71
2023;134;BTL12;1524;2022-2023;Natural Resource Science and Risk Mitigation;2023.0;2023.0;actual;89.67;27380811.88
2023;134;BTL12;1524;2022-2023;Natural Resource Science and Risk Mitigation;2024.0;2024.0;planned;108.65;57775046.0
2023;134;BTL12;1524;2022-2023;Natural Resource Science and Risk Mitigation;2025.0;2025.0;planned;115.28;130418522.16
2023;134;BTL12;1524;2022-2023;Natural Resource Science and Risk Mitigation;2025.0;2026.0;planned;112.92;161438860.02
2023;134;BTL12;1524;2022-2023;Natural Resource Science and Risk Mitigation;2025.0;2027.0;planned;111.47;173680289.47
2019;134;BTL12;1524;2018-2019;Natural Resource Science and Risk Mitigation;2019.0;2019.0;actual;43.0;6245503.92
2020;134;BTL12;1524;2019-2020;Natural Resource Science and Risk Mitigation;2020.0;2020.0;actual;66.0;10350500.13
2021;134;BTL12;1524;2020-2021;Natural Resource Science and Risk Mitigation;2021.0;2021.0;actual;77.0;12119305.64
2022;134;BTL12;1524;2021-2022;Natural Resource Science and Risk Mitigation;2022.0;2022.0;actual;75.0;13587379.47
2019;138;BTW06;1525;2018-2019;Safe and Secure Transportation System;2019.0;2019.0;actual;305.0;34756830.04
2020;138;BTW06;1525;2019-2020;Safe and Secure Transportation System;2020.0;2020.0;actual;314.55;41553031.54
2021;138;BTW06;1525;2020-2021;Safe and Secure Transportation System;2021.0;2021.0;actual;314.0;27777547.71
2022;138;BTW06;1525;2021-2022;Safe and Secure Transportation System;2022.0;2022.0;actual;306.0;39541922.19
2019;223;BSP02;1526;2018-2019;Content accessibility and audience engagement;2019.0;2019.0;actual;61.0;16449184.82
2020;223;BSP02;1526;2019-2020;Content accessibility and audience engagement;2020.0;2020.0;actual;63.0;16982161.01
2021;223;BSP02;1526;2020-2021;Content accessibility and audience engagement;2021.0;2021.0;actual;50.0;9309677.73
2022;223;BSP02;1526;2021-2022;Content accessibility and audience engagement;2022.0;2022.0;actual;59.0;9947598.68
2023;139;BWI06;1527;2022-2023;Benefits, Services and Support;2023.0;2023.0;actual;532.8;654960446.9
2023;139;BWI06;1527;2022-2023;Benefits, Services and Support;2024.0;2024.0;planned;434.1;799574718.0
2023;139;BWI06;1527;2022-2023;Benefits, Services and Support;2025.0;2025.0;planned;431.9;828605470.0
2023;139;BWI06;1527;2022-2023;Benefits, Services and Support;2025.0;2026.0;planned;411.7;888847189.0
2023;139;BWI06;1527;2022-2023;Benefits, Services and Support;2025.0;2027.0;planned;408.5;871624310.0
2023;139;BWI07;1527;2022-2023;Benefits, Services and Support;2023.0;2023.0;actual;506.0;160265829.65
2023;139;BWI07;1527;2022-2023;Benefits, Services and Support;2024.0;2024.0;planned;412.2;183021850.0
2023;139;BWI07;1527;2022-2023;Benefits, Services and Support;2025.0;2025.0;planned;410.1;178701207.0
2023;139;BWI07;1527;2022-2023;Benefits, Services and Support;2025.0;2026.0;planned;390.9;183284352.0
2023;139;BWI07;1527;2022-2023;Benefits, Services and Support;2025.0;2027.0;planned;387.9;179491848.0
2023;139;BWI08;1527;2022-2023;Benefits, Services and Support;2023.0;2023.0;actual;134.0;176922069.19
2023;139;BWI08;1527;2022-2023;Benefits, Services and Support;2024.0;2024.0;planned;109.1;173365013.0
2023;139;BWI08;1527;2022-2023;Benefits, Services and Support;2025.0;2025.0;planned;108.6;162786037.0
2023;139;BWI08;1527;2022-2023;Benefits, Services and Support;2025.0;2026.0;planned;103.5;158368119.0
2023;139;BWI08;1527;2022-2023;Benefits, Services and Support;2025.0;2027.0;planned;102.7;163821667.0
2023;139;BWI09;1527;2022-2023;Benefits, Services and Support;2023.0;2023.0;actual;298.6;354236926.85
2023;139;BWI09;1527;2022-2023;Benefits, Services and Support;2024.0;2024.0;planned;243.3;365762825.0
2023;139;BWI09;1527;2022-2023;Benefits, Services and Support;2025.0;2025.0;planned;242.1;383292039.0
2023;139;BWI09;1527;2022-2023;Benefits, Services and Support;2025.0;2026.0;planned;230.7;389275209.0
2023;139;BWI09;1527;2022-2023;Benefits, Services and Support;2025.0;2027.0;planned;228.9;368256324.0
2023;139;BWI10;1527;2022-2023;Benefits, Services and Support;2023.0;2023.0;actual;23.4;18459777.5
2023;139;BWI10;1527;2022-2023;Benefits, Services and Support;2024.0;2024.0;planned;19.0;24871193.0
2023;139;BWI10;1527;2022-2023;Benefits, Services and Support;2025.0;2025.0;planned;18.9;31443714.0
2023;139;BWI10;1527;2022-2023;Benefits, Services and Support;2025.0;2026.0;planned;18.0;40502104.0
2023;139;BWI10;1527;2022-2023;Benefits, Services and Support;2025.0;2027.0;planned;17.9;31238964.0
2023;139;BWI11;1527;2022-2023;Benefits, Services and Support;2023.0;2023.0;actual;9.7;4012927.33
2023;139;BWI11;1527;2022-2023;Benefits, Services and Support;2024.0;2024.0;planned;7.8;4425969.0
2023;139;BWI11;1527;2022-2023;Benefits, Services and Support;2025.0;2025.0;planned;7.8;3901650.0
2023;139;BWI11;1527;2022-2023;Benefits, Services and Support;2025.0;2026.0;planned;7.4;3626318.0
2023;139;BWI11;1527;2022-2023;Benefits, Services and Support;2025.0;2027.0;planned;7.4;4045185.0
2023;139;BWI12;1527;2022-2023;Benefits, Services and Support;2023.0;2023.0;actual;90.2;1104002384.33
2023;139;BWI12;1527;2022-2023;Benefits, Services and Support;2024.0;2024.0;planned;73.5;1262327806.0
2023;139;BWI12;1527;2022-2023;Benefits, Services and Support;2025.0;2025.0;planned;73.1;1378739071.0
2023;139;BWI12;1527;2022-2023;Benefits, Services and Support;2025.0;2026.0;planned;69.7;1476581814.0
2023;139;BWI12;1527;2022-2023;Benefits, Services and Support;2025.0;2027.0;planned;69.2;1385028810.0
2023;139;BWI13;1527;2022-2023;Benefits, Services and Support;2023.0;2023.0;actual;2.1;1736765.9
2023;139;BWI13;1527;2022-2023;Benefits, Services and Support;2024.0;2024.0;planned;1.8;1218108.0
2023;139;BWI13;1527;2022-2023;Benefits, Services and Support;2025.0;2025.0;planned;1.8;1225108.0
2023;139;BWI13;1527;2022-2023;Benefits, Services and Support;2025.0;2026.0;planned;1.7;1227249.0
2023;139;BWI13;1527;2022-2023;Benefits, Services and Support;2025.0;2027.0;planned;1.7;1199598.0
2023;139;BWI16;1527;2022-2023;Benefits, Services and Support;2023.0;2023.0;actual;999.4;2738066971.01
2023;139;BWI16;1527;2022-2023;Benefits, Services and Support;2024.0;2024.0;planned;1395.2;2986657288.0
2023;139;BWI16;1527;2022-2023;Benefits, Services and Support;2025.0;2025.0;planned;1418.3;3043430988.0
2023;139;BWI16;1527;2022-2023;Benefits, Services and Support;2025.0;2026.0;planned;1515.7;2812490436.0
2023;139;BWI16;1527;2022-2023;Benefits, Services and Support;2025.0;2027.0;planned;1053.7;2428588409.0
2023;139;BWJ02;1527;2022-2023;Commemoration;2023.0;2023.0;actual;2.5;5936117.04
2023;139;BWJ02;1527;2022-2023;Commemoration;2024.0;2024.0;planned;2.5;7747276.0
2023;139;BWJ02;1527;2022-2023;Commemoration;2025.0;2025.0;planned;2.5;8064676.0
2023;139;BWJ02;1527;2022-2023;Commemoration;2025.0;2026.0;planned;2.5;8155247.0
2023;139;BWJ02;1527;2022-2023;Commemoration;2025.0;2027.0;planned;2.5;8117454.0
2019;139;BWI01;1527;2018-2019;Benefits, Services and Support;2019.0;2019.0;actual;230.1;1239896120.65
2019;139;BWI02;1527;2018-2019;Benefits, Services and Support;2019.0;2019.0;actual;497.0;1376142427.47
2019;139;BWI03;1527;2018-2019;Benefits, Services and Support;2019.0;2019.0;actual;63.8;534347356.28
2019;139;BWI04;1527;2018-2019;Benefits, Services and Support;2019.0;2019.0;actual;42.3;193358653.0
2019;139;BWI06;1527;2018-2019;Benefits, Services and Support;2019.0;2019.0;actual;435.4;477520469.86
2019;139;BWI07;1527;2018-2019;Benefits, Services and Support;2019.0;2019.0;actual;411.6;107775066.17
2019;139;BWI08;1527;2018-2019;Benefits, Services and Support;2019.0;2019.0;actual;109.7;241200560.79
2019;139;BWI09;1527;2018-2019;Benefits, Services and Support;2019.0;2019.0;actual;244.6;333155008.97
2019;139;BWI10;1527;2018-2019;Benefits, Services and Support;2019.0;2019.0;actual;18.1;8731346.27
2019;139;BWI11;1527;2018-2019;Benefits, Services and Support;2019.0;2019.0;actual;8.3;6792054.27
2019;139;BWI13;1527;2018-2019;Benefits, Services and Support;2019.0;2019.0;actual;3.6;1399994.04
2019;139;BWI14;1527;2018-2019;Benefits, Services and Support;2019.0;2019.0;actual;0.5;471438.65
2019;139;BWI15;1527;2018-2019;Benefits, Services and Support;2019.0;2019.0;actual;4.7;3430249.62
2019;139;BWJ02;1527;2018-2019;Commemoration;2019.0;2019.0;actual;1.8;8974729.91
2020;139;BWI06;1527;2019-2020;Benefits, Services and Support;2020.0;2020.0;actual;476.9;495475709.37
2020;139;BWI07;1527;2019-2020;Benefits, Services and Support;2020.0;2020.0;actual;452.1;129891909.1
2020;139;BWI08;1527;2019-2020;Benefits, Services and Support;2020.0;2020.0;actual;119.7;232055002.31
2020;139;BWI09;1527;2019-2020;Benefits, Services and Support;2020.0;2020.0;actual;266.8;336626986.01
2020;139;BWI10;1527;2019-2020;Benefits, Services and Support;2020.0;2020.0;actual;20.9;11608971.0
2020;139;BWI11;1527;2019-2020;Benefits, Services and Support;2020.0;2020.0;actual;8.7;27079939.48
2020;139;BWI12;1527;2019-2020;Benefits, Services and Support;2020.0;2020.0;actual;80.6;911555992.97
2020;139;BWI13;1527;2019-2020;Benefits, Services and Support;2020.0;2020.0;actual;1.9;1678610.42
2020;139;BWI15;1527;2019-2020;Benefits, Services and Support;2020.0;2020.0;actual;5.1;5289320.74
2020;139;BWI16;1527;2019-2020;Benefits, Services and Support;2020.0;2020.0;actual;893.1;2472062666.54
2020;139;BWJ02;1527;2019-2020;Commemoration;2020.0;2020.0;actual;2.0;7343118.04
2021;139;BWI06;1527;2020-2021;Benefits, Services and Support;2021.0;2021.0;actual;521.8;520700274.29
2021;139;BWI07;1527;2020-2021;Benefits, Services and Support;2021.0;2021.0;actual;495.5;141703403.78
2021;139;BWI08;1527;2020-2021;Benefits, Services and Support;2021.0;2021.0;actual;131.2;207804386.59
2021;139;BWI09;1527;2020-2021;Benefits, Services and Support;2021.0;2021.0;actual;292.5;341174328.47
2021;139;BWI10;1527;2020-2021;Benefits, Services and Support;2021.0;2021.0;actual;22.9;12996745.54
2021;139;BWI11;1527;2020-2021;Benefits, Services and Support;2021.0;2021.0;actual;9.5;13658182.88
2021;139;BWI12;1527;2020-2021;Benefits, Services and Support;2021.0;2021.0;actual;88.3;888027233.72
2021;139;BWI13;1527;2020-2021;Benefits, Services and Support;2021.0;2021.0;actual;2.1;1666159.32
2021;139;BWI16;1527;2020-2021;Benefits, Services and Support;2021.0;2021.0;actual;978.9;2492690220.34
2021;139;BWJ02;1527;2020-2021;Commemoration;2021.0;2021.0;actual;1.3;6086078.89
2022;139;BWI06;1527;2021-2022;Benefits, Services and Support;2022.0;2022.0;actual;560.8;605077271.15
2022;139;BWI07;1527;2021-2022;Benefits, Services and Support;2022.0;2022.0;actual;532.5;158682317.26
2022;139;BWI08;1527;2021-2022;Benefits, Services and Support;2022.0;2022.0;actual;141.0;200708209.64
2022;139;BWI09;1527;2021-2022;Benefits, Services and Support;2022.0;2022.0;actual;314.3;350832245.39
2022;139;BWI10;1527;2021-2022;Benefits, Services and Support;2022.0;2022.0;actual;24.6;15535863.98
2022;139;BWI11;1527;2021-2022;Benefits, Services and Support;2022.0;2022.0;actual;10.2;4361839.98
2022;139;BWI12;1527;2021-2022;Benefits, Services and Support;2022.0;2022.0;actual;94.9;983310066.13
2022;139;BWI13;1527;2021-2022;Benefits, Services and Support;2022.0;2022.0;actual;2.2;1520397.87
2022;139;BWI16;1527;2021-2022;Benefits, Services and Support;2022.0;2022.0;actual;1051.9;2896071540.49
2022;139;BWJ02;1527;2021-2022;Commemoration;2022.0;2022.0;actual;2.5;5915484.12
2023;348;ISS02;1528;2022-2023;Internal Services;2023.0;2023.0;actual;250.0;24064289.66
